stdg_Cd,bjd_Nm,bould_Exist_Area,cobbles_Exist_Area,etc_Area,gravels_Exist_Area,gravels_None_Area,pebble_Exist_Area,rock_Exist_Area,rock_Many_Area,stone_Exist_Area,stonebould_Exist_Area
4725046026,경상북도 상주시 이안면 아천리,0,4,38,162,156,6,235,8,0,0
4161025930,경기도 광주시 곤지암읍 건업리,0,0,4,557,58,0,191,0,0,0
4161025931,경기도 광주시 곤지암읍 장심리,0,0,3,346,44,3,99,0,0,0
4161025932,경기도 광주시 곤지암읍 연곡리,0,0,7,179,71,1,0,0,0,0
4161025933,경기도 광주시 곤지암읍 오향리,0,0,6,485,49,0,55,0,0,0
4161025934,경기도 광주시 곤지암읍 열미리,0,0,12,588,74,0,355,0,0,0
4161025935,경기도 광주시 곤지암읍 신대리,0,0,6,158,38,0,112,0,0,0
4161025936,경기도 광주시 곤지암읍 삼리,0,0,11,193,171,11,12,0,0,0
4421025031,충청남도 서산시 대산읍 독곶리,0,0,407,346,302,0,0,0,0,0
2914013300,광주광역시 서구 동천동,0,0,8,0,110,0,0,0,0,0
4157025600,경기도 김포시 양촌읍,0,0,273,471,2618,0,0,0,0,0
4157025621,경기도 김포시 양촌읍 양곡리,0,0,4,9,286,0,0,0,0,0
5011031022,제주특별자치도 제주시 한경면 용수리,0,0,24,272,246,0,271,0,0,0
5011031023,제주특별자치도 제주시 한경면 고산리,0,0,7,212,512,0,217,0,0,0
5011031024,제주특별자치도 제주시 한경면 판포리,48,0,3,327,104,0,170,0,0,0
5011031025,제주특별자치도 제주시 한경면 금등리,0,0,1,88,17,0,73,0,0,0
5011031026,제주특별자치도 제주시 한경면 조수리,72,0,0,550,218,0,243,0,0,0
5011031027,제주특별자치도 제주시 한경면 두모리,0,0,2,266,48,0,287,0,0,0
5011031028,제주특별자치도 제주시 한경면 신창리,0,0,8,86,10,0,89,0,0,0
3171038034,울산광역시 울주군 상북면 등억알프스리,17,22,17,197,317,1,660,226,42,0
4817013700,경상남도 진주시 충무공동,0,0,26,138,242,0,3,0,0,0
2671025600,부산광역시 기장군 정관읍,21,38,58,2057,1101,4,522,16,8,0
2671025621,부산광역시 기장군 정관읍 방곡리,0,0,1,67,46,0,14,0,0,0
2671025622,부산광역시 기장군 정관읍 매학리,5,0,4,145,60,0,61,7,2,0
2671025623,부산광역시 기장군 정관읍 임곡리,1,0,5,94,134,0,36,0,0,0
2671025624,부산광역시 기장군 정관읍 월평리,0,4,1,75,75,0,8,0,0,0
2671025625,부산광역시 기장군 정관읍 달산리,3,6,12,256,113,0,104,0,4,0
2671025626,부산광역시 기장군 정관읍 병산리,7,2,5,539,54,0,19,3,0,0
2671025627,부산광역시 기장군 정관읍 모전리,1,16,3,93,131,0,60,0,1,0
2671025628,부산광역시 기장군 정관읍 용수리,4,5,9,348,161,0,39,7,0,0
2671025629,부산광역시 기장군 정관읍 두명리,0,1,3,137,155,3,77,0,0,0
2671025630,부산광역시 기장군 정관읍 예림리,0,4,15,303,175,0,102,0,0,0
4161037000,경기도 광주시 남한산성면,4,0,46,2229,259,0,803,0,22,0
4161037021,경기도 광주시 남한산성면 산성리,0,0,0,171,3,0,57,0,0,0
4161037022,경기도 광주시 남한산성면 엄미리,0,0,0,490,45,0,158,0,2,0
4161037023,경기도 광주시 남한산성면 광지원리,0,0,12,139,24,0,175,0,1,0
4161037024,경기도 광주시 남한산성면 상번천리,0,0,10,395,72,0,65,0,2,0
4161037025,경기도 광주시 남한산성면 하번천리,0,0,15,167,49,0,103,0,11,0
4161037026,경기도 광주시 남한산성면 오전리,4,0,7,303,27,0,90,0,3,0
4161037027,경기도 광주시 남한산성면 불당리,0,0,1,259,19,0,61,0,0,0
4161037028,경기도 광주시 남한산성면 검복리,0,0,1,304,20,0,94,0,3,0
4182034500,경기도 가평군 조종면,6,1,195,1242,1591,292,5896,918,1133,0
4182034521,경기도 가평군 조종면 현리,0,0,16,84,292,52,21,0,31,0
4182034522,경기도 가평군 조종면 신상리,3,0,36,196,137,198,258,369,75,0
4182034524,경기도 가평군 조종면 상판리,3,0,24,295,92,0,2303,0,399,0
4182034525,경기도 가평군 조종면 신하리,0,1,21,84,137,11,196,0,0,0
4182034526,경기도 가평군 조종면 마일리,0,0,8,225,65,0,1336,0,366,0
4182034527,경기도 가평군 조종면 대보리,0,0,52,148,179,0,798,0,218,0
4715012000,경상북도 김천시 율곡동,0,0,22,119,245,45,0,0,0,0
4790042000,경상북도 예천군 효자면,351,25,25,1988,1693,125,1910,464,127,0
4790042021,경상북도 예천군 효자면 도촌리,3,1,3,115,254,12,59,0,10,0
4790042022,경상북도 예천군 효자면 사곡리,27,0,4,53,194,1,252,0,33,0
4790042023,경상북도 예천군 효자면 명봉리,67,5,2,281,315,12,379,0,21,0
4790042024,경상북도 예천군 효자면 용두리,140,0,1,166,116,73,305,126,6,0
4790042025,경상북도 예천군 효자면 두성리,26,1,2,153,234,4,235,11,12,0
4790042026,경상북도 예천군 효자면 백석리,33,4,2,297,109,6,199,82,13,0
4790042027,경상북도 예천군 효자면 초항리,20,0,0,107,22,0,138,33,12,0
4790042028,경상북도 예천군 효자면 고항리,28,0,5,419,271,5,226,212,10,0
4790042029,경상북도 예천군 효자면 석묘리,4,0,4,241,83,2,63,0,8,0
4790042030,경상북도 예천군 효자면 보곡리,2,12,0,161,95,11,54,0,3,0
4790043000,경상북도 예천군 은풍면,23,23,46,684,2180,57,427,0,10,0
4790043021,경상북도 예천군 은풍면 우곡리,0,4,13,47,269,12,40,0,0,0
4790043022,경상북도 예천군 은풍면 탑리,5,7,3,51,259,5,47,0,0,0
4790043023,경상북도 예천군 은풍면 동사리,4,0,3,67,220,5,3,0,3,0
4790043024,경상북도 예천군 은풍면 은산리,0,2,3,47,105,3,8,0,0,0
4790043025,경상북도 예천군 은풍면 송월리,5,0,5,71,274,13,84,0,3,0
4790043026,경상북도 예천군 은풍면 금곡리,7,2,0,116,242,5,131,0,2,0
4790043027,경상북도 예천군 은풍면 오류리,0,0,12,35,195,4,35,0,1,0
4790043028,경상북도 예천군 은풍면 율곡리,0,3,3,48,187,4,31,0,0,0
4790043029,경상북도 예천군 은풍면 부초리,0,5,5,74,257,6,11,0,0,0
4790043030,경상북도 예천군 은풍면 시항리,2,1,0,129,171,0,37,0,1,0
4157025325,경기도 김포시 고촌읍 전호리,0,0,77,14,251,0,0,0,0,0
4824032024,경상남도 사천시 사남면 유천리,0,0,52,116,79,0,0,0,0,0
4824032026,경상남도 사천시 사남면 화전리,1,0,27,456,197,0,80,12,16,0
4824032030,경상남도 사천시 사남면 계양리,2,0,5,77,27,0,89,193,3,0
4824033023,경상남도 사천시 용현면 통양리,0,0,2,58,60,0,0,0,0,0
4824033026,경상남도 사천시 용현면 신복리,1,0,5,196,117,0,38,0,6,0
4824033029,경상남도 사천시 용현면 용치리,12,0,3,231,40,0,136,6,3,0
4824033030,경상남도 사천시 용현면 금문리,0,0,7,35,60,0,0,0,0,0
4824033032,경상남도 사천시 용현면 덕곡리,4,0,15,115,94,0,3,8,3,0
4824034023,경상남도 사천시 축동면 사다리,0,0,2,357,101,0,0,0,0,0
4824035021,경상남도 사천시 곤양면 성내리,0,0,0,18,0,0,0,0,0,0
4824035024,경상남도 사천시 곤양면 송전리,0,0,17,462,71,0,10,0,4,0
4163034021,경기도 양주시 장흥면 교현리,0,17,4,394,46,0,2,581,0,0
4163034022,경기도 양주시 장흥면 울대리,0,13,1,338,228,0,0,554,0,0
4163034023,경기도 양주시 장흥면 부곡리,0,26,12,886,48,0,2,0,0,0
4163034024,경기도 양주시 장흥면 석현리,0,19,4,403,90,0,684,0,0,0
4163034025,경기도 양주시 장흥면 일영리,0,6,13,610,91,3,64,0,0,0
4163034026,경기도 양주시 장흥면 삼상리,0,17,40,619,112,0,0,0,0,0
4163034027,경기도 양주시 장흥면 삼하리,0,9,17,368,64,10,0,0,0,0
4111112900,경기도 수원시장안구 파장동,0,0,7,310,102,0,91,2,0,0
4111113000,경기도 수원시장안구 정자동,0,0,14,0,323,0,0,0,0,0
4111113100,경기도 수원시장안구 이목동,0,1,5,238,110,0,0,0,0,0
4163010300,경기도 양주시 남방동,0,0,19,3,238,42,0,1,0,0
4163010400,경기도 양주시 마전동,0,2,23,1,294,73,46,2,0,0
4163010500,경기도 양주시 산북동,0,5,7,29,455,74,0,151,0,0
4163010600,경기도 양주시 광사동,0,0,4,0,466,85,32,0,0,0
4163010700,경기도 양주시 만송동,0,0,5,19,371,47,120,0,0,0
4163010800,경기도 양주시 삼숭동,0,0,7,4,286,105,163,0,0,0
4163010900,경기도 양주시 고읍동,0,0,4,0,172,20,0,0,0,0
4163011000,경기도 양주시 덕정동,0,0,17,3,257,35,0,0,0,0
4163011100,경기도 양주시 봉양동,0,4,15,19,434,84,96,123,0,0
4163011200,경기도 양주시 회암동,0,0,5,55,254,17,126,84,0,0
4163011300,경기도 양주시 율정동,0,9,1,18,276,48,146,0,0,0
4163011400,경기도 양주시 옥정동,0,0,15,0,662,61,0,4,0,0
4163011500,경기도 양주시 고암동,0,0,11,0,272,42,0,0,0,0
4163011600,경기도 양주시 덕계동,0,0,16,25,556,79,0,92,0,0
4715043026,경상북도 김천시 부항면 어전리,38,0,4,133,448,11,500,0,0,0
4715043033,경상북도 김천시 부항면 희곡리,2,0,5,281,162,3,72,0,0,0
4715044022,경상북도 김천시 대덕면 덕산리,0,0,3,175,360,1,235,0,0,0
3611000000,세종특별자치시 ,0,34,2378,23400,18107,285,2243,77,0,0
3611010100,세종특별자치시  반곡동,0,0,12,200,112,0,0,0,0,0
3611010200,세종특별자치시  소담동,0,0,4,26,86,0,0,0,0,0
3611010300,세종특별자치시  보람동,0,0,2,0,131,0,0,0,0,0
3611010400,세종특별자치시  대평동,0,0,6,0,143,0,0,0,0,0
3611010500,세종특별자치시  가람동,0,0,2,88,74,0,0,0,0,0
3611010600,세종특별자치시  한솔동,0,0,1,52,70,0,0,0,0,0
3611010700,세종특별자치시  나성동,0,0,10,0,165,0,0,0,0,0
3611010800,세종특별자치시  새롬동,0,0,0,29,120,0,0,0,0,0
3611010900,세종특별자치시  다정동,0,0,3,0,166,0,0,0,0,0
4682041031,전라남도 해남군 산이면 상공리,0,0,508,8,480,0,0,0,0,0
4682042021,전라남도 해남군 문내면 용암리,0,16,8,228,650,0,0,0,0,0
4682042024,전라남도 해남군 문내면 선두리,0,0,6,106,40,0,0,0,0,0
4682042026,전라남도 해남군 문내면 서상리,0,0,2,86,47,0,0,0,0,0
4682043021,전라남도 해남군 화원면 청용리,0,0,214,91,4,0,11,0,0,0
4682043025,전라남도 해남군 화원면 마산리,0,0,3,350,69,0,20,36,0,0
4682043028,전라남도 해남군 화원면 매월리,0,0,10,499,49,0,0,63,0,0
4682043031,전라남도 해남군 화원면 주광리,0,0,23,317,41,0,28,0,0,0
4682043034,전라남도 해남군 화원면 장춘리,0,0,58,331,91,0,51,0,0,0
4683025023,전라남도 영암군 영암읍 서남리,0,0,0,0,18,0,0,0,0,0
4683025028,전라남도 영암군 영암읍 용흥리,1,0,2,55,68,0,100,33,0,0
4683025031,전라남도 영암군 영암읍 송평리,0,0,20,38,395,0,0,0,0,0
4728025031,경상북도 문경시 문경읍 고요리,0,0,21,434,196,6,247,0,27,0
4728025033,경상북도 문경시 문경읍 당포리,20,0,40,446,163,4,384,236,7,0
4728025036,경상북도 문경시 문경읍 갈평리,10,0,26,129,554,15,173,29,0,0
4728025038,경상북도 문경시 문경읍 관음리,76,0,27,104,311,0,847,180,3,0
4728025322,경상북도 문경시 가은읍 갈전리,20,0,27,491,398,1,458,0,17,0
4728025325,경상북도 문경시 가은읍 성저리,0,0,20,443,204,0,48,1,4,0
4728025326,경상북도 문경시 가은읍 수예리,0,1,0,170,333,9,1,0,0,0
4728025327,경상북도 문경시 가은읍 민지리,0,0,35,253,64,1,80,34,0,0
4728025330,경상북도 문경시 가은읍 죽문리,0,2,3,222,512,0,294,39,13,0
4728031022,경상북도 문경시 영순면 김용리,0,0,15,1,164,0,0,0,0,0
4728031025,경상북도 문경시 영순면 왕태리,0,0,27,6,424,0,0,0,0,0
4825035000,경상남도 김해시 생림면,77,23,387,1936,1333,0,1182,129,0,0
4825035022,경상남도 김해시 생림면 사촌리,5,4,6,154,46,0,138,5,0,0
4825035025,경상남도 김해시 생림면 마사리,1,3,178,251,322,0,61,0,0,0
4825035028,경상남도 김해시 생림면 도요리,4,0,147,224,126,0,147,30,0,0
4825036023,경상남도 김해시 상동면 감노리,10,0,132,120,143,0,312,35,0,0
4825036026,경상남도 김해시 상동면 묵방리,66,5,1,149,338,3,340,0,3,0
4825037022,경상남도 김해시 대동면 주중리,0,6,5,35,47,0,19,15,0,0
4825037025,경상남도 김해시 대동면 초정리,1,0,42,103,279,0,24,0,0,0
4825037028,경상남도 김해시 대동면 덕산리,16,8,80,184,211,0,223,14,0,0
4827010600,경상남도 밀양시 용평동,1,0,61,175,152,0,2,1,1,0
4827025000,경상남도 밀양시 삼랑진읍,155,0,480,3000,1561,0,2328,161,203,0
4111513200,경기도 수원시팔달구 교동,0,0,0,9,21,0,0,0,0,0
4111513300,경기도 수원시팔달구 매교동,0,0,2,8,32,0,0,0,0,0
4111513400,경기도 수원시팔달구 매산로1가,0,0,0,0,24,0,0,0,0,0
5011031029,제주특별자치도 제주시 한경면 낙천리,73,0,0,275,140,0,139,0,0,0
5011031030,제주특별자치도 제주시 한경면 저지리,100,0,715,420,154,0,114,0,0,0
4688040023,전라남도 장성군 북하면 단전리,0,0,6,109,40,0,524,0,0,0
4688040026,전라남도 장성군 북하면 중평리,0,0,6,104,31,0,319,67,0,0
4688040028,전라남도 장성군 북하면 대흥리,0,0,9,108,23,0,242,3,0,0
4689025022,전라남도 완도군 완도읍 가용리,0,0,47,359,74,0,76,58,0,0
4689025029,전라남도 완도군 완도읍 화흥리,2,0,68,173,33,0,70,93,0,0
4689025321,전라남도 완도군 금일읍 화목리,0,0,4,112,14,0,58,0,0,0
4689025324,전라남도 완도군 금일읍 장정리,0,0,2,146,4,0,57,36,0,0
4680025048,전라남도 장흥군 장흥읍 우산리,0,0,2,125,66,0,0,21,0,0
4680031035,전라남도 장흥군 용산면 금곡리,0,0,5,36,98,0,24,0,0,0
5011025334,제주특별자치도 제주시 애월읍 애월리,8,0,13,248,46,0,65,0,0,0
5011025335,제주특별자치도 제주시 애월읍 납읍리,402,0,0,371,9,0,19,0,0,0
5011025336,제주특별자치도 제주시 애월읍 어음리,433,0,5,1007,975,0,4,0,0,0
5011025337,제주특별자치도 제주시 애월읍 곽지리,15,0,5,288,83,0,25,0,0,0
5011025338,제주특별자치도 제주시 애월읍 금성리,7,0,5,138,25,0,11,0,0,0
5011025339,제주특별자치도 제주시 애월읍 봉성리,1055,0,31,1267,836,0,70,0,0,0
5011025340,제주특별자치도 제주시 애월읍 하귀1리,3,0,4,156,82,0,1,0,0,0
5011025341,제주특별자치도 제주시 애월읍 하귀2리,0,0,5,163,74,0,0,0,0,0
5011025342,제주특별자치도 제주시 애월읍 유수암리,630,0,15,681,639,0,8,0,0,0
4812310100,경상남도 창원시성산구 토월동,7,0,1,54,55,1,50,52,0,0
4812310200,경상남도 창원시성산구 사파정동,1,0,1,33,68,0,12,82,0,0
4812310300,경상남도 창원시성산구 가음정동,0,0,6,6,105,0,0,0,0,0
4812310400,경상남도 창원시성산구 외동,0,0,14,0,100,0,0,0,0,0
4812310500,경상남도 창원시성산구 대방동,7,4,3,16,114,0,16,91,3,0
4812310600,경상남도 창원시성산구 남산동,0,0,15,5,127,0,0,1,0,0
4812310700,경상남도 창원시성산구 삼정자동,1,0,0,5,25,0,0,22,11,0
4812310800,경상남도 창원시성산구 천선동,38,0,12,171,197,157,195,76,18,0
4812310900,경상남도 창원시성산구 불모산동,48,0,18,44,110,71,335,87,20,0
4812311000,경상남도 창원시성산구 안민동,12,3,3,58,69,0,87,38,7,0
4812311100,경상남도 창원시성산구 내동,0,0,15,0,156,0,0,0,0,0
4812515300,경상남도 창원시마산합포구 창포동3가,0,0,0,5,0,0,0,0,0,0
4812515400,경상남도 창원시마산합포구 청계동,0,0,0,2,0,0,0,0,0,0
4812515500,경상남도 창원시마산합포구 추산동,0,0,0,0,13,0,2,0,0,0
4812515600,경상남도 창원시마산합포구 평화동,0,0,0,1,3,0,0,0,0,0
4812515700,경상남도 창원시마산합포구 화영동,0,0,0,1,4,0,0,0,0,0
4812515800,경상남도 창원시마산합포구 해운동,0,0,36,5,9,0,0,0,0,0
4812515900,경상남도 창원시마산합포구 현동,7,1,7,443,137,0,109,0,0,0
4812516000,경상남도 창원시마산합포구 홍문동,0,0,0,3,0,0,0,0,0,0
4812531000,경상남도 창원시마산합포구 구산면,3,4,100,2813,650,0,711,84,1,0
4812531021,경상남도 창원시마산합포구 구산면 유산리,0,0,2,162,35,0,20,0,0,0
5013010400,제주특별자치도 서귀포시 호근동,79,0,9,366,328,0,83,0,0,0
5013010500,제주특별자치도 서귀포시 동홍동,470,0,17,562,328,0,48,0,0,0
5013010600,제주특별자치도 서귀포시 서홍동,509,0,36,656,188,0,78,0,0,0
5013010700,제주특별자치도 서귀포시 상효동,1534,0,30,593,780,0,122,0,0,0
5013010800,제주특별자치도 서귀포시 하효동,0,0,5,119,110,0,4,0,0,0
5013010900,제주특별자치도 서귀포시 신효동,1,0,6,152,214,0,50,0,0,0
5013011000,제주특별자치도 서귀포시 보목동,0,0,4,114,173,0,72,0,0,0
5013011100,제주특별자치도 서귀포시 토평동,328,0,28,481,548,0,205,0,0,0
5013011200,제주특별자치도 서귀포시 중문동,1513,0,35,675,349,0,14,0,0,0
5013011300,제주특별자치도 서귀포시 회수동,101,0,6,251,40,0,1,0,0,0
4812710400,경상남도 창원시마산회원구 석전동,0,0,5,121,18,0,0,0,0,0
4812710500,경상남도 창원시마산회원구 양덕동,0,0,65,231,19,0,0,0,0,0
4812710600,경상남도 창원시마산회원구 합성동,0,0,5,303,158,0,261,37,0,0
4812710700,경상남도 창원시마산회원구 회성동,0,0,3,166,73,0,23,0,0,0
4812710800,경상남도 창원시마산회원구 회원동,4,4,5,247,132,0,8,16,1,0
4812725000,경상남도 창원시마산회원구 내서읍,47,9,122,2831,902,0,934,768,0,0
4812725021,경상남도 창원시마산회원구 내서읍 안성리,0,0,9,296,85,0,161,14,0,0
4812725022,경상남도 창원시마산회원구 내서읍 평성리,0,0,5,203,82,0,29,0,0,0
4812725023,경상남도 창원시마산회원구 내서읍 호계리,0,0,22,89,94,0,93,0,0,0
4812725024,경상남도 창원시마산회원구 내서읍 용담리,0,0,1,221,56,0,50,0,0,0
4163032029,경기도 양주시 남면 한산리,0,8,2,152,204,18,1,16,0,0
4691025300,전라남도 신안군 압해읍,0,33,354,3088,2980,0,210,62,0,0
4691025321,전라남도 신안군 압해읍 복룡리,0,0,35,169,557,0,0,0,0,0
4691025322,전라남도 신안군 압해읍 가룡리,0,0,12,346,200,0,0,0,0,0
4691025323,전라남도 신안군 압해읍 고이리,0,0,44,463,141,0,0,0,0,0
4691025324,전라남도 신안군 압해읍 매화리,0,33,24,448,176,0,102,62,0,0
4691025325,전라남도 신안군 압해읍 신용리,0,0,37,111,215,0,0,0,0,0
4691025326,전라남도 신안군 압해읍 학교리,0,0,4,39,233,0,0,0,0,0
4691025327,전라남도 신안군 압해읍 동서리,0,0,31,98,348,0,0,0,0,0
4691025328,전라남도 신안군 압해읍 대천리,0,0,33,203,318,0,0,0,0,0
4691025329,전라남도 신안군 압해읍 송공리,0,0,16,253,135,0,58,0,0,0
4691025330,전라남도 신안군 압해읍 분매리,0,0,37,291,317,0,6,0,0,0
3611033000,세종특별자치시  부강면,0,21,111,221,1550,199,607,77,0,0
3611033021,세종특별자치시  부강면 부강리,0,0,30,20,284,58,41,15,0,0
3611033022,세종특별자치시  부강면 행산리,0,0,7,2,218,26,14,3,0,0
3611033023,세종특별자치시  부강면 산수리,0,0,10,2,143,20,0,0,0,0
3611033024,세종특별자치시  부강면 갈산리,0,0,8,5,164,18,0,0,0,0
3611033025,세종특별자치시  부강면 문곡리,0,8,4,84,258,5,159,20,0,0
4311100000,충청북도 청주시상당구,0,206,2085,23437,8785,1106,4169,553,0,0
4311110100,충청북도 청주시상당구 영동,0,0,2,0,23,0,0,0,0,0
4311110200,충청북도 청주시상당구 북문로1가,0,0,0,0,9,0,0,0,0,0
4311110300,충청북도 청주시상당구 북문로2가,0,0,0,0,17,0,0,0,0,0
4311110400,충청북도 청주시상당구 북문로3가,0,0,0,0,12,0,0,0,0,0
4311110500,충청북도 청주시상당구 남문로1가,0,0,0,0,10,0,0,0,0,0
4311110600,충청북도 청주시상당구 남문로2가,0,0,0,0,6,0,0,0,0,0
4311110700,충청북도 청주시상당구 문화동,0,0,0,0,6,8,0,0,0,0
