stdg_Cd,bjd_Nm,etc_Area,excespoor_Drain_Area,exceswell_Drain_Area,moderpoor_Drain_Area,moderwell_Drain_Area,poor_Drain_Area,well_Drain_Area
5175036022,강원특별자치도 영월군 주천면 판운리,125,0,2297,0,15,0,1540
5175036023,강원특별자치도 영월군 주천면 도천리,39,27,376,26,27,0,397
5175036024,강원특별자치도 영월군 주천면 신일리,49,3,1248,57,67,0,381
5175036025,강원특별자치도 영월군 주천면 금마리,57,5,900,26,77,0,312
5175036026,강원특별자치도 영월군 주천면 용석리,70,0,509,74,81,0,320
5175038000,강원특별자치도 영월군 무릉도원면,343,0,10009,10,224,0,4903
5175038021,강원특별자치도 영월군 무릉도원면 무릉리,78,0,1129,6,106,0,285
5175038022,강원특별자치도 영월군 무릉도원면 법흥리,63,0,3530,0,17,0,755
5175038023,강원특별자치도 영월군 무릉도원면 도원리,88,0,1866,1,39,0,496
5175038024,강원특별자치도 영월군 무릉도원면 운학리,63,0,1476,3,38,0,1539
5175038025,강원특별자치도 영월군 무릉도원면 두산리,52,0,2007,0,24,0,1827
5176000000,강원특별자치도 평창군,2955,17,76140,103,3007,0,64205
5176025000,강원특별자치도 평창군 평창읍,805,0,10763,11,617,0,3954
5176025021,강원특별자치도 평창군 평창읍 상리,43,0,439,1,16,0,138
5176025022,강원특별자치도 평창군 평창읍 중리,18,0,17,0,26,0,65
5176025023,강원특별자치도 평창군 평창읍 하리,25,0,157,6,34,0,125
5176025024,강원특별자치도 평창군 평창읍 천변리,4,0,0,0,0,0,2
5176025025,강원특별자치도 평창군 평창읍 종부리,23,0,296,5,73,0,299
5176025026,강원특별자치도 평창군 평창읍 노론리,6,0,791,0,2,0,171
5176025027,강원특별자치도 평창군 평창읍 이곡리,5,0,404,0,16,0,82
5176025028,강원특별자치도 평창군 평창읍 조동리,7,0,690,0,3,0,46
5176025029,강원특별자치도 평창군 평창읍 고길리,16,0,700,0,0,0,54
5176025030,강원특별자치도 평창군 평창읍 지동리,7,0,700,0,0,0,181
5176025031,강원특별자치도 평창군 평창읍 유동리,17,0,7,0,34,0,70
5176025032,강원특별자치도 평창군 평창읍 약수리,17,0,47,0,47,0,155
5176025033,강원특별자치도 평창군 평창읍 조둔리,0,0,108,0,23,0,299
5176025034,강원특별자치도 평창군 평창읍 천동리,38,0,295,0,25,0,144
5176025035,강원특별자치도 평창군 평창읍 도돈리,60,0,131,0,35,0,81
5176025036,강원특별자치도 평창군 평창읍 마지리,26,0,948,0,10,0,237
5176025037,강원특별자치도 평창군 평창읍 응암리,18,0,30,0,5,0,18
5176025038,강원특별자치도 평창군 평창읍 대상리,40,0,340,0,12,0,117
5176025039,강원특별자치도 평창군 평창읍 대하리,20,0,267,0,3,0,154
5176025040,강원특별자치도 평창군 평창읍 입탄리,47,0,830,0,8,0,168
5176025041,강원특별자치도 평창군 평창읍 향동리,0,0,269,0,1,0,273
5176025042,강원특별자치도 평창군 평창읍 여만리,50,0,125,0,30,0,63
5176025043,강원특별자치도 평창군 평창읍 후평리,34,0,80,0,95,0,65
5176025044,강원특별자치도 평창군 평창읍 주진리,24,0,665,0,22,0,250
5176025045,강원특별자치도 평창군 평창읍 용항리,23,0,261,0,7,0,45
5176025046,강원특별자치도 평창군 평창읍 임하리,15,0,52,0,23,0,45
5176025047,강원특별자치도 평창군 평창읍 계장리,26,0,24,0,9,0,141
5176025048,강원특별자치도 평창군 평창읍 다수리,20,0,45,0,44,0,166
5176025049,강원특별자치도 평창군 평창읍 하일리,14,0,634,0,10,0,153
5176025050,강원특별자치도 평창군 평창읍 원당리,111,0,622,0,1,0,45
5176025051,강원특별자치도 평창군 평창읍 뇌운리,51,0,793,0,3,0,100
5176031000,강원특별자치도 평창군 미탄면,139,0,8584,0,77,0,2210
5176031021,강원특별자치도 평창군 미탄면 창리,17,0,737,0,65,0,241
5176031022,강원특별자치도 평창군 미탄면 율치리,4,0,825,0,0,0,197
5176031023,강원특별자치도 평창군 미탄면 회동리,5,0,1751,0,2,0,409
5176031024,강원특별자치도 평창군 미탄면 평안리,3,0,1564,0,0,0,537
5176031025,강원특별자치도 평창군 미탄면 백운리,7,0,855,0,7,0,282
5176031026,강원특별자치도 평창군 미탄면 한탄리,27,0,794,0,2,0,261
5176031027,강원특별자치도 평창군 미탄면 기화리,36,0,449,0,1,0,111
5176031028,강원특별자치도 평창군 미탄면 마하리,40,0,805,0,0,0,100
5279036024,전북특별자치도 고창군 해리면 송산리,2,19,30,79,38,0,145
5279036025,전북특별자치도 고창군 해리면 안산리,8,45,103,50,40,0,105
5279036026,전북특별자치도 고창군 해리면 왕촌리,31,60,35,38,58,0,338
5279036027,전북특별자치도 고창군 해리면 라성리,8,8,0,115,61,1,155
5279036028,전북특별자치도 고창군 해리면 사반리,31,19,9,37,49,70,199
5279036029,전북특별자치도 고창군 해리면 방축리,0,4,3,13,9,0,121
5279036030,전북특별자치도 고창군 해리면 금평리,23,0,10,175,29,9,174
5279036031,전북특별자치도 고창군 해리면 광승리,8,9,41,75,45,19,200
5279036032,전북특별자치도 고창군 해리면 동호리,14,0,18,26,20,35,79
5279037000,전북특별자치도 고창군 성송면,82,98,864,807,250,0,1520
5279037021,전북특별자치도 고창군 성송면 산수리,8,7,122,79,30,0,125
5279037022,전북특별자치도 고창군 성송면 하고리,13,3,150,79,30,0,156
5279037023,전북특별자치도 고창군 성송면 무송리,6,7,122,68,26,0,105
5279037024,전북특별자치도 고창군 성송면 암치리,5,0,248,47,29,0,164
5279037025,전북특별자치도 고창군 성송면 계당리,7,1,138,67,37,0,128
5279037026,전북특별자치도 고창군 성송면 판정리,8,8,49,60,14,0,146
5279037027,전북특별자치도 고창군 성송면 괴치리,7,24,14,86,10,0,151
5279037028,전북특별자치도 고창군 성송면 향산리,7,6,0,78,12,0,120
5279037029,전북특별자치도 고창군 성송면 학천리,2,11,20,41,14,0,123
5279037030,전북특별자치도 고창군 성송면 사내리,5,15,0,51,16,0,126
5279037031,전북특별자치도 고창군 성송면 낙양리,15,16,0,150,32,0,176
5279038000,전북특별자치도 고창군 대산면,132,196,175,992,476,0,2406
5279038021,전북특별자치도 고창군 대산면 성남리,8,14,0,52,22,0,231
5279038022,전북특별자치도 고창군 대산면 광대리,10,11,0,91,35,0,212
5279038023,전북특별자치도 고창군 대산면 덕천리,19,2,0,131,19,0,52
5279038024,전북특별자치도 고창군 대산면 중산리,9,8,0,155,36,0,195
5279038025,전북특별자치도 고창군 대산면 매산리,11,12,3,87,35,0,183
5279038026,전북특별자치도 고창군 대산면 산정리,12,17,0,67,50,0,217
5279038027,전북특별자치도 고창군 대산면 율촌리,3,13,0,64,71,0,198
5279038028,전북특별자치도 고창군 대산면 춘산리,12,29,0,76,23,0,231
5279038029,전북특별자치도 고창군 대산면 연동리,6,12,0,44,37,0,200
5279038030,전북특별자치도 고창군 대산면 갈마리,5,6,0,33,20,0,66
5279038031,전북특별자치도 고창군 대산면 해룡리,14,24,0,62,23,0,196
5279038032,전북특별자치도 고창군 대산면 대장리,12,12,0,43,48,0,119
5279038033,전북특별자치도 고창군 대산면 회룡리,5,17,0,24,25,0,113
5279038034,전북특별자치도 고창군 대산면 지석리,5,18,0,30,20,0,85
5279038035,전북특별자치도 고창군 대산면 상금리,1,1,172,32,12,0,107
5279039000,전북특별자치도 고창군 심원면,207,27,1646,362,552,561,640
5279039021,전북특별자치도 고창군 심원면 궁산리,28,0,91,90,9,6,42
5279039022,전북특별자치도 고창군 심원면 주산리,8,4,107,48,53,122,93
5279039023,전북특별자치도 고창군 심원면 고전리,46,18,16,26,22,265,90
5279039024,전북특별자치도 고창군 심원면 만돌리,28,1,0,91,23,72,15
5279039025,전북특별자치도 고창군 심원면 두어리,44,0,13,30,19,17,45
5279039026,전북특별자치도 고창군 심원면 도천리,19,0,471,16,107,0,157
5279039027,전북특별자치도 고창군 심원면 연화리,9,0,462,0,108,0,72
5279039028,전북특별자치도 고창군 심원면 월산리,19,0,42,31,110,37,17
5279039029,전북특별자치도 고창군 심원면 하전리,2,3,125,21,69,8,74
5279039030,전북특별자치도 고창군 심원면 용기리,4,0,317,10,31,34,39
5279040000,전북특별자치도 고창군 흥덕면,194,198,0,807,405,60,1671
5279040021,전북특별자치도 고창군 흥덕면 흥덕리,0,1,0,30,19,0,77
5279040022,전북특별자치도 고창군 흥덕면 동사리,3,6,0,79,10,0,53
5279040023,전북특별자치도 고창군 흥덕면 치룡리,63,20,0,30,39,0,135
5279040024,전북특별자치도 고창군 흥덕면 신송리,13,28,0,18,50,0,147
5279040025,전북특별자치도 고창군 흥덕면 하남리,6,3,0,109,5,0,17
5279040026,전북특별자치도 고창군 흥덕면 용반리,4,21,0,27,22,0,201
5279040027,전북특별자치도 고창군 흥덕면 신덕리,12,40,0,42,46,48,252
5279040028,전북특별자치도 고창군 흥덕면 후포리,4,16,0,40,29,0,158
5279040029,전북특별자치도 고창군 흥덕면 사포리,4,12,0,51,31,12,152
5279040030,전북특별자치도 고창군 흥덕면 교운리,2,4,0,18,12,0,57
5279040031,전북특별자치도 고창군 흥덕면 석우리,58,0,0,2,3,0,33
5279040032,전북특별자치도 고창군 흥덕면 오호리,3,12,0,68,22,0,61
5279040033,전북특별자치도 고창군 흥덕면 석교리,4,0,0,48,16,0,21
5279040034,전북특별자치도 고창군 흥덕면 사천리,12,7,0,89,50,0,74
5279031024,전북특별자치도 고창군 고수면 우평리,10,7,0,57,24,0,72
5279031025,전북특별자치도 고창군 고수면 남산리,4,10,0,20,28,0,152
5279031026,전북특별자치도 고창군 고수면 예지리,6,30,0,37,15,0,204
5279031027,전북특별자치도 고창군 고수면 인성리,11,9,0,45,18,0,189
5279031028,전북특별자치도 고창군 고수면 장두리,4,9,0,69,14,0,123
5279031029,전북특별자치도 고창군 고수면 초내리,5,25,16,25,31,0,103
5279031030,전북특별자치도 고창군 고수면 평지리,10,0,174,12,53,0,172
5279031031,전북특별자치도 고창군 고수면 부곡리,8,4,25,53,74,0,174
5279031032,전북특별자치도 고창군 고수면 상평리,22,0,45,26,69,0,273
5279031033,전북특별자치도 고창군 고수면 두평리,23,0,297,3,88,0,349
5176031029,강원특별자치도 평창군 미탄면 수청리,0,0,803,0,0,0,76
5176032000,강원특별자치도 평창군 방림면,213,0,7333,2,334,0,4205
5176032021,강원특별자치도 평창군 방림면 방림리,137,0,1810,0,133,0,992
5176032022,강원특별자치도 평창군 방림면 운교리,8,0,1004,2,37,0,1490
5176032023,강원특별자치도 평창군 방림면 계촌리,68,0,4519,0,163,0,1723
5176033000,강원특별자치도 평창군 대화면,332,0,8577,7,380,0,7347
5176033021,강원특별자치도 평창군 대화면 대화리,51,0,2729,0,106,0,1461
5176033022,강원특별자치도 평창군 대화면 신리,33,0,622,7,73,0,2863
5176033023,강원특별자치도 평창군 대화면 개수리,71,0,2010,0,11,0,991
5176033024,강원특별자치도 평창군 대화면 상안미리,117,0,496,0,83,0,927
5176033025,강원특별자치도 평창군 대화면 하안미리,61,0,2720,0,107,0,1106
5176034000,강원특별자치도 평창군 봉평면,233,13,8356,48,503,0,12581
5176034021,강원특별자치도 평창군 봉평면 창동리,23,0,27,31,58,0,491
5176034022,강원특별자치도 평창군 봉평면 평촌리,14,0,109,4,66,0,1031
5176034023,강원특별자치도 평창군 봉평면 유포리,38,0,418,0,56,0,2763
5176034024,강원특별자치도 평창군 봉평면 진조리,8,0,763,0,27,0,1062
5176034025,강원특별자치도 평창군 봉평면 면온리,22,0,195,0,75,0,1520
5176034026,강원특별자치도 평창군 봉평면 무이리,36,6,80,7,57,0,1976
5176034027,강원특별자치도 평창군 봉평면 흥정리,34,0,5049,0,7,0,1005
5183033021,강원특별자치도 양양군 현북면 잔교리,6,0,614,21,48,0,112
5183033022,강원특별자치도 양양군 현북면 기사문리,5,0,64,8,1,0,9
5183033023,강원특별자치도 양양군 현북면 명지리,5,0,563,0,25,0,69
5183033024,강원특별자치도 양양군 현북면 장리,13,6,951,24,16,0,88
5183033025,강원특별자치도 양양군 현북면 도리,16,0,404,21,18,0,44
5183033026,강원특별자치도 양양군 현북면 말곡리,8,29,466,21,12,0,86
5183033027,강원특별자치도 양양군 현북면 대치리,8,3,695,7,34,0,95
5183033028,강원특별자치도 양양군 현북면 상광정리,15,55,303,26,7,0,58
5183033029,강원특별자치도 양양군 현북면 중광정리,14,62,96,36,0,0,53
5183033030,강원특별자치도 양양군 현북면 하광정리,13,31,174,50,0,0,33
5183033031,강원특별자치도 양양군 현북면 어성전리,59,0,3397,8,72,0,228
5183033032,강원특별자치도 양양군 현북면 원일전리,48,0,605,9,52,0,79
5183033033,강원특별자치도 양양군 현북면 면옥치리,9,0,2337,0,22,0,105
5183033034,강원특별자치도 양양군 현북면 법수치리,39,0,3625,0,10,0,140
5183034000,강원특별자치도 양양군 현남면,97,234,4518,393,131,19,1065
5183034021,강원특별자치도 양양군 현남면 인구리,8,30,326,71,6,0,75
5183034022,강원특별자치도 양양군 현남면 북분리,4,36,182,15,4,0,73
5183034023,강원특별자치도 양양군 현남면 동산리,3,1,11,1,0,0,14
5183034024,강원특별자치도 양양군 현남면 시변리,0,2,0,5,0,0,5
5183034025,강원특별자치도 양양군 현남면 정자리,3,0,641,6,25,0,38
5183034026,강원특별자치도 양양군 현남면 광진리,25,5,17,11,1,1,49
5183034027,강원특별자치도 양양군 현남면 전포매리,9,41,43,4,0,17,46
5183034028,강원특별자치도 양양군 현남면 후포매리,0,16,175,19,1,0,61
5183034029,강원특별자치도 양양군 현남면 견불리,2,15,308,13,10,0,34
5183034030,강원특별자치도 양양군 현남면 상월천리,1,0,595,0,22,0,75
5183034031,강원특별자치도 양양군 현남면 하월천리,4,0,1362,11,33,0,128
5183034032,강원특별자치도 양양군 현남면 창리,0,2,0,1,0,0,15
5183034033,강원특별자치도 양양군 현남면 임호정리,13,4,134,56,9,0,92
5183034034,강원특별자치도 양양군 현남면 원포리,3,2,33,20,2,0,15
5183034035,강원특별자치도 양양군 현남면 지리,1,10,10,23,2,0,31
5183034036,강원특별자치도 양양군 현남면 지경리,1,13,14,24,3,0,50
5183034037,강원특별자치도 양양군 현남면 입암리,5,0,205,38,4,0,45
5183034038,강원특별자치도 양양군 현남면 남애리,7,36,93,22,1,0,120
5183034039,강원특별자치도 양양군 현남면 주리,6,0,289,32,3,0,28
5183034040,강원특별자치도 양양군 현남면 두리,0,11,30,6,0,0,36
5183034041,강원특별자치도 양양군 현남면 죽리,3,13,50,14,6,0,36
5183035000,강원특별자치도 양양군 강현면,215,391,3421,204,170,2,882
5183035021,강원특별자치도 양양군 강현면 상복리,0,4,309,9,2,0,59
5183035022,강원특별자치도 양양군 강현면 중복리,2,24,169,7,2,0,73
5183035023,강원특별자치도 양양군 강현면 하복리,33,53,85,5,16,0,26
5183035024,강원특별자치도 양양군 강현면 강선리,41,41,154,0,22,0,49
5183035025,강원특별자치도 양양군 강현면 물치리,14,6,36,0,0,0,8
5183035026,강원특별자치도 양양군 강현면 간곡리,0,0,55,3,1,0,13
5183035027,강원특별자치도 양양군 강현면 둔전리,7,0,939,0,0,0,49
5183035028,강원특별자치도 양양군 강현면 석교리,5,0,47,1,0,0,9
5183035029,강원특별자치도 양양군 강현면 침교리,8,12,57,46,3,0,38
5183035030,강원특별자치도 양양군 강현면 회룡리,9,15,100,3,23,0,30
5183035031,강원특별자치도 양양군 강현면 금풍리,2,21,78,5,2,0,34
5183035032,강원특별자치도 양양군 강현면 사교리,0,12,77,13,5,0,48
5183035033,강원특별자치도 양양군 강현면 방축리,3,27,60,0,0,0,33
5183035034,강원특별자치도 양양군 강현면 답리,2,23,18,0,0,0,38
5183035035,강원특별자치도 양양군 강현면 광석리,1,9,5,0,0,0,20
5183035036,강원특별자치도 양양군 강현면 정암리,16,52,88,1,25,0,65
5183035037,강원특별자치도 양양군 강현면 용호리,7,39,127,2,0,2,36
5183035038,강원특별자치도 양양군 강현면 장산리,48,5,35,33,65,0,67
5183035039,강원특별자치도 양양군 강현면 전진리,7,6,37,4,3,0,35
