stdg_Cd,bjd_Nm,allvplain_Tpgraphy_Area,alpine_Tpgraphy_Area,diluvial_Tpgraphy_Area,etc_Area,hilly_Tpgraphy_Area,lavaplain_Tpgraphy_Area,lavaplate_Tpgraphy_Area,marnplain_Tpgraphy_Area,mount_Tpgraphy_Area,piedmont_Tpgraphy_Area,valley_Tpgraphy_Area
5179031026,강원특별자치도 화천군 간동면 도송리,0,0,0,148,0,0,0,0,642,43,81
5179031027,강원특별자치도 화천군 간동면 구만리,9,0,0,266,0,0,0,0,1213,75,37
5179032000,강원특별자치도 화천군 하남면,145,20,6,627,8,0,0,0,9217,1056,780
5179032021,강원특별자치도 화천군 하남면 원천리,32,0,6,167,0,0,0,0,931,86,141
5179032022,강원특별자치도 화천군 하남면 논미리,6,0,0,81,0,0,0,0,969,102,169
5179032023,강원특별자치도 화천군 하남면 계성리,0,19,0,12,0,0,0,0,2296,343,86
5179032024,강원특별자치도 화천군 하남면 안평리,0,0,0,7,0,0,0,0,1626,203,96
5179032025,강원특별자치도 화천군 하남면 위라리,43,0,0,57,8,0,0,0,282,10,99
5179032026,강원특별자치도 화천군 하남면 용암리,18,0,0,12,0,0,0,0,212,46,51
5179032027,강원특별자치도 화천군 하남면 삼화리,0,0,0,10,0,0,0,0,823,94,46
5179032028,강원특별자치도 화천군 하남면 거례리,30,0,0,151,0,0,0,0,1479,120,69
5179032029,강원특별자치도 화천군 하남면 서오지리,14,0,0,130,0,0,0,0,597,54,24
5179033000,강원특별자치도 화천군 상서면,207,15,10,211,0,0,0,0,17783,1659,861
5179033021,강원특별자치도 화천군 상서면 신풍리,16,0,0,8,0,0,0,0,149,44,59
5179033022,강원특별자치도 화천군 상서면 신대리,45,10,4,32,0,0,0,0,180,35,72
5179033023,강원특별자치도 화천군 상서면 구운리,0,0,0,15,0,0,0,0,1709,164,66
5179033024,강원특별자치도 화천군 상서면 장촌리,16,0,0,5,0,0,0,0,204,27,47
5179033025,강원특별자치도 화천군 상서면 파포리,66,0,0,29,0,0,0,0,677,57,78
5179033026,강원특별자치도 화천군 상서면 노동리,62,0,0,19,0,0,0,0,867,106,72
5179033027,강원특별자치도 화천군 상서면 부촌리,0,5,6,16,0,0,0,0,1189,158,71
5179033028,강원특별자치도 화천군 상서면 산양리,0,0,0,25,0,0,0,0,3751,236,133
5179033029,강원특별자치도 화천군 상서면 봉오리,0,0,0,29,0,0,0,0,3364,344,91
5179033030,강원특별자치도 화천군 상서면 다목리,0,0,0,24,0,0,0,0,3332,366,116
5179033031,강원특별자치도 화천군 상서면 마현리,0,0,0,9,0,0,0,0,2362,123,57
5179034000,강원특별자치도 화천군 사내면,33,0,22,127,0,0,0,0,12460,1421,955
5179034021,강원특별자치도 화천군 사내면 사창리,3,0,22,14,0,0,0,0,575,155,174
5179034022,강원특별자치도 화천군 사내면 광덕리,20,0,0,41,0,0,0,0,3533,319,277
5179034023,강원특별자치도 화천군 사내면 명월리,0,0,0,0,0,0,0,0,2901,484,180
5179034024,강원특별자치도 화천군 사내면 용담리,4,0,0,39,0,0,0,0,2026,107,208
5179034025,강원특별자치도 화천군 사내면 삼일리,6,0,0,33,0,0,0,0,3426,356,115
5180000000,강원특별자치도 양구군,1323,1827,21,1812,86,0,0,0,43365,4116,3713
5180025000,강원특별자치도 양구군 양구읍,293,52,0,1158,14,0,0,0,13124,1412,1291
5180025021,강원특별자치도 양구군 양구읍 상리,33,0,0,9,0,0,0,0,277,58,57
5180025022,강원특별자치도 양구군 양구읍 중리,0,0,0,0,0,0,0,0,0,0,6
5180025023,강원특별자치도 양구군 양구읍 하리,14,0,0,109,0,0,0,0,316,53,75
5180025024,강원특별자치도 양구군 양구읍 송청리,38,0,0,14,0,0,0,0,115,18,12
5180025025,강원특별자치도 양구군 양구읍 수인리,0,0,0,130,0,0,0,0,1017,86,3
5180025026,강원특별자치도 양구군 양구읍 웅진리,0,8,0,101,0,0,0,0,1724,101,7
5180025027,강원특별자치도 양구군 양구읍 석현리,0,0,0,0,0,0,0,0,167,36,22
5180025028,강원특별자치도 양구군 양구읍 공리,0,0,0,0,2,0,0,0,154,22,49
5180025029,강원특별자치도 양구군 양구읍 학조리,32,0,0,0,12,0,0,0,151,94,89
5180025030,강원특별자치도 양구군 양구읍 이리,21,0,0,0,0,0,0,0,106,26,41
5180025031,강원특별자치도 양구군 양구읍 안대리,22,0,0,0,0,0,0,0,102,46,63
5180025032,강원특별자치도 양구군 양구읍 정림리,35,0,0,21,0,0,0,0,143,63,72
5180025033,강원특별자치도 양구군 양구읍 동수리,0,0,0,51,0,0,0,0,241,33,59
5180025034,강원특별자치도 양구군 양구읍 고대리,16,0,0,84,0,0,0,0,399,16,100
5180025035,강원특별자치도 양구군 양구읍 죽곡리,30,0,0,10,0,0,0,0,612,20,122
5180025036,강원특별자치도 양구군 양구읍 한전리,34,0,0,11,0,0,0,0,631,17,143
5180025037,강원특별자치도 양구군 양구읍 도사리,7,3,0,7,0,0,0,0,1021,98,142
5180025038,강원특별자치도 양구군 양구읍 공수리,0,0,0,95,0,0,0,0,612,124,46
5180025039,강원특별자치도 양구군 양구읍 군량리,11,0,0,99,0,0,0,0,1020,142,135
5180025040,강원특별자치도 양구군 양구읍 월명리,0,41,0,72,0,0,0,0,1831,171,15
5180025041,강원특별자치도 양구군 양구읍 상무룡리,0,0,0,345,0,0,0,0,2481,190,35
5218036024,전북특별자치도 정읍시 덕천면 우덕리,128,0,0,10,54,0,0,0,61,0,98
5218036025,전북특별자치도 정읍시 덕천면 달천리,194,0,0,14,22,0,0,0,12,0,58
5218036026,전북특별자치도 정읍시 덕천면 도계리,15,0,0,4,189,0,0,0,12,29,171
5218037000,전북특별자치도 정읍시 이평면,254,0,114,84,701,0,0,644,30,27,718
5218037021,전북특별자치도 정읍시 이평면 장내리,0,0,0,4,89,0,0,78,0,1,82
5218037022,전북특별자치도 정읍시 이평면 청량리,0,0,0,2,101,0,0,0,0,1,109
5218037023,전북특별자치도 정읍시 이평면 팔선리,1,0,0,2,24,0,0,25,0,0,25
5218037024,전북특별자치도 정읍시 이평면 산매리,33,0,7,7,65,0,0,0,22,22,66
5218037025,전북특별자치도 정읍시 이평면 두지리,0,0,4,2,76,0,0,15,0,1,69
5218037026,전북특별자치도 정읍시 이평면 평령리,10,0,40,3,49,0,0,52,0,0,69
5218037027,전북특별자치도 정읍시 이평면 창동리,11,0,8,9,114,0,0,72,7,3,123
5218037028,전북특별자치도 정읍시 이평면 하송리,0,0,0,7,43,0,0,113,0,0,54
5218037029,전북특별자치도 정읍시 이평면 마항리,1,0,0,10,44,0,0,91,0,0,34
5218037030,전북특별자치도 정읍시 이평면 두전리,0,0,54,17,38,0,0,198,0,0,25
5218037031,전북특별자치도 정읍시 이평면 오금리,197,0,0,21,59,0,0,0,0,0,63
5218038000,전북특별자치도 정읍시 정우면,665,0,63,142,720,0,0,334,88,26,1012
5180032000,강원특별자치도 양구군 동면,209,64,0,72,0,0,0,0,6582,625,753
5180032021,강원특별자치도 양구군 동면 후곡리,20,0,0,8,0,0,0,0,467,62,45
5180032022,강원특별자치도 양구군 동면 지석리,66,0,0,15,0,0,0,0,281,18,95
5180032023,강원특별자치도 양구군 동면 원당리,21,2,0,7,0,0,0,0,578,114,103
5180032024,강원특별자치도 양구군 동면 덕곡리,18,0,0,1,0,0,0,0,419,62,107
5180032025,강원특별자치도 양구군 동면 임당리,78,21,0,16,0,0,0,0,477,13,90
5180032026,강원특별자치도 양구군 동면 팔랑리,0,9,0,2,0,0,0,0,1884,318,215
5180032027,강원특별자치도 양구군 동면 월운리,6,0,0,22,0,0,0,0,1257,38,96
5180032028,강원특별자치도 양구군 동면 비아리,0,30,0,0,0,0,0,0,923,0,0
5180032029,강원특별자치도 양구군 동면 사태리,0,0,0,0,0,0,0,0,296,0,0
5180033000,강원특별자치도 양구군 방산면,288,266,0,188,6,0,0,0,9422,506,247
5180033021,강원특별자치도 양구군 방산면 현리,6,28,0,2,0,0,0,0,402,57,35
5180033022,강원특별자치도 양구군 방산면 오미리,60,34,0,55,0,0,0,0,1421,139,44
5180033023,강원특별자치도 양구군 방산면 금악리,72,56,0,29,6,0,0,0,1430,120,23
5180033024,강원특별자치도 양구군 방산면 장평리,44,24,0,11,0,0,0,0,407,32,8
5180033025,강원특별자치도 양구군 방산면 칠전리,11,65,0,7,0,0,0,0,430,13,2
5180033026,강원특별자치도 양구군 방산면 송현리,59,0,0,21,0,0,0,0,1372,94,47
5180033027,강원특별자치도 양구군 방산면 고방산리,35,60,0,29,0,0,0,0,1711,14,68
5180033028,강원특별자치도 양구군 방산면 천미리,0,0,0,34,0,0,0,0,2250,37,19
5180034000,강원특별자치도 양구군 해안면,0,1394,21,56,37,0,0,0,3827,490,350
5180034021,강원특별자치도 양구군 해안면 현리,0,284,21,7,0,0,0,0,358,34,61
5180034022,강원특별자치도 양구군 해안면 오유리,0,281,0,8,0,0,0,0,730,126,23
5180034023,강원특별자치도 양구군 해안면 만대리,0,324,0,29,37,0,0,0,1194,213,143
5180034024,강원특별자치도 양구군 해안면 월산리,0,102,0,2,0,0,0,0,501,14,31
5180034025,강원특별자치도 양구군 해안면 이현리,0,281,0,3,0,0,0,0,605,52,7
5180034026,강원특별자치도 양구군 해안면 후리,0,120,0,6,0,0,0,0,441,51,83
5181000000,강원특별자치도 인제군,1181,2803,18,4025,147,0,0,0,127353,9206,3200
5181025000,강원특별자치도 인제군 인제읍,200,526,16,574,21,0,0,0,27349,2129,761
5181025021,강원특별자치도 인제군 인제읍 상동리,23,0,1,34,0,0,0,0,335,29,47
5181025022,강원특별자치도 인제군 인제읍 남북리,26,5,0,144,0,0,0,0,3176,209,39
5181025023,강원특별자치도 인제군 인제읍 합강리,65,9,0,102,0,0,0,0,670,62,30
5181025024,강원특별자치도 인제군 인제읍 덕산리,35,0,15,46,0,0,0,0,694,84,125
5181025025,강원특별자치도 인제군 인제읍 덕적리,0,93,0,2,0,0,0,0,2397,191,43
5181025026,강원특별자치도 인제군 인제읍 원대리,5,0,0,54,0,0,0,0,2735,354,94
5181025027,강원특별자치도 인제군 인제읍 귀둔리,34,166,0,42,21,0,0,0,5778,362,213
5181025028,강원특별자치도 인제군 인제읍 가아리,2,208,0,34,0,0,0,0,4231,287,59
5181025029,강원특별자치도 인제군 인제읍 가리산리,1,13,0,13,0,0,0,0,2128,191,77
5181025030,강원특별자치도 인제군 인제읍 하추리,2,9,0,42,0,0,0,0,2470,226,23
5181025031,강원특별자치도 인제군 인제읍 고사리,8,22,0,60,0,0,0,0,2732,135,14
5181031000,강원특별자치도 인제군 남면,0,273,0,1645,85,0,0,0,20095,1763,411
5181031021,강원특별자치도 인제군 남면 신남리,0,7,0,74,10,0,0,0,430,57,32
5181031022,강원특별자치도 인제군 남면 신풍리,0,10,0,6,1,0,0,0,947,36,58
5181031023,강원특별자치도 인제군 남면 어론리,0,0,0,18,0,0,0,0,2644,318,112
5181031024,강원특별자치도 인제군 남면 부평리,0,2,0,340,17,0,0,0,1821,83,20
5181031025,강원특별자치도 인제군 남면 갑둔리,0,176,0,2,0,0,0,0,941,103,35
5181031026,강원특별자치도 인제군 남면 정자리,0,70,0,7,0,0,0,0,1573,265,27
5181031027,강원특별자치도 인제군 남면 남전리,0,0,0,284,23,0,0,0,2917,239,49
5181031028,강원특별자치도 인제군 남면 관대리,0,0,0,314,33,0,0,0,1652,115,0
5181031029,강원특별자치도 인제군 남면 신월리,0,0,0,151,0,0,0,0,690,134,22
5181031030,강원특별자치도 인제군 남면 상수내리,0,0,0,133,0,0,0,0,1017,55,1
5181031031,강원특별자치도 인제군 남면 하수내리,0,0,0,216,0,0,0,0,643,28,0
5181031032,강원특별자치도 인제군 남면 수산리,0,0,0,72,0,0,0,0,2664,200,20
5181031033,강원특별자치도 인제군 남면 소치리,0,8,0,30,0,0,0,0,2155,132,35
5181032000,강원특별자치도 인제군 북면,542,435,2,892,31,0,0,0,30356,1714,749
5181032021,강원특별자치도 인제군 북면 원통리,179,0,2,118,0,0,0,0,2010,214,127
5181032022,강원특별자치도 인제군 북면 월학리,101,27,0,143,5,0,0,0,4222,360,224
5181032023,강원특별자치도 인제군 북면 한계리,128,116,0,357,10,0,0,0,6781,369,94
5181032024,강원특별자치도 인제군 북면 용대리,135,292,0,274,16,0,0,0,17344,770,305
5181033000,강원특별자치도 인제군 기린면,239,908,0,481,7,0,0,0,23975,1303,561
5181033021,강원특별자치도 인제군 기린면 현리,93,0,0,124,0,0,0,0,1855,174,148
5214031025,전북특별자치도 익산시 오산면 신지리,0,0,0,85,0,0,0,639,0,0,0
5214031026,전북특별자치도 익산시 오산면 남전리,0,0,0,69,0,0,0,500,0,0,0
5214031027,전북특별자치도 익산시 오산면 목천리,0,0,0,18,0,0,0,143,0,0,0
5214032000,전북특별자치도 익산시 황등면,0,0,66,64,776,0,0,1036,44,0,785
5214032021,전북특별자치도 익산시 황등면 황등리,0,0,11,15,116,0,0,249,38,0,111
5214032022,전북특별자치도 익산시 황등면 동연리,0,0,29,3,63,0,0,94,0,0,56
5214032023,전북특별자치도 익산시 황등면 죽촌리,0,0,22,9,181,0,0,60,0,0,172
5214032024,전북특별자치도 익산시 황등면 신성리,0,0,1,1,45,0,0,74,0,0,56
5214032025,전북특별자치도 익산시 황등면 구자리,0,0,0,3,78,0,0,29,0,0,115
5214032026,전북특별자치도 익산시 황등면 용산리,0,0,0,2,96,0,0,116,6,0,95
5214032027,전북특별자치도 익산시 황등면 율촌리,0,0,0,5,168,0,0,73,0,0,151
5214032028,전북특별자치도 익산시 황등면 신기리,0,0,2,26,30,0,0,341,0,0,29
5214033000,전북특별자치도 익산시 함라면,5,0,104,26,600,0,0,364,184,131,867
5214033021,전북특별자치도 익산시 함라면 함열리,0,0,6,1,27,0,0,0,65,71,105
5214033022,전북특별자치도 익산시 함라면 금성리,0,0,6,1,111,0,0,14,40,18,143
5214033023,전북특별자치도 익산시 함라면 신대리,0,0,0,4,139,0,0,15,30,18,219
5214033024,전북특별자치도 익산시 함라면 다망리,0,0,66,8,49,0,0,213,0,0,39
5214033025,전북특별자치도 익산시 함라면 신등리,2,0,10,5,134,0,0,56,30,6,193
5214033026,전북특별자치도 익산시 함라면 신목리,3,0,16,6,138,0,0,66,20,18,169
5214034000,전북특별자치도 익산시 웅포면,122,0,0,579,531,0,0,534,842,102,572
5214034021,전북특별자치도 익산시 웅포면 입점리,0,0,0,2,43,0,0,21,161,36,82
5214034022,전북특별자치도 익산시 웅포면 웅포리,0,0,0,138,55,0,0,60,173,11,96
5214034023,전북특별자치도 익산시 웅포면 송천리,49,0,0,8,71,0,0,18,262,36,69
5214034024,전북특별자치도 익산시 웅포면 고창리,0,0,0,139,62,0,0,116,87,11,47
5214034025,전북특별자치도 익산시 웅포면 맹산리,0,0,0,104,91,0,0,145,39,0,67
5214034026,전북특별자치도 익산시 웅포면 제성리,52,0,0,84,95,0,0,87,104,6,113
5214034027,전북특별자치도 익산시 웅포면 대붕암리,21,0,0,103,114,0,0,87,16,0,97
5214035000,전북특별자치도 익산시 성당면,0,0,3,79,331,0,0,602,367,15,549
5214035021,전북특별자치도 익산시 성당면 장선리,0,0,0,2,59,0,0,190,0,0,37
5214035022,전북특별자치도 익산시 성당면 와초리,0,0,0,0,76,0,0,58,6,1,76
5214035023,전북특별자치도 익산시 성당면 대선리,0,0,3,3,45,0,0,114,0,0,56
5214035024,전북특별자치도 익산시 성당면 갈산리,0,0,0,0,134,0,0,26,76,6,148
5271036022,전북특별자치도 완주군 고산면 서봉리,32,0,0,7,16,0,0,0,184,24,108
5271036023,전북특별자치도 완주군 고산면 율곡리,26,0,0,12,0,0,0,0,242,37,75
5271036024,전북특별자치도 완주군 고산면 어우리,79,0,0,26,1,0,0,0,32,4,7
5271036025,전북특별자치도 완주군 고산면 남봉리,111,0,0,55,0,0,0,0,122,19,30
5271036026,전북특별자치도 완주군 고산면 화정리,33,0,0,33,0,0,0,0,214,44,33
5271036027,전북특별자치도 완주군 고산면 양야리,2,0,0,28,0,0,0,0,557,110,103
5271036028,전북특별자치도 완주군 고산면 성재리,49,0,0,16,0,0,24,0,574,97,63
5271036029,전북특별자치도 완주군 고산면 오산리,108,0,0,38,0,0,0,0,750,67,60
5271036030,전북특별자치도 완주군 고산면 삼기리,163,0,0,53,6,0,0,0,128,13,13
5271036031,전북특별자치도 완주군 고산면 소향리,35,0,0,48,0,0,0,0,1747,201,110
5271037000,전북특별자치도 완주군 비봉면,120,0,0,85,0,0,0,0,2941,648,672
5271037021,전북특별자치도 완주군 비봉면 봉산리,62,0,0,17,0,0,0,0,328,55,58
5271037022,전북특별자치도 완주군 비봉면 소농리,6,0,0,9,0,0,0,0,304,56,86
5271037023,전북특별자치도 완주군 비봉면 내월리,0,0,0,12,0,0,0,0,535,152,132
5271037024,전북특별자치도 완주군 비봉면 대치리,0,0,0,10,0,0,0,0,601,108,94
5271037025,전북특별자치도 완주군 비봉면 백도리,1,0,0,18,0,0,0,0,633,133,136
5271037026,전북특별자치도 완주군 비봉면 이전리,51,0,0,14,0,0,0,0,200,37,69
5271037027,전북특별자치도 완주군 비봉면 수선리,0,0,0,5,0,0,0,0,342,106,95
5271038000,전북특별자치도 완주군 운주면,41,0,10,242,0,0,0,0,7155,944,771
5271038021,전북특별자치도 완주군 운주면 장선리,23,0,0,31,0,0,0,0,506,105,136
5271038022,전북특별자치도 완주군 운주면 완창리,18,0,10,63,0,0,0,0,807,99,129
5271038023,전북특별자치도 완주군 운주면 산북리,1,0,0,82,0,0,0,0,1760,239,179
5271038026,전북특별자치도 완주군 운주면 구제리,0,0,0,5,0,0,0,0,588,83,96
5271038027,전북특별자치도 완주군 운주면 고당리,0,0,0,22,0,0,0,0,1970,229,116
5271038028,전북특별자치도 완주군 운주면 금당리,0,0,0,38,0,0,0,0,1523,189,117
5271039000,전북특별자치도 완주군 화산면,224,0,16,428,106,0,0,7,4476,820,1025
5271039021,전북특별자치도 완주군 화산면 화평리,51,0,0,24,38,0,0,0,147,23,45
5271039022,전북특별자치도 완주군 화산면 화월리,7,0,0,14,25,0,0,0,363,94,140
5271039023,전북특별자치도 완주군 화산면 춘산리,1,0,0,17,0,0,0,0,532,97,98
5271039024,전북특별자치도 완주군 화산면 운곡리,1,0,0,9,0,0,0,0,609,122,130
5271039025,전북특별자치도 완주군 화산면 우월리,0,0,0,13,0,0,0,0,302,51,94
5271039026,전북특별자치도 완주군 화산면 운산리,0,0,0,3,0,0,0,0,597,128,112
5271039027,전북특별자치도 완주군 화산면 와룡리,50,0,0,17,19,0,0,0,246,34,90
5271039028,전북특별자치도 완주군 화산면 종리,111,0,16,41,13,0,0,7,310,52,68
5271039029,전북특별자치도 완주군 화산면 승치리,0,0,0,9,0,0,0,0,919,136,148
5271039030,전북특별자치도 완주군 화산면 성북리,1,0,0,174,0,0,0,0,316,63,81
5271039031,전북특별자치도 완주군 화산면 운제리,1,0,0,108,11,0,0,0,135,18,17
5271040000,전북특별자치도 완주군 동상면,0,0,0,407,1,0,0,0,8942,1051,335
5271040021,전북특별자치도 완주군 동상면 신월리,0,0,0,74,0,0,0,0,2722,318,95
5271040022,전북특별자치도 완주군 동상면 사봉리,0,0,0,32,1,0,0,0,1960,258,133
5271040023,전북특별자치도 완주군 동상면 수만리,0,0,0,67,0,0,0,0,2013,230,60
5271040024,전북특별자치도 완주군 동상면 대아리,0,0,0,234,0,0,0,0,2246,246,47
5271041000,전북특별자치도 완주군 경천면,77,0,0,79,0,0,0,0,2970,341,430
5271041021,전북특별자치도 완주군 경천면 용복리,10,0,0,19,0,0,0,0,528,61,136
5271041022,전북특별자치도 완주군 경천면 가천리,27,0,0,40,0,0,0,0,1903,221,174
5271041023,전북특별자치도 완주군 경천면 경천리,40,0,0,20,0,0,0,0,538,63,120
5272000000,전북특별자치도 진안군,2435,403,127,1839,2424,0,0,0,54333,10095,7245
5272025000,전북특별자치도 진안군 진안읍,365,0,41,231,319,0,0,0,7741,1457,1425
5272025021,전북특별자치도 진안군 진안읍 군상리,61,0,0,17,0,0,0,0,564,64,105
5272025022,전북특별자치도 진안군 진안읍 군하리,23,0,0,1,0,0,0,0,105,15,33
5272025023,전북특별자치도 진안군 진안읍 단양리,34,0,0,23,0,0,0,0,330,31,128
