stdg_Cd,bjd_Nm,alfisols_Area,andisols_Area,entisols_Area,etc_Area,histosols_Area,inceptisols_Area,mollisols_Area,ultisols_Area
4415012000,충청남도 공주시 신관동,0,0,42,79,0,283,0,0
4415010100,충청남도 공주시 반죽동,0,0,0,1,0,35,0,0
4415010200,충청남도 공주시 봉황동,0,0,0,1,0,39,0,0
4375034021,충청북도 진천군 백곡면 석현리,11,0,31,9,0,472,0,0
4375034023,충청북도 진천군 백곡면 성대리,17,0,87,7,0,1495,0,0
4375034025,충청북도 진천군 백곡면 구수리,13,0,26,6,0,567,0,0
4375034026,충청북도 진천군 백곡면 갈월리,28,0,62,0,0,875,0,0
4374039028,충청북도 영동군 양산면 누교리,7,0,42,38,0,1246,0,35
4477036026,충청남도 서천군 시초면 신곡리,26,0,0,4,0,107,0,0
4477036027,충청남도 서천군 시초면 태성리,47,0,1,10,0,104,0,0
4477036028,충청남도 서천군 시초면 봉선리,24,0,0,92,0,141,0,0
4477036030,충청남도 서천군 시초면 후암리,17,0,0,27,0,136,0,0
4477037000,충청남도 서천군 문산면,160,0,0,45,0,2621,0,0
4477037022,충청남도 서천군 문산면 문장리,24,0,0,1,0,209,0,0
4477037023,충청남도 서천군 문산면 북산리,30,0,0,0,0,276,0,0
4477037024,충청남도 서천군 문산면 금복리,20,0,0,6,0,559,0,0
4477037025,충청남도 서천군 문산면 수암리,17,0,0,12,0,378,0,0
4477037027,충청남도 서천군 문산면 구동리,15,0,0,0,0,323,0,0
4420000000,충청남도 아산시,4741,0,2327,3471,0,40353,0,3415
4418034022,충청남도 보령시 청소면 신송리,14,0,0,155,0,347,0,0
4418034023,충청남도 보령시 청소면 재정리,17,0,0,0,0,395,0,0
4418040021,충청남도 보령시 성주면 성주리,0,0,14,14,0,2226,0,0
4418040022,충청남도 보령시 성주면 개화리,0,0,10,25,0,1791,0,0
4418041021,충청남도 보령시 주교면 주교리,67,0,58,27,0,438,0,36
4418041023,충청남도 보령시 주교면 송학리,39,0,50,84,0,440,0,62
4418041024,충청남도 보령시 주교면 고정리,7,0,0,65,0,307,0,2
4418041026,충청남도 보령시 주교면 신대리,101,0,0,1,0,544,0,92
4479037025,충청남도 청양군 남양면 대봉리,28,0,0,18,0,428,0,0
4479037027,충청남도 청양군 남양면 매곡리,19,0,0,1,0,249,0,0
4479037029,충청남도 청양군 남양면 온직리,40,0,2,36,0,1000,0,0
4479037030,충청남도 청양군 남양면 용두리,10,0,1,22,0,299,0,0
4479037032,충청남도 청양군 남양면 봉암리,16,0,0,10,0,529,0,10
4479038000,충청남도 청양군 화성면,163,0,3,98,0,3959,0,6
4479038022,충청남도 청양군 화성면 장계리,7,0,0,2,0,348,0,0
4479038024,충청남도 청양군 화성면 농암리,34,0,1,6,0,308,0,0
4480033000,충청남도 홍성군 홍동면,570,0,10,55,0,3047,0,105
4420036031,충청남도 아산시 둔포면 운교리,15,0,0,6,0,71,0,51
4420036032,충청남도 아산시 둔포면 석곡리,6,0,0,5,0,204,0,226
4420036034,충청남도 아산시 둔포면 신왕리,2,0,0,2,0,93,0,47
4420037000,충청남도 아산시 영인면,663,0,280,792,0,3636,0,272
4420037021,충청남도 아산시 영인면 아산리,2,0,17,15,0,391,0,23
4420037023,충청남도 아산시 영인면 신현리,21,0,6,5,0,229,0,5
4420037024,충청남도 아산시 영인면 월선리,56,0,0,4,0,223,0,0
4420037026,충청남도 아산시 영인면 백석포리,132,0,0,208,0,269,0,0
4420037027,충청남도 아산시 영인면 와우리,24,0,0,0,0,40,0,0
4420031024,충청남도 아산시 송악면 강당리,36,0,84,8,0,745,0,0
4373031026,충청북도 옥천군 동이면 청마리,0,0,751,106,0,319,0,0
4373031028,충청북도 옥천군 동이면 석탄리,0,0,319,96,0,365,0,0
4373031029,충청북도 옥천군 동이면 남곡리,0,0,1,3,0,328,0,0
4373032000,충청북도 옥천군 안남면,115,0,685,106,0,2270,0,0
4373032021,충청북도 옥천군 안남면 연주리,64,0,323,55,0,240,0,0
4373032023,충청북도 옥천군 안남면 지수리,0,0,101,13,0,572,0,0
4373025041,충청북도 옥천군 옥천읍 오대리,0,0,112,144,0,398,0,0
4373035036,충청북도 옥천군 청산면 법화리,11,0,1,0,0,288,0,0
4373035037,충청북도 옥천군 청산면 대성리,16,0,23,24,0,435,0,0
4373036000,충청북도 옥천군 이원면,80,0,343,333,0,5924,0,0
4690031021,전라남도 진도군 군내면 나리,57,0,0,109,0,424,0,0
4690031022,전라남도 진도군 군내면 녹진리,34,0,12,302,0,969,0,0
4690031024,전라남도 진도군 군내면 둔전리,31,0,91,21,0,657,0,36
4690031026,전라남도 진도군 군내면 용장리,44,0,67,2,0,180,0,0
4690031027,전라남도 진도군 군내면 송산리,30,0,54,2,0,178,0,0
4690025026,전라남도 진도군 진도읍 포산리,84,0,9,69,0,475,0,297
4690034025,전라남도 진도군 임회면 사령리,77,0,6,8,0,203,0,19
4690034026,전라남도 진도군 임회면 석교리,74,0,38,7,0,311,0,171
4690034028,전라남도 진도군 임회면 상만리,129,0,22,4,0,236,0,181
4690034029,전라남도 진도군 임회면 죽림리,102,0,0,6,0,325,0,203
4690034031,전라남도 진도군 임회면 굴포리,58,0,4,8,0,246,0,72
4690034032,전라남도 진도군 임회면 남동리,93,0,0,23,0,601,0,28
4415034031,충청남도 공주시 반포면 하신리,16,0,162,5,0,209,0,0
4415033032,충청남도 공주시 계룡면 금대리,8,0,22,6,0,239,0,3
4415033033,충청남도 공주시 계룡면 상성리,25,0,9,2,0,151,0,0
4183025000,경기도 양평군 양평읍,259,0,299,283,0,3394,0,0
4183025022,경기도 양평군 양평읍 오빈리,9,0,13,53,0,263,0,0
4183025023,경기도 양평군 양평읍 신애리,19,0,26,5,0,456,0,0
4183025025,경기도 양평군 양평읍 공흥리,4,0,2,3,0,276,0,0
4183025026,경기도 양평군 양평읍 백안리,36,0,31,1,0,520,0,0
4611013000,전라남도 목포시 보광동2가,0,0,0,0,0,1,0,0
4611013100,전라남도 목포시 보광동3가,0,0,0,0,0,1,0,0
4611013300,전라남도 목포시 대의동1가,0,0,0,0,0,1,0,0
4611013400,전라남도 목포시 대의동2가,0,0,0,0,0,6,0,0
4611013600,전라남도 목포시 중앙동1가,0,0,0,0,0,1,0,0
4611013700,전라남도 목포시 중앙동2가,0,0,0,0,0,1,0,0
4421037022,충청남도 서산시 음암면 탑곡리,120,0,0,69,0,268,0,204
4421034025,충청남도 서산시 지곡면 중왕리,17,0,0,7,0,419,0,29
4421034026,충청남도 서산시 지곡면 도성리,59,0,0,19,0,256,0,231
4377025025,충청북도 음성군 음성읍 용산리,77,0,9,21,0,1482,0,24
4377025027,충청북도 음성군 음성읍 감우리,30,0,183,1,0,395,0,0
4377025029,충청북도 음성군 음성읍 신천리,37,0,10,13,0,453,0,11
4377025030,충청북도 음성군 음성읍 초천리,16,0,0,0,0,832,0,0
4377037030,충청북도 음성군 감곡면 상우리,25,0,38,14,0,460,0,0
4377037031,충청북도 음성군 감곡면 왕장리,26,0,21,15,0,244,0,0
4180036023,경기도 연천군 신서면 내산리,0,0,932,0,0,10,0,0
4476041029,충청남도 부여군 임천면 두곡리,44,0,13,107,0,249,0,43
4476043024,충청남도 부여군 세도면 청송리,163,0,0,1,0,208,0,24
4476043025,충청남도 부여군 세도면 동사리,101,0,2,6,0,238,0,11
4476043026,충청남도 부여군 세도면 간대리,154,0,0,36,0,112,0,14
4476043028,충청남도 부여군 세도면 청포리,81,0,46,35,0,360,0,0
4476043029,충청남도 부여군 세도면 반조원리,84,0,42,30,0,159,0,0
4477031029,충청남도 서천군 마서면 옥북리,79,0,0,8,0,189,0,1
4476045021,충청남도 부여군 초촌면 신암리,31,0,0,0,0,548,0,0
4476045022,충청남도 부여군 초촌면 소사리,19,0,4,1,0,214,0,99
4476045024,충청남도 부여군 초촌면 응평리,22,0,17,2,0,240,0,7
4476045026,충청남도 부여군 초촌면 추양리,21,0,17,0,0,46,0,36
4476045027,충청남도 부여군 초촌면 송국리,17,0,30,0,0,57,0,68
4476045029,충청남도 부여군 초촌면 송정리,35,0,36,0,0,103,0,16
4313036026,충청북도 충주시 노은면 문성리,16,0,49,11,0,742,0,0
4313036028,충청북도 충주시 노은면 수룡리,50,0,254,26,0,823,0,8
4313037021,충청북도 충주시 앙성면 용포리,14,0,54,6,0,287,0,0
4313037022,충청북도 충주시 앙성면 영죽리,60,0,82,37,0,1142,0,0
4313037023,충청북도 충주시 앙성면 강천리,2,0,24,41,0,171,0,0
4313037024,충청북도 충주시 앙성면 단암리,2,0,117,50,0,235,0,0
4313035000,충청북도 충주시 신니면,512,0,197,161,0,5091,0,7
4313035021,충청북도 충주시 신니면 용원리,61,0,20,5,0,193,0,0
4375037025,충청북도 진천군 광혜원면 구암리,3,0,48,3,0,741,0,0
4375037027,충청북도 진천군 광혜원면 광혜원리,25,0,34,11,0,275,0,0
4376000000,충청북도 괴산군,1425,0,27177,2264,0,53284,0,83
4376032021,충청북도 괴산군 장연면 오가리,0,0,1021,8,0,471,0,0
4376032022,충청북도 괴산군 장연면 추점리,0,0,233,14,0,718,0,0
4376032023,충청북도 괴산군 장연면 방곡리,0,0,437,5,0,397,0,0
4420010500,충청남도 아산시 초사동,63,0,10,2,0,381,0,39
4420031029,충청남도 아산시 송악면 종곡리,14,0,20,2,0,260,0,0
4420031030,충청남도 아산시 송악면 거산리,1,0,71,5,0,514,0,0
4420031031,충청남도 아산시 송악면 강장리,1,0,43,1,0,416,0,0
4420031032,충청남도 아산시 송악면 수곡리,2,0,0,2,0,346,0,0
4372039021,충청북도 보은군 내북면 이원리,0,0,1,14,0,604,0,0
4372039022,충청북도 보은군 내북면 성티리,0,0,0,0,0,167,0,0
4372039024,충청북도 보은군 내북면 창리,2,0,0,6,0,121,0,0
4372039025,충청북도 보은군 내북면 도원리,0,0,0,8,0,560,0,0
4372039027,충청북도 보은군 내북면 대안리,0,0,1,1,0,173,0,0
4373032024,충청북도 옥천군 안남면 도덕리,14,0,36,4,0,284,0,0
4373031000,충청북도 옥천군 동이면,44,0,1406,462,0,4148,0,0
4373031022,충청북도 옥천군 동이면 세산리,19,0,0,1,0,471,0,0
4373031023,충청북도 옥천군 동이면 적하리,22,0,13,104,0,573,0,0
4373031025,충청북도 옥천군 동이면 조령리,2,0,171,94,0,334,0,0
4690032030,전라남도 진도군 고군면 향동리,74,0,344,10,0,285,0,52
4690032031,전라남도 진도군 고군면 금계리,12,0,300,17,0,204,0,88
4689034025,전라남도 완도군 약산면 해동리,96,0,411,20,0,201,0,20
4689032026,전라남도 완도군 신지면 동고리,0,0,12,17,0,562,0,7
4689033000,전라남도 완도군 고금면,415,0,947,323,0,2469,0,430
4690025027,전라남도 진도군 진도읍 수역리,88,0,0,16,0,364,0,31
4690025028,전라남도 진도군 진도읍 수유리,72,0,0,65,0,553,0,66
4690025030,전라남도 진도군 진도읍 해창리,100,0,0,58,0,185,0,217
4690025031,전라남도 진도군 진도읍 염장리,37,0,0,17,0,46,0,68
4372040026,충청북도 보은군 산외면 탁주리,0,0,1,0,0,152,0,0
4372040027,충청북도 보은군 산외면 오대리,0,0,15,9,0,265,0,0
4372040029,충청북도 보은군 산외면 아시리,0,0,181,2,0,43,0,0
4372040031,충청북도 보은군 산외면 신정리,8,0,9,14,0,539,0,0
4372040032,충청북도 보은군 산외면 동화리,9,0,0,4,0,112,0,0
4680031030,전라남도 장흥군 용산면 모산리,38,0,19,11,0,628,0,0
4680031031,전라남도 장흥군 용산면 계산리,43,0,14,1,0,314,0,6
4680031033,전라남도 장흥군 용산면 풍길리,46,0,10,25,0,577,0,2
4680031034,전라남도 장흥군 용산면 상발리,36,0,0,8,0,397,0,15
4680032000,전라남도 장흥군 안양면,277,0,64,159,0,4504,0,92
4680032021,전라남도 장흥군 안양면 기산리,48,0,0,1,0,375,0,15
4477040028,충청남도 서천군 비인면 성산리,14,0,74,4,0,270,0,0
4477040029,충청남도 서천군 비인면 관리,40,0,6,3,0,413,0,5
4477040031,충청남도 서천군 비인면 장포리,44,0,21,3,0,100,0,0
4477041000,충청남도 서천군 서면,244,0,510,904,0,1604,0,81
4477041022,충청남도 서천군 서면 마량리,13,0,62,18,0,77,0,0
4477041023,충청남도 서천군 서면 월리,34,0,0,4,0,108,0,5
4477041025,충청남도 서천군 서면 원두리,29,0,0,32,0,265,0,3
4480032000,충청남도 홍성군 금마면,605,0,25,74,0,2415,0,286
4480032022,충청남도 홍성군 금마면 봉서리,33,0,0,11,0,366,0,37
4480032024,충청남도 홍성군 금마면 가산리,22,0,1,1,0,181,0,0
4480032025,충청남도 홍성군 금마면 부평리,32,0,3,2,0,219,0,0
4480032027,충청남도 홍성군 금마면 용흥리,14,0,0,5,0,121,0,42
4480032028,충청남도 홍성군 금마면 송암리,31,0,0,20,0,208,0,37
4480032030,충청남도 홍성군 금마면 신곡리,83,0,0,2,0,110,0,42
4480034035,충청남도 홍성군 장곡면 대현리,35,0,0,1,0,265,0,0
4376031021,충청북도 괴산군 감물면 오성리,22,0,20,20,0,485,0,0
4376031022,충청북도 괴산군 감물면 오창리,0,0,11,25,0,275,0,0
4376031024,충청북도 괴산군 감물면 구월리,8,0,71,23,0,634,0,0
4376031025,충청북도 괴산군 감물면 백양리,27,0,6,15,0,409,0,0
4376031027,충청북도 괴산군 감물면 매전리,0,0,878,13,0,344,0,0
4374032030,충청북도 영동군 황간면 회포리,0,0,56,35,0,188,0,0
4373037026,충청북도 옥천군 군서면 사양리,0,0,184,0,0,464,0,0
4373037027,충청북도 옥천군 군서면 상중리,1,0,274,7,0,304,0,0
4373037028,충청북도 옥천군 군서면 하동리,2,0,39,7,0,206,0,0
4373037030,충청북도 옥천군 군서면 월전리,17,0,51,24,0,239,0,0
4373038000,충청북도 옥천군 군북면,0,0,1009,764,0,4954,0,0
4373038022,충청북도 옥천군 군북면 자모리,0,0,231,1,0,142,0,0
4374032023,충청북도 영동군 황간면 마산리,27,0,11,9,0,271,0,80
4374032025,충청북도 영동군 황간면 난곡리,27,0,58,9,0,1259,0,65
4374032026,충청북도 영동군 황간면 우매리,9,0,36,39,0,1340,0,171
4477035027,충청남도 서천군 마산면 관포리,1,0,0,1,0,191,0,0
4477035029,충청남도 서천군 마산면 삼월리,2,0,0,53,0,89,0,0
4477035030,충청남도 서천군 마산면 군간리,2,0,0,0,0,152,0,0
4783037037,경상북도 고령군 쌍림면 귀원리,0,0,10,22,0,104,0,0
4783037038,경상북도 고령군 쌍림면 송림리,1,0,28,22,0,343,0,0
4783037040,경상북도 고령군 쌍림면 백산리,0,0,11,12,0,50,0,0
4783037041,경상북도 고령군 쌍림면 하거리,10,0,0,0,0,140,0,0
4783037043,경상북도 고령군 쌍림면 산주리,21,0,19,17,0,354,0,5
4783037044,경상북도 고령군 쌍림면 매촌리,0,0,14,29,0,138,0,0
4783037046,경상북도 고령군 쌍림면 신곡리,17,0,6,26,0,860,0,0
4783037048,경상북도 고령군 쌍림면 안화리,0,0,5,6,0,259,0,0
4783037049,경상북도 고령군 쌍림면 안림리,16,0,34,35,0,229,0,0
2871040031,인천광역시 강화군 교동면 서한리,32,0,0,13,0,244,0,0
2871040032,인천광역시 강화군 교동면 무학리,10,0,0,4,0,327,0,0
2871041000,인천광역시 강화군 삼산면,38,0,468,230,0,3796,0,0
2871041021,인천광역시 강화군 삼산면 석모리,26,0,163,43,0,756,0,0
2871041022,인천광역시 강화군 삼산면 상리,2,0,52,15,0,671,0,0
2871041024,인천광역시 강화군 삼산면 석포리,1,0,78,12,0,442,0,0
2871041026,인천광역시 강화군 삼산면 서검리,0,0,0,27,0,170,0,0
4313031030,충청북도 충주시 살미면 설운리,30,0,328,0,0,253,0,0
4313031031,충청북도 충주시 살미면 향산리,52,0,344,34,0,549,7,0
4313031033,충청북도 충주시 살미면 토계리,25,0,108,38,0,424,0,0
4377036032,충청북도 음성군 생극면 생리,22,0,0,7,0,734,0,0
4377037022,충청북도 음성군 감곡면 주천리,33,0,38,25,0,204,0,0
4377037024,충청북도 음성군 감곡면 상평리,39,0,25,19,0,379,0,0
4377037025,충청북도 음성군 감곡면 월정리,82,0,16,3,0,808,0,0
4377037027,충청북도 음성군 감곡면 사곡리,16,0,3,7,0,780,0,2
4377037028,충청북도 음성군 감곡면 문촌리,10,0,40,16,0,916,0,51
4423033029,충청남도 논산시 노성면 장구리,33,0,5,0,0,191,0,0
4423033031,충청남도 논산시 노성면 호암리,33,0,10,4,0,188,0,20
4423033033,충청남도 논산시 노성면 구암리,3,0,13,1,0,196,0,0
4423034000,충청남도 논산시 상월면,458,0,351,87,0,3487,0,81
4423034021,충청남도 논산시 상월면 신충리,6,0,47,8,0,167,0,0
4423034023,충청남도 논산시 상월면 월오리,12,0,55,3,0,204,0,0
4421034028,충청남도 서산시 지곡면 환성리,59,0,4,70,0,478,0,331
4421034029,충청남도 서산시 지곡면 무장리,40,0,16,6,0,994,0,57
4421036021,충청남도 서산시 성연면 일람리,12,0,0,4,0,683,0,4
4421036023,충청남도 서산시 성연면 오사리,7,0,0,5,0,551,0,5
4421036024,충청남도 서산시 성연면 왕정리,42,0,0,2,0,248,0,18
4421036026,충청남도 서산시 성연면 갈현리,58,0,0,3,0,256,0,102
4421036028,충청남도 서산시 성연면 예덕리,25,0,0,0,0,558,0,3
4421036029,충청남도 서산시 성연면 해성리,17,0,50,0,0,305,0,47
4421037021,충청남도 서산시 음암면 도당리,187,0,0,13,0,470,0,256
4421034024,충청남도 서산시 지곡면 연화리,48,0,0,0,0,392,0,3
4423031021,충청남도 논산시 성동면 삼산리,123,0,0,0,0,38,0,0
4481033040,충청남도 예산군 광시면 대리,2,0,241,16,0,307,0,13
4481036036,충청남도 예산군 덕산면 대동리,0,0,1,2,0,140,0,11
4481037000,충청남도 예산군 봉산면,94,0,232,51,0,2588,0,553
4481037022,충청남도 예산군 봉산면 구암리,0,0,0,0,0,148,0,10
4183041026,경기도 양평군 개군면 불곡리,2,0,1,0,0,235,0,0
4183041029,경기도 양평군 개군면 내리,34,0,15,1,0,312,0,0
4183041030,경기도 양평군 개군면 향리,1,0,0,15,0,98,0,0
4183041032,경기도 양평군 개군면 계전리,0,0,0,0,0,407,0,0
4183041033,경기도 양평군 개군면 상자포리,0,0,15,27,0,218,0,0
4423035034,충청남도 논산시 부적면 왕덕리,0,0,28,0,0,99,0,0
4423039023,충청남도 논산시 양촌면 임화리,3,0,585,13,0,563,0,0
4423039025,충청남도 논산시 양촌면 신기리,2,0,182,19,0,170,0,0
4423039026,충청남도 논산시 양촌면 오산리,11,0,266,51,0,422,0,0
4423039028,충청남도 논산시 양촌면 남산리,3,0,165,9,0,323,0,0
4423025027,충청남도 논산시 강경읍 염천리,0,0,0,0,0,5,0,0
4423025028,충청남도 논산시 강경읍 태평리,0,0,0,0,0,5,0,0
4423025030,충청남도 논산시 강경읍 황산리,5,0,50,45,0,71,0,0
4481038029,충청남도 예산군 고덕면 구만리,272,0,0,30,0,222,0,13
4481038030,충청남도 예산군 고덕면 용리,135,0,16,12,0,170,0,64
4313039030,충청북도 충주시 금가면 도촌리,21,0,0,2,0,205,0,0
4313040000,충청북도 충주시 동량면,278,0,1661,1876,0,7147,0,1
4313040022,충청북도 충주시 동량면 화암리,1,0,184,223,0,668,0,0
4313040024,충청북도 충주시 동량면 하천리,36,0,263,255,0,736,0,0
4313040025,충청북도 충주시 동량면 손동리,10,0,125,74,0,1075,0,0
4315010100,충청북도 제천시 의림동,39,0,0,0,0,1,0,0
