stdg_Cd,bjd_Nm,allcolluvm_Layer_Area,alluvm_Layer_Area,colluvm_Layer_Area,diluvm_Layer_Area,etc_Area,residum_Layer_Area
2911012800,광주광역시 동구 충장로2가,0,1,0,0,0,0
2911010300,광주광역시 동구 충장로5가,0,6,0,0,0,0
2917012900,광주광역시 북구 연제동,15,132,1,39,17,52
2917013600,광주광역시 북구 용전동,9,222,3,24,27,3
2917011000,광주광역시 북구 우산동,16,58,0,0,0,20
4773033000,경상북도 의성군 옥산면,614,383,774,0,164,8420
4773033034,경상북도 의성군 옥산면 실업리,108,8,70,0,5,742
4773033037,경상북도 의성군 옥산면 전흥리,35,59,134,0,21,1431
4773033040,경상북도 의성군 옥산면 금학리,23,16,43,0,10,567
4773034033,경상북도 의성군 사곡면 오상리,60,25,5,0,14,198
4773034035,경상북도 의성군 사곡면 매곡리,109,27,58,0,21,931
4773034039,경상북도 의성군 사곡면 작승리,94,5,16,0,8,191
4773035030,경상북도 의성군 춘산면 금오리,52,11,111,0,9,848
4773035033,경상북도 의성군 춘산면 금천리,91,54,33,0,15,556
4773035035,경상북도 의성군 춘산면 사미리,88,7,32,0,5,280
4677035022,전라남도 고흥군 포두면 옥강리,60,194,304,0,177,582
4677035025,전라남도 고흥군 포두면 길두리,95,777,114,21,183,260
4677035031,전라남도 고흥군 포두면 송산리,60,446,107,0,144,731
4677036024,전라남도 고흥군 봉래면 신금리,50,22,82,0,22,410
4825034022,경상남도 김해시 한림면 퇴래리,84,134,19,0,49,171
4825034027,경상남도 김해시 한림면 안하리,55,127,32,0,46,256
4825034030,경상남도 김해시 한림면 가동리,35,153,10,0,14,104
4825034031,경상남도 김해시 한림면 가산리,52,41,5,0,5,80
4717035024,경상북도 안동시 일직면 원리,83,35,32,0,14,363
4717035026,경상북도 안동시 일직면 명진리,98,10,14,0,2,326
4717035029,경상북도 안동시 일직면 국곡리,122,2,65,0,19,754
4717035033,경상북도 안동시 일직면 운산리,31,96,53,0,45,168
4717036021,경상북도 안동시 남후면 광음리,118,33,43,0,41,450
4717036024,경상북도 안동시 남후면 검암리,37,52,2,0,40,265
4111512600,경기도 수원시팔달구 구천동,0,5,0,0,1,0
4111512700,경기도 수원시팔달구 남수동,4,4,0,0,1,10
4111512800,경기도 수원시팔달구 매향동,12,3,0,0,0,12
4111512900,경기도 수원시팔달구 북수동,1,13,0,0,1,0
4111513000,경기도 수원시팔달구 신풍동,0,14,0,0,0,10
4111513100,경기도 수원시팔달구 장안동,0,11,0,0,0,0
4681039026,전라남도 강진군 옴천면 개산리,19,64,11,0,7,110
4681039027,전라남도 강진군 옴천면 정정리,58,37,11,0,6,176
4681040022,전라남도 강진군 마량면 상흥리,17,37,39,0,14,372
4681040024,전라남도 강진군 마량면 마량리,125,65,8,0,24,268
4682025021,전라남도 해남군 해남읍 해리,26,45,79,6,15,540
4682025028,전라남도 해남군 해남읍 신안리,62,20,40,24,12,171
4682025032,전라남도 해남군 해남읍 내사리,120,188,125,0,891,470
4682025035,전라남도 해남군 해남읍 용정리,38,14,107,76,4,218
4682031024,전라남도 해남군 삼산면 봉학리,27,85,39,31,52,101
4682031027,전라남도 해남군 삼산면 구림리,68,88,91,0,22,1178
4682031028,전라남도 해남군 삼산면 평활리,49,168,186,18,51,434
4792035024,경상북도 봉화군 소천면 두음리,12,22,250,0,31,2634
4792036022,경상북도 봉화군 재산면 남면리,129,25,103,0,7,1360
4792036025,경상북도 봉화군 재산면 상리,108,10,36,0,16,819
4792037022,경상북도 봉화군 명호면 삼동리,322,24,14,0,49,993
4792037025,경상북도 봉화군 명호면 풍호리,128,15,174,0,21,633
4792037028,경상북도 봉화군 명호면 관창리,36,11,270,0,44,2003
4792038023,경상북도 봉화군 상운면 문촌리,183,19,103,0,7,961
4792038026,경상북도 봉화군 상운면 구천리,207,12,1,0,4,479
4792039021,경상북도 봉화군 석포면 석포리,79,33,753,0,99,7131
4793025023,경상북도 울진군 울진읍 연지리,90,12,0,0,4,166
4793025025,경상북도 울진군 울진읍 명도리,124,57,0,0,10,375
4684025026,전라남도 무안군 무안읍 고절리,154,14,25,0,7,161
4678035022,전라남도 보성군 복내면 반석리,30,54,18,0,8,87
4678035025,전라남도 보성군 복내면 봉천리,28,0,28,0,73,62
4678035030,전라남도 보성군 복내면 계산리,37,55,77,0,5,489
4678035032,전라남도 보성군 복내면 동교리,54,65,55,0,93,502
4678036021,전라남도 보성군 문덕면 운곡리,50,39,77,0,103,599
4678036025,전라남도 보성군 문덕면 봉갑리,13,21,53,0,209,623
4678036028,전라남도 보성군 문덕면 귀산리,15,70,114,0,7,590
4678037021,전라남도 보성군 조성면 조성리,166,52,7,45,10,16
4678037024,전라남도 보성군 조성면 신월리,58,8,66,0,2,254
4729010800,경상북도 경산시 사정동,0,14,36,0,2,40
4729011100,경상북도 경산시 정평동,0,49,0,3,9,0
4729011400,경상북도 경산시 임당동,19,37,0,58,8,31
4725034022,경상북도 상주시 청리면 월로리,99,5,14,0,0,150
4725034024,경상북도 상주시 청리면 청상리,80,15,144,0,19,740
4725034028,경상북도 상주시 청리면 수상리,11,48,3,10,14,7
4725034031,경상북도 상주시 청리면 삼괴리,88,40,2,0,6,58
4725035021,경상북도 상주시 공성면 옥산리,38,49,0,6,8,2
4725035023,경상북도 상주시 공성면 장동리,109,27,32,0,2,233
4725035025,경상북도 상주시 공성면 영오리,78,34,70,0,2,437
4725035027,경상북도 상주시 공성면 산현리,146,23,84,0,3,631
4725035030,경상북도 상주시 공성면 용안리,108,24,16,0,3,144
4725035035,경상북도 상주시 공성면 봉산리,113,71,80,0,8,401
4725035038,경상북도 상주시 공성면 신곡리,73,9,90,0,1,391
4725036021,경상북도 상주시 외남면 구서리,91,47,47,15,8,192
4827038022,경상남도 밀양시 무안면 신법리,17,50,31,0,9,102
4827038025,경상남도 밀양시 무안면 죽월리,26,45,27,0,10,165
4827038027,경상남도 밀양시 무안면 내진리,19,76,20,0,17,110
4679036025,전라남도 화순군 도곡면 평리,0,47,0,43,15,0
4679036028,전라남도 화순군 도곡면 천암리,39,42,36,0,26,341
4679036030,전라남도 화순군 도곡면 미곡리,18,20,6,0,3,65
4679037000,전라남도 화순군 도암면,494,299,487,0,84,3735
4679037022,전라남도 화순군 도암면 도장리,9,21,19,0,4,117
4679037025,전라남도 화순군 도암면 원천리,86,33,45,0,10,197
4679037028,전라남도 화순군 도암면 등광리,53,0,37,0,3,306
4679037031,전라남도 화순군 도암면 호암리,29,33,27,0,7,293
4773036030,경상북도 의성군 가음면 양지리,32,2,17,0,33,108
4773036032,경상북도 의성군 가음면 귀천리,63,63,6,1,18,99
4872039025,경상남도 의령군 부림면 손오리,20,82,9,0,15,152
4872039028,경상남도 의령군 부림면 여배리,23,59,28,0,10,166
4872039031,경상남도 의령군 부림면 권혜리,34,4,89,0,4,499
4872040021,경상남도 의령군 봉수면 청계리,85,5,44,0,2,405
4872040023,경상남도 의령군 봉수면 신현리,37,20,46,0,6,393
4872040026,경상남도 의령군 봉수면 서득리,28,39,9,0,16,221
4872041500,경상남도 의령군 궁류면,292,190,333,59,62,3417
4872041524,경상남도 의령군 궁류면 압곡리,42,51,5,0,15,291
4872041527,경상남도 의령군 궁류면 다현리,63,9,60,34,2,232
4872042021,경상남도 의령군 유곡면 상촌리,61,0,24,0,2,303
4872042024,경상남도 의령군 유곡면 신촌리,30,3,19,0,0,280
5011025323,제주특별자치도 제주시 애월읍 상귀리,14,194,0,102,5,2
5011025324,제주특별자치도 제주시 애월읍 구엄리,32,138,1,19,2,0
5011025325,제주특별자치도 제주시 애월읍 수산리,4,325,6,5,17,37
5011025326,제주특별자치도 제주시 애월읍 신엄리,47,437,0,12,0,47
5011025327,제주특별자치도 제주시 애월읍 장전리,4,285,4,12,2,33
5011025328,제주특별자치도 제주시 애월읍 소길리,0,553,0,0,0,800
5011025329,제주특별자치도 제주시 애월읍 고성리,96,627,12,118,19,396
5011025330,제주특별자치도 제주시 애월읍 하가리,0,210,3,42,1,125
5011025331,제주특별자치도 제주시 애월읍 상가리,0,585,5,7,0,813
5011025333,제주특별자치도 제주시 애월읍 고내리,0,119,24,5,3,112
4812132000,경상남도 창원시의창구 대산면,65,2532,0,285,388,115
4812132021,경상남도 창원시의창구 대산면 갈전리,1,293,0,32,15,5
4812132022,경상남도 창원시의창구 대산면 일동리,1,289,0,0,54,4
4812132023,경상남도 창원시의창구 대산면 모산리,1,347,0,13,68,3
4812132024,경상남도 창원시의창구 대산면 가술리,5,300,0,152,42,13
4812132025,경상남도 창원시의창구 대산면 제동리,19,407,0,40,9,15
4812132026,경상남도 창원시의창구 대산면 우암리,20,333,0,0,16,27
4812132027,경상남도 창원시의창구 대산면 북부리,3,227,0,1,98,15
4812132028,경상남도 창원시의창구 대산면 유등리,11,282,0,0,85,24
4812132029,경상남도 창원시의창구 대산면 대방리,3,56,0,47,0,6
4812300000,경상남도 창원시성산구,1629,587,1374,135,480,4696
4812514200,경상남도 창원시마산합포구 장군동2가,3,0,0,0,0,0
4812514300,경상남도 창원시마산합포구 장군동3가,3,0,0,0,0,0
4812514400,경상남도 창원시마산합포구 장군동4가,8,0,0,0,0,0
4812514500,경상남도 창원시마산합포구 장군동5가,2,0,0,0,0,0
4812514600,경상남도 창원시마산합포구 중성동,10,0,0,0,0,0
4812514700,경상남도 창원시마산합포구 중앙동1가,5,0,0,0,0,0
4812514800,경상남도 창원시마산합포구 중앙동2가,13,0,0,0,0,0
4812514900,경상남도 창원시마산합포구 중앙동3가,14,0,0,0,0,0
4812515000,경상남도 창원시마산합포구 창동,4,0,0,0,0,0
4812515100,경상남도 창원시마산합포구 창포동1가,2,0,0,0,0,0
4812515200,경상남도 창원시마산합포구 창포동2가,3,0,0,0,0,0
5011013000,제주특별자치도 제주시 도련일동,1,345,3,17,4,22
5011013100,제주특별자치도 제주시 도련이동,2,114,0,28,3,0
5011013200,제주특별자치도 제주시 용강동,45,729,0,0,16,314
5011013300,제주특별자치도 제주시 회천동,54,1114,0,4,6,98
5011013400,제주특별자치도 제주시 오등동,189,868,16,118,39,1137
5011013500,제주특별자치도 제주시 월평동,95,356,9,0,14,556
5011013600,제주특별자치도 제주시 영평동,116,433,0,27,28,752
5011013700,제주특별자치도 제주시 연동,131,725,65,69,12,227
5011013800,제주특별자치도 제주시 도평동,18,198,23,17,15,36
5011013900,제주특별자치도 제주시 해안동,134,2073,3,58,61,706
5011014000,제주특별자치도 제주시 내도동,0,102,0,33,13,0
4825032021,경상남도 김해시 주촌면 선지리,18,86,38,7,8,139
4825032024,경상남도 김해시 주촌면 천곡리,24,133,50,0,14,120
4825033000,경상남도 김해시 진례면,650,773,827,189,129,1927
4825033022,경상남도 김해시 진례면 시례리,49,28,49,13,4,125
4825033024,경상남도 김해시 진례면 초전리,23,188,0,42,19,0
4825033028,경상남도 김해시 진례면 송현리,160,76,61,0,16,159
4825033030,경상남도 김해시 진례면 고모리,49,81,154,44,15,269
5013010300,제주특별자치도 서귀포시 서호동,153,476,0,2,10,468
4111512000,경기도 수원시팔달구 팔달로1가,0,5,0,0,0,0
4111512100,경기도 수원시팔달구 팔달로2가,0,5,0,0,0,0
4111512200,경기도 수원시팔달구 팔달로3가,0,5,0,0,0,4
4167025029,경기도 여주시 가남읍 오산리,49,67,2,0,12,35
4167025030,경기도 여주시 가남읍 정단리,36,125,2,18,37,43
4167025031,경기도 여주시 가남읍 화평리,82,31,2,0,5,77
4167025032,경기도 여주시 가남읍 본두리,267,39,0,0,6,317
4167025033,경기도 여주시 가남읍 하귀리,61,43,0,0,7,61
4167025034,경기도 여주시 가남읍 안금리,158,58,0,0,5,381
4167033027,경기도 여주시 금사면 소유리,1,25,42,0,0,253
4167033028,경기도 여주시 금사면 상호리,2,17,47,0,0,289
4167033029,경기도 여주시 금사면 하호리,10,65,18,0,9,225
4167033030,경기도 여주시 금사면 금사리,58,61,17,0,76,174
4167033031,경기도 여주시 금사면 외평리,39,74,20,0,45,229
4167036030,경기도 여주시 북내면 장암리,148,45,6,0,11,317
4167036031,경기도 여주시 북내면 중암리,79,90,17,0,8,582
4167036032,경기도 여주시 북내면 운촌리,97,87,21,0,9,517
4167036033,경기도 여주시 북내면 신접리,64,89,0,0,16,111
4167036034,경기도 여주시 북내면 지내리,82,98,2,0,12,180
4167036035,경기도 여주시 북내면 가정리,68,78,0,0,17,69
4167037000,경기도 여주시 강천면,944,528,315,127,441,5072
4167037021,경기도 여주시 강천면 간매리,136,21,13,0,6,377
4167037022,경기도 여주시 강천면 걸은리,224,35,39,8,3,747
4167037023,경기도 여주시 강천면 이호리,82,66,0,1,35,121
4167037024,경기도 여주시 강천면 가야리,119,14,0,96,51,169
4167037025,경기도 여주시 강천면 적금리,119,32,8,22,77,221
4167025035,경기도 여주시 가남읍 양귀리,129,128,0,0,8,352
4167025036,경기도 여주시 가남읍 연대리,189,9,0,0,1,253
4167025037,경기도 여주시 가남읍 금당리,202,52,0,0,2,331
4167025038,경기도 여주시 가남읍 금곡리,100,17,3,0,3,143
4167025039,경기도 여주시 가남읍 송림리,171,9,1,0,3,262
4167025040,경기도 여주시 가남읍 삼승리,116,6,4,0,6,173
4167031000,경기도 여주시 점동면,1169,1126,208,127,487,4059
4167031021,경기도 여주시 점동면 청안리,119,60,3,0,12,325
4167031022,경기도 여주시 점동면 부구리,49,105,0,0,23,50
4167031023,경기도 여주시 점동면 덕평리,110,101,0,0,38,223
4167031024,경기도 여주시 점동면 원부리,48,79,0,12,28,78
4167031025,경기도 여주시 점동면 관한리,54,35,54,59,27,504
4167031026,경기도 여주시 점동면 뇌곡리,57,27,23,14,12,184
4167035000,경기도 여주시 대신면,1694,1642,82,8,588,3567
4167035021,경기도 여주시 대신면 후포리,229,15,1,0,1,295
4167035022,경기도 여주시 대신면 당산리,24,306,0,0,139,68
4167035023,경기도 여주시 대신면 가산리,107,62,3,0,37,158
4167035024,경기도 여주시 대신면 천남리,139,77,6,0,72,304
4167035025,경기도 여주시 대신면 하림리,151,64,14,0,6,364
4167037026,경기도 여주시 강천면 굴암리,41,27,0,0,42,78
4167037027,경기도 여주시 강천면 강천리,124,89,4,0,163,665
4167037028,경기도 여주시 강천면 부평리,57,90,86,0,31,1154
4167037029,경기도 여주시 강천면 도전리,43,153,165,0,33,1540
4167038000,경기도 여주시 산북면,192,295,299,0,37,2438
4167038021,경기도 여주시 산북면 상품리,87,44,77,0,6,425
4167038022,경기도 여주시 산북면 송현리,19,49,28,0,1,271
4167038023,경기도 여주시 산북면 후리,14,42,27,0,0,244
4167038024,경기도 여주시 산북면 명품리,22,20,31,0,5,364
4167031027,경기도 여주시 점동면 성신리,48,63,17,0,0,154
4167031028,경기도 여주시 점동면 당진리,52,108,71,1,20,467
4167031029,경기도 여주시 점동면 현수리,56,99,16,41,29,204
4167031030,경기도 여주시 점동면 사곡리,117,38,0,0,7,314
4167035026,경기도 여주시 대신면 상구리,106,64,24,0,1,372
4793039000,경상북도 울진군 금강송면,603,138,1501,56,313,27277
4793039021,경상북도 울진군 금강송면 삼근리,61,43,146,0,35,1462
4793039022,경상북도 울진군 금강송면 하원리,45,19,72,3,36,1632
4793039023,경상북도 울진군 금강송면 왕피리,56,10,279,51,99,7254
4793039024,경상북도 울진군 금강송면 쌍전리,85,13,345,0,25,3324
4793039025,경상북도 울진군 금강송면 소광리,240,23,130,1,50,7099
4793039026,경상북도 울진군 금강송면 전곡리,29,9,256,0,35,3881
4793039027,경상북도 울진군 금강송면 광회리,87,21,274,1,33,2623
4793040000,경상북도 울진군 매화면,819,471,345,3,188,8343
4793040021,경상북도 울진군 매화면 매화리,58,123,17,0,37,331
4793040022,경상북도 울진군 매화면 금매리,70,54,7,0,15,243
4793040023,경상북도 울진군 매화면 오산리,140,48,0,0,13,442
4793040024,경상북도 울진군 매화면 덕신리,112,19,11,0,3,435
4793040025,경상북도 울진군 매화면 신흥리,120,20,15,0,1,534
4793040026,경상북도 울진군 매화면 기양리,129,95,84,3,58,1379
4793040027,경상북도 울진군 매화면 갈면리,105,47,98,0,36,1739
