stdg_Cd,bjd_Nm,soil_Crop_Cd,soil_Crop_Nm,high_Suit_Area,suit_Area,poss_Area,low_Suit_Area,etc_Area
4719025030,경상북도 구미시 선산읍 화조리,CR005,사과,108,3,38,71,39
4719025031,경상북도 구미시 선산읍 원리,CR005,사과,167,68,49,137,198
4719025032,경상북도 구미시 선산읍 독동리,CR005,사과,112,29,10,181,187
4719025033,경상북도 구미시 선산읍 생곡리,CR005,사과,165,19,31,303,96
4719025034,경상북도 구미시 선산읍 신기리,CR005,사과,81,17,23,213,79
4719025035,경상북도 구미시 선산읍 봉곡리,CR005,사과,38,10,78,192,11
4719025036,경상북도 구미시 선산읍 포상리,CR005,사과,52,12,80,291,20
4719025037,경상북도 구미시 선산읍 소재리,CR005,사과,16,0,18,130,1
4719025038,경상북도 구미시 선산읍 봉남리,CR005,사과,51,34,62,184,38
4719025300,경상북도 구미시 고아읍,CR005,사과,1226,497,870,3195,545
4719025321,경상북도 구미시 고아읍 관심리,CR005,사과,87,40,31,24,9
4719025322,경상북도 구미시 고아읍 이례리,CR005,사과,60,22,32,83,0
4719025323,경상북도 구미시 고아읍 오로리,CR005,사과,64,0,74,117,14
4719025324,경상북도 구미시 고아읍 대망리,CR005,사과,94,40,63,452,7
4719025325,경상북도 구미시 고아읍 파산리,CR005,사과,6,4,43,99,1
4719025326,경상북도 구미시 고아읍 신촌리,CR005,사과,42,43,54,173,17
4719025327,경상북도 구미시 고아읍 황산리,CR005,사과,58,31,50,131,77
4719025328,경상북도 구미시 고아읍 횡산리,CR005,사과,56,1,47,60,23
4719025329,경상북도 구미시 고아읍 외예리,CR005,사과,40,16,30,247,3
4719025330,경상북도 구미시 고아읍 내예리,CR005,사과,23,14,16,255,6
4719025331,경상북도 구미시 고아읍 원호리,CR005,사과,104,19,46,374,7
4719025332,경상북도 구미시 고아읍 문성리,CR005,사과,56,41,69,289,13
4719025333,경상북도 구미시 고아읍 다식리,CR005,사과,1,12,29,109,2
4719025334,경상북도 구미시 고아읍 괴평리,CR005,사과,118,126,107,97,192
4719025335,경상북도 구미시 고아읍 송림리,CR005,사과,22,19,47,101,6
4719025336,경상북도 구미시 고아읍 봉한리,CR005,사과,138,56,61,367,82
4719025337,경상북도 구미시 고아읍 항곡리,CR005,사과,69,1,63,141,0
4719025338,경상북도 구미시 고아읍 예강리,CR005,사과,188,11,9,76,86
4719025600,경상북도 구미시 산동읍,CR005,사과,672,222,1314,3469,115
4719025621,경상북도 구미시 산동읍 동곡리,CR005,사과,34,14,141,238,5
4719025622,경상북도 구미시 산동읍 도중리,CR005,사과,63,23,147,281,7
4719025623,경상북도 구미시 산동읍 적림리,CR005,사과,50,20,80,98,8
4719025624,경상북도 구미시 산동읍 성수리,CR005,사과,173,62,83,106,33
4719025625,경상북도 구미시 산동읍 신당리,CR005,사과,33,20,150,217,4
4719025626,경상북도 구미시 산동읍 봉산리,CR005,사과,31,12,174,109,14
4719025627,경상북도 구미시 산동읍 임천리,CR005,사과,50,10,157,254,8
4719025628,경상북도 구미시 산동읍 인덕리,CR005,사과,42,23,218,328,14
4719025629,경상북도 구미시 산동읍 백현리,CR005,사과,147,29,116,1334,15
4719025630,경상북도 구미시 산동읍 송산리,CR005,사과,49,9,47,504,7
4719031000,경상북도 구미시 무을면,CR005,사과,401,210,353,3403,95
4719031021,경상북도 구미시 무을면 송삼리,CR005,사과,28,19,51,282,7
4719031022,경상북도 구미시 무을면 무수리,CR005,사과,71,14,34,528,4
4719031023,경상북도 구미시 무을면 오가리,CR005,사과,54,40,31,216,3
4719031024,경상북도 구미시 무을면 상송리,CR005,사과,12,17,17,465,8
4719031025,경상북도 구미시 무을면 안곡리,CR005,사과,42,15,53,520,35
4719031026,경상북도 구미시 무을면 무등리,CR005,사과,52,37,46,386,10
4719031027,경상북도 구미시 무을면 원리,CR005,사과,44,19,41,253,7
4719031028,경상북도 구미시 무을면 백자리,CR005,사과,38,12,29,239,8
4719031029,경상북도 구미시 무을면 웅곡리,CR005,사과,42,25,30,275,9
4719031030,경상북도 구미시 무을면 무이리,CR005,사과,19,12,22,238,6
4719032000,경상북도 구미시 옥성면,CR005,사과,615,213,393,5000,424
4719032021,경상북도 구미시 옥성면 초곡리,CR005,사과,125,31,57,463,104
4719032022,경상북도 구미시 옥성면 농소리,CR005,사과,104,20,43,623,97
4719032023,경상북도 구미시 옥성면 주아리,CR005,사과,64,24,36,943,6
4719032024,경상북도 구미시 옥성면 구봉리,CR005,사과,35,20,48,341,97
4719032025,경상북도 구미시 옥성면 옥관리,CR005,사과,90,31,75,924,66
4719032026,경상북도 구미시 옥성면 산촌리,CR005,사과,24,21,57,498,8
4719032027,경상북도 구미시 옥성면 태봉리,CR005,사과,54,23,17,384,2
4719032028,경상북도 구미시 옥성면 덕촌리,CR005,사과,60,21,36,381,8
4719032029,경상북도 구미시 옥성면 대원리,CR005,사과,58,21,24,443,38
4719033000,경상북도 구미시 도개면,CR005,사과,606,183,566,4330,401
4719033021,경상북도 구미시 도개면 가산리,CR005,사과,200,31,29,124,107
4719033022,경상북도 구미시 도개면 동산리,CR005,사과,55,19,113,554,13
4719033023,경상북도 구미시 도개면 월림리,CR005,사과,61,33,80,205,68
4719033024,경상북도 구미시 도개면 신곡리,CR005,사과,82,23,54,765,20
4719033025,경상북도 구미시 도개면 궁기리,CR005,사과,23,35,115,222,54
4719033026,경상북도 구미시 도개면 신림리,CR005,사과,32,8,58,328,57
4719033027,경상북도 구미시 도개면 도개리,CR005,사과,78,14,67,718,57
4719033028,경상북도 구미시 도개면 다곡리,CR005,사과,30,4,24,1334,20
4719033029,경상북도 구미시 도개면 용산리,CR005,사과,45,17,25,80,4
4719034000,경상북도 구미시 해평면,CR005,사과,1153,332,1121,3632,639
4719034021,경상북도 구미시 해평면 낙성리,CR005,사과,26,12,51,71,5
4719034022,경상북도 구미시 해평면 해평리,CR005,사과,70,47,43,103,165
4719034023,경상북도 구미시 해평면 오상리,CR005,사과,49,1,56,77,2
4719034024,경상북도 구미시 해평면 문량리,CR005,사과,243,58,44,56,20
4719034025,경상북도 구미시 해평면 괴곡리,CR005,사과,142,8,57,125,1
4719034026,경상북도 구미시 해평면 금산리,CR005,사과,115,20,233,239,9
4719034027,경상북도 구미시 해평면 도문리,CR005,사과,74,28,156,337,8
4719034028,경상북도 구미시 해평면 월호리,CR005,사과,24,31,84,138,6
4719034029,경상북도 구미시 해평면 금호리,CR005,사과,54,13,74,119,30
4719034030,경상북도 구미시 해평면 창림리,CR005,사과,19,5,90,596,52
4719034031,경상북도 구미시 해평면 송곡리,CR005,사과,53,11,89,768,27
4719034032,경상북도 구미시 해평면 산양리,CR005,사과,51,48,16,67,139
4719034033,경상북도 구미시 해평면 월곡리,CR005,사과,80,19,24,289,116
4719034034,경상북도 구미시 해평면 낙산리,CR005,사과,142,30,102,629,49
4719034035,경상북도 구미시 해평면 일선리,CR005,사과,11,1,1,17,10
4719036000,경상북도 구미시 장천면,CR005,사과,689,50,543,4422,141
4719036021,경상북도 구미시 장천면 상장리,CR005,사과,55,4,93,163,17
4719036022,경상북도 구미시 장천면 하장리,CR005,사과,58,7,33,239,12
4719036023,경상북도 구미시 장천면 상림리,CR005,사과,88,3,61,825,11
4719036024,경상북도 구미시 장천면 금산리,CR005,사과,56,3,59,505,9
4719036025,경상북도 구미시 장천면 오로리,CR005,사과,139,13,46,993,40
4719036026,경상북도 구미시 장천면 묵어리,CR005,사과,74,3,80,618,13
4719036027,경상북도 구미시 장천면 여남리,CR005,사과,43,2,65,362,9
4719036028,경상북도 구미시 장천면 명곡리,CR005,사과,54,4,27,402,7
4719036029,경상북도 구미시 장천면 신장리,CR005,사과,122,12,79,315,22
4721000000,경상북도 영주시,CR005,사과,7557,917,6015,51178,1664
4721010100,경상북도 영주시 영주동,CR005,사과,2,9,92,35,14
4721010200,경상북도 영주시 상망동,CR005,사과,109,40,107,445,5
4721010300,경상북도 영주시 하망동,CR005,사과,25,20,75,131,4
4721010400,경상북도 영주시 휴천동,CR005,사과,83,27,250,357,13
4721010500,경상북도 영주시 가흥동,CR005,사과,90,18,230,308,70
4721010600,경상북도 영주시 문정동,CR005,사과,77,3,48,243,17
4721010700,경상북도 영주시 고현동,CR005,사과,55,21,102,228,45
4721010800,경상북도 영주시 창진동,CR005,사과,32,18,144,85,35
4721010900,경상북도 영주시 상줄동,CR005,사과,43,20,101,161,19
4721011000,경상북도 영주시 조와동,CR005,사과,78,71,124,597,10
4721011100,경상북도 영주시 조암동,CR005,사과,90,24,93,397,23
4721011200,경상북도 영주시 적서동,CR005,사과,51,3,28,183,34
4721011300,경상북도 영주시 아지동,CR005,사과,32,8,45,129,6
4721025000,경상북도 영주시 풍기읍,CR005,사과,518,56,351,6614,139
4721025021,경상북도 영주시 풍기읍 성내리,CR005,사과,27,0,16,0,7
4721025022,경상북도 영주시 풍기읍 동부리,CR005,사과,110,4,26,9,27
4721025023,경상북도 영주시 풍기읍 산법리,CR005,사과,77,6,114,251,4
4721025024,경상북도 영주시 풍기읍 미곡리,CR005,사과,33,1,11,149,1
4721025025,경상북도 영주시 풍기읍 삼가리,CR005,사과,0,6,1,2136,13
4721025026,경상북도 영주시 풍기읍 욱금리,CR005,사과,2,0,0,241,34
4721025027,경상북도 영주시 풍기읍 금계리,CR005,사과,65,6,21,401,8
4721025028,경상북도 영주시 풍기읍 교촌리,CR005,사과,39,5,16,9,3
4721025029,경상북도 영주시 풍기읍 서부리,CR005,사과,41,0,2,6,0
4721025030,경상북도 영주시 풍기읍 백리,CR005,사과,38,6,35,341,7
4721025031,경상북도 영주시 풍기읍 백신리,CR005,사과,23,0,24,165,3
4721025032,경상북도 영주시 풍기읍 창락리,CR005,사과,19,3,30,412,6
4721025033,경상북도 영주시 풍기읍 수철리,CR005,사과,10,10,6,1951,15
4721025034,경상북도 영주시 풍기읍 전구리,CR005,사과,34,8,49,542,13
4721031000,경상북도 영주시 이산면,CR005,사과,983,62,644,3518,215
4721031021,경상북도 영주시 이산면 원리,CR005,사과,57,0,44,235,0
4721031022,경상북도 영주시 이산면 신암리,CR005,사과,85,15,227,341,57
4721031023,경상북도 영주시 이산면 지동리,CR005,사과,149,24,42,618,3
4721031024,경상북도 영주시 이산면 석포리,CR005,사과,115,3,161,386,51
4721031025,경상북도 영주시 이산면 용상리,CR005,사과,137,4,10,440,1
4721031026,경상북도 영주시 이산면 신천리,CR005,사과,112,4,43,421,23
4721031027,경상북도 영주시 이산면 운문리,CR005,사과,137,7,24,409,16
4721031028,경상북도 영주시 이산면 내림리,CR005,사과,45,2,42,158,26
4721031029,경상북도 영주시 이산면 두월리,CR005,사과,147,2,51,509,39
4721032000,경상북도 영주시 평은면,CR005,사과,756,67,451,4751,287
4721032021,경상북도 영주시 평은면 강동리,CR005,사과,86,4,56,1175,55
4721032022,경상북도 영주시 평은면 지곡리,CR005,사과,86,12,32,220,3
4721032023,경상북도 영주시 평은면 오운리,CR005,사과,144,22,114,1536,5
4721032024,경상북도 영주시 평은면 천본리,CR005,사과,173,5,56,671,43
4721032025,경상북도 영주시 평은면 금광리,CR005,사과,62,8,122,329,101
4721032026,경상북도 영주시 평은면 용혈리,CR005,사과,103,8,40,496,54
4721032027,경상북도 영주시 평은면 평은리,CR005,사과,103,9,32,323,26
4721033000,경상북도 영주시 문수면,CR005,사과,934,42,203,2792,235
4721033021,경상북도 영주시 문수면 승문리,CR005,사과,132,15,48,413,23
4721033022,경상북도 영주시 문수면 만방리,CR005,사과,179,14,18,530,0
4721033023,경상북도 영주시 문수면 적동리,CR005,사과,79,1,49,254,49
4721033024,경상북도 영주시 문수면 권선리,CR005,사과,73,2,11,234,1
4721033025,경상북도 영주시 문수면 월호리,CR005,사과,164,5,18,523,38
4721033027,경상북도 영주시 문수면 탄산리,CR005,사과,64,2,29,163,48
4721033028,경상북도 영주시 문수면 조제리,CR005,사과,121,2,11,350,36
4721033029,경상북도 영주시 문수면 수도리,CR005,사과,33,1,9,106,39
4721033030,경상북도 영주시 문수면 대양리,CR005,사과,90,1,10,219,2
4721034000,경상북도 영주시 장수면,CR005,사과,650,89,718,2668,73
4721034021,경상북도 영주시 장수면 반구리,CR005,사과,99,1,101,279,6
4721034022,경상북도 영주시 장수면 두전리,CR005,사과,100,35,252,579,18
4721034023,경상북도 영주시 장수면 갈산리,CR005,사과,104,39,116,502,18
4721034024,경상북도 영주시 장수면 성곡리,CR005,사과,46,6,10,497,1
4721034025,경상북도 영주시 장수면 화기리,CR005,사과,50,1,83,139,16
4721034026,경상북도 영주시 장수면 소룡리,CR005,사과,99,2,62,245,7
4721034027,경상북도 영주시 장수면 호문리,CR005,사과,116,1,74,282,8
4721034028,경상북도 영주시 장수면 파지리,CR005,사과,35,4,19,144,0
4721035000,경상북도 영주시 안정면,CR005,사과,644,50,681,2919,97
4721035021,경상북도 영주시 안정면 신전리,CR005,사과,20,3,47,60,8
4721035022,경상북도 영주시 안정면 생현리,CR005,사과,61,1,49,151,11
4721035023,경상북도 영주시 안정면 봉암리,CR005,사과,54,7,14,198,1
4721035024,경상북도 영주시 안정면 용산리,CR005,사과,68,1,81,463,0
4721035025,경상북도 영주시 안정면 여륵리,CR005,사과,36,2,26,385,1
4721035026,경상북도 영주시 안정면 묵리,CR005,사과,36,14,56,234,4
4721035027,경상북도 영주시 안정면 내줄리,CR005,사과,44,7,113,161,20
4721035028,경상북도 영주시 안정면 일원리,CR005,사과,38,1,42,140,13
4721035029,경상북도 영주시 안정면 안심리,CR005,사과,59,1,33,73,11
4721035030,경상북도 영주시 안정면 옹암리,CR005,사과,35,1,1,162,0
4721035031,경상북도 영주시 안정면 단촌리,CR005,사과,53,0,40,221,7
4721035032,경상북도 영주시 안정면 대평리,CR005,사과,18,1,35,97,7
4721035033,경상북도 영주시 안정면 오계리,CR005,사과,68,2,77,397,7
4721035034,경상북도 영주시 안정면 동촌리,CR005,사과,54,8,67,176,7
4721036000,경상북도 영주시 봉현면,CR005,사과,229,35,242,4648,40
4721036021,경상북도 영주시 봉현면 두산리,CR005,사과,51,7,20,1183,8
4721036022,경상북도 영주시 봉현면 오현리,CR005,사과,99,9,103,267,10
4721036023,경상북도 영주시 봉현면 대촌리,CR005,사과,20,11,39,576,6
4721036024,경상북도 영주시 봉현면 한천리,CR005,사과,3,2,8,550,2
4721036025,경상북도 영주시 봉현면 유전리,CR005,사과,1,4,17,663,1
4721036026,경상북도 영주시 봉현면 노좌리,CR005,사과,42,0,22,744,6
4721036027,경상북도 영주시 봉현면 하촌리,CR005,사과,13,2,32,665,7
4721037000,경상북도 영주시 순흥면,CR005,사과,406,36,307,4605,81
4721037021,경상북도 영주시 순흥면 태장리,CR005,사과,86,16,35,848,7
4721037022,경상북도 영주시 순흥면 지동리,CR005,사과,74,7,144,229,23
4721037023,경상북도 영주시 순흥면 석교리,CR005,사과,57,0,67,205,7
4721037024,경상북도 영주시 순흥면 읍내리,CR005,사과,63,7,18,167,4
4721037025,경상북도 영주시 순흥면 내죽리,CR005,사과,42,1,11,250,10
4721037026,경상북도 영주시 순흥면 청구리,CR005,사과,66,3,21,386,2
4721037027,경상북도 영주시 순흥면 배점리,CR005,사과,18,2,10,1477,26
4721037028,경상북도 영주시 순흥면 덕현리,CR005,사과,0,0,0,1042,3
4721038000,경상북도 영주시 단산면,CR005,사과,693,67,506,7837,125
4721038021,경상북도 영주시 단산면 동원리,CR005,사과,95,26,139,555,32
4721038022,경상북도 영주시 단산면 사천리,CR005,사과,71,2,55,210,10
4721038023,경상북도 영주시 단산면 구구리,CR005,사과,116,2,113,418,9
4721038024,경상북도 영주시 단산면 병산리,CR005,사과,150,12,94,474,18
4721038025,경상북도 영주시 단산면 옥대리,CR005,사과,154,14,75,663,14
4721038026,경상북도 영주시 단산면 단곡리,CR005,사과,78,8,27,1224,10
4721038027,경상북도 영주시 단산면 좌석리,CR005,사과,26,3,1,2426,21
4721038028,경상북도 영주시 단산면 마락리,CR005,사과,3,0,2,1868,11
4721039000,경상북도 영주시 부석면,CR005,사과,975,132,474,7527,78
4721039021,경상북도 영주시 부석면 남대리,CR005,사과,23,0,15,2078,19
4721039022,경상북도 영주시 부석면 북지리,CR005,사과,37,14,29,801,1
4721039023,경상북도 영주시 부석면 임곡리,CR005,사과,73,24,58,992,5
4721039024,경상북도 영주시 부석면 소천리,CR005,사과,143,42,17,996,13
4721039025,경상북도 영주시 부석면 노곡리,CR005,사과,103,17,67,449,1
4721039026,경상북도 영주시 부석면 용암리,CR005,사과,167,3,61,655,1
4721039027,경상북도 영주시 부석면 우곡리,CR005,사과,77,12,51,279,9
4721039028,경상북도 영주시 부석면 상석리,CR005,사과,80,6,59,231,13
4721039029,경상북도 영주시 부석면 감곡리,CR005,사과,105,12,109,447,17
4721039030,경상북도 영주시 부석면 보계리,CR005,사과,166,1,10,600,0
4723000000,경상북도 영천시,CR005,사과,3921,5476,11328,67060,3826
4723010100,경상북도 영천시 조교동,CR005,사과,42,9,141,3,36
4723010200,경상북도 영천시 망정동,CR005,사과,5,9,66,79,16
4723010300,경상북도 영천시 야사동,CR005,사과,6,16,68,144,5
4723010400,경상북도 영천시 문내동,CR005,사과,2,2,4,19,0
4723010500,경상북도 영천시 문외동,CR005,사과,4,13,12,34,0
