aqualfs_Area,aquents_Area,aquepts_Area,aquolls_Area,aquults_Area,bjd_Nm,etc_Area,fluvents_Area,hemists_Area,humults_Area,orthents_Area,psamments_Area,saprists_Area,stdg_Cd,udalfs_Area,udands_Area,udepts_Area,udolls_Area,udults_Area
14,0,61,0,0,충청북도 청주시흥덕구 오송읍 정중리,23,0,0,0,21,20,0,4311325032,8,0,270,0,0
0,0,52,0,0,충청북도 청주시흥덕구 오송읍 상봉리,13,0,0,0,11,3,0,4311325033,9,0,324,0,0
0,12,726,0,0,충청북도 청주시흥덕구 강내면,135,0,0,0,43,95,0,4311331000,96,0,1907,0,0
0,0,31,0,0,충청북도 청주시흥덕구 강내면 연정리,0,0,0,0,9,0,0,4311331021,3,0,98,0,0
0,0,54,0,0,충청북도 청주시흥덕구 강내면 궁현리,2,0,0,0,0,0,0,4311331022,1,0,179,0,0
0,0,47,0,0,충청북도 청주시흥덕구 강내면 저산리,3,0,0,0,8,0,0,4311331023,10,0,221,0,0
0,0,18,0,0,충청북도 청주시흥덕구 강내면 당곡리,0,0,0,0,0,0,0,4311331024,19,0,61,0,0
0,0,43,0,0,충청북도 청주시흥덕구 강내면 산단리,1,0,0,0,0,0,0,4311331025,5,0,109,0,0
0,0,51,0,0,충청북도 청주시흥덕구 강내면 다락리,0,0,0,0,0,0,0,4311331026,0,0,142,0,0
0,0,69,0,0,충청북도 청주시흥덕구 강내면 태성리,5,0,0,0,1,0,0,4311331027,1,0,190,0,0
0,1,47,0,0,충청북도 청주시흥덕구 강내면 사곡리,9,0,0,0,2,6,0,4311331028,9,0,149,0,0
0,0,36,0,0,충청북도 청주시흥덕구 강내면 황탄리,28,0,0,0,6,35,0,4311331029,2,0,114,0,0
0,0,33,0,0,충청북도 청주시흥덕구 강내면 월탄리,38,0,0,0,1,35,0,4311331030,0,0,88,0,0
0,0,55,0,0,충청북도 청주시흥덕구 강내면 탑연리,3,0,0,0,3,0,0,4311331031,10,0,109,0,0
0,8,33,0,0,충청북도 청주시흥덕구 강내면 석화리,43,0,0,0,3,20,0,4311331032,0,0,55,0,0
0,3,42,0,0,충청북도 청주시흥덕구 강내면 사인리,0,0,0,0,0,0,0,4311331033,1,0,75,0,0
0,0,62,0,0,충청북도 청주시흥덕구 강내면 월곡리,2,0,0,0,6,0,0,4311331034,7,0,134,0,0
0,0,106,0,0,충청북도 청주시흥덕구 강내면 학천리,1,0,0,0,3,0,0,4311331035,28,0,185,0,0
5,90,785,0,0,충청북도 청주시흥덕구 옥산면,433,1,0,0,308,174,0,4311332000,157,0,4667,0,0
0,8,40,0,0,충청북도 청주시흥덕구 옥산면 오산리,10,0,0,0,40,5,0,4311332021,7,0,151,0,0
0,4,34,0,0,충청북도 청주시흥덕구 옥산면 덕촌리,31,0,0,0,11,22,0,4311332022,0,0,182,0,0
0,0,7,0,0,충청북도 청주시흥덕구 옥산면 신촌리,27,0,0,0,15,20,0,4311332023,0,0,147,0,0
0,0,9,0,0,충청북도 청주시흥덕구 옥산면 환희리,83,0,0,0,87,26,0,4311332024,2,0,443,0,0
0,0,52,0,0,충청북도 청주시흥덕구 옥산면 가락리,50,0,0,0,23,36,0,4311332025,7,0,226,0,0
0,3,65,0,0,충청북도 청주시흥덕구 옥산면 동림리,8,0,0,0,55,1,0,4311332026,23,0,465,0,0
0,1,53,0,0,충청북도 청주시흥덕구 옥산면 금계리,44,0,0,0,27,16,0,4311332027,11,0,252,0,0
0,8,20,0,0,충청북도 청주시흥덕구 옥산면 장동리,12,0,0,0,5,0,0,4311332028,18,0,582,0,0
0,1,68,0,0,충청북도 청주시흥덕구 옥산면 사정리,19,0,0,0,12,4,0,4311332029,11,0,382,0,0
0,0,39,0,0,충청북도 청주시흥덕구 옥산면 수락리,5,0,0,0,3,10,0,4311332030,4,0,278,0,0
0,28,15,0,0,충청북도 청주시흥덕구 옥산면 장남리,39,0,0,0,11,17,0,4311332031,5,0,91,0,0
0,36,102,0,0,충청북도 청주시흥덕구 옥산면 호죽리,19,0,0,0,2,6,0,4311332032,1,0,461,0,0
0,0,144,0,0,충청북도 청주시흥덕구 옥산면 남촌리,44,0,0,0,10,2,0,4311332033,35,0,154,0,0
5,0,71,0,0,충청북도 청주시흥덕구 옥산면 소로리,28,0,0,0,2,5,0,4311332034,27,0,266,0,0
0,0,68,0,0,충청북도 청주시흥덕구 옥산면 국사리,12,1,0,0,7,4,0,4311332035,5,0,590,0,0
48,169,4376,0,0,충청북도 청주시청원구,1040,7,0,0,671,478,0,4311400000,683,0,14015,0,0
0,0,0,0,0,충청북도 청주시청원구 우암동,10,0,0,0,69,13,0,4311410100,23,0,60,0,0
0,0,64,0,0,충청북도 청주시청원구 내덕동,15,0,0,0,10,20,0,4311410200,48,0,126,0,0
0,3,62,0,0,충청북도 청주시청원구 율량동,4,0,0,0,29,7,0,4311410300,4,0,483,0,0
0,0,42,0,0,충청북도 청주시청원구 사천동,16,0,0,0,42,2,0,4311410400,20,0,141,0,0
0,0,24,0,0,충청북도 청주시청원구 주성동,0,0,0,0,0,0,0,4311410500,0,0,118,0,0
0,0,91,0,0,충청북도 청주시청원구 주중동,1,0,0,0,0,0,0,4311410600,8,0,264,0,0
3,0,26,0,0,충청북도 청주시청원구 정상동,7,0,0,0,1,14,0,4311410700,5,0,95,0,0
0,0,18,0,0,충청북도 청주시청원구 정하동,14,0,0,0,6,7,0,4311410800,14,0,52,0,0
24,0,13,0,0,충청북도 청주시청원구 정북동,40,0,0,0,7,44,0,4311410900,28,0,37,0,0
0,0,68,0,0,충청북도 청주시청원구 오동동,2,0,0,0,0,2,0,4311411000,47,0,121,0,0
0,0,61,0,0,충청북도 청주시청원구 외남동,7,0,0,0,0,7,0,4311411100,8,0,96,0,0
0,1,128,0,0,충청북도 청주시청원구 외평동,35,0,0,0,6,9,0,4311411200,19,0,156,0,0
0,8,53,0,0,충청북도 청주시청원구 외하동,25,0,0,0,10,10,0,4311411300,7,0,33,0,0
0,56,1006,0,0,충청북도 청주시청원구 내수읍,140,7,0,0,222,72,0,4311425000,268,0,3756,0,0
0,5,76,0,0,충청북도 청주시청원구 내수읍 내수리,24,0,0,0,10,19,0,4311425021,22,0,92,0,0
0,0,32,0,0,충청북도 청주시청원구 내수읍 마산리,5,0,0,0,2,6,0,4311425022,18,0,40,0,0
0,0,43,0,0,충청북도 청주시청원구 내수읍 풍정리,2,0,0,0,7,0,0,4311425023,0,0,120,0,0
0,0,68,0,0,충청북도 청주시청원구 내수읍 덕암리,8,1,0,0,20,1,0,4311425024,1,0,590,0,0
0,0,35,0,0,충청북도 청주시청원구 내수읍 도원리,4,5,0,0,5,3,0,4311425025,1,0,74,0,0
0,0,42,0,0,충청북도 청주시청원구 내수읍 형동리,3,0,0,0,10,0,0,4311425026,9,0,419,0,0
0,1,38,0,0,충청북도 청주시청원구 내수읍 세교리,8,1,0,0,8,14,0,4311425027,32,0,82,0,0
0,0,13,0,0,충청북도 청주시청원구 내수읍 비상리,10,0,0,0,4,0,0,4311425028,26,0,372,0,0
194,0,111,0,0,대구광역시 달성군 유가읍,167,2,0,0,391,2,0,2771025900,536,0,4181,0,160
0,0,14,0,0,대구광역시 달성군 유가읍 음리,5,0,0,0,26,0,0,2771025921,14,0,162,0,0
0,0,1,0,0,대구광역시 달성군 유가읍 양리,11,0,0,0,113,0,0,2771025922,25,0,1149,0,0
10,0,4,0,0,대구광역시 달성군 유가읍 용리,7,0,0,0,94,0,0,2771025923,81,0,898,0,5
0,0,0,0,0,대구광역시 달성군 유가읍 봉리,6,0,0,0,4,0,0,2771025924,98,0,6,0,0
0,0,21,0,0,대구광역시 달성군 유가읍 쌍계리,5,0,0,0,10,0,0,2771025925,24,0,108,0,0
0,0,0,0,0,대구광역시 달성군 유가읍 초곡리,1,0,0,0,0,0,0,2771025926,39,0,376,0,0
20,0,0,0,0,대구광역시 달성군 유가읍 상리,4,0,0,0,0,0,0,2771025927,86,0,3,0,0
55,0,15,0,0,대구광역시 달성군 유가읍 금리,4,0,0,0,1,0,0,2771025928,60,0,49,0,0
26,0,10,0,0,대구광역시 달성군 유가읍 유곡리,9,0,0,0,18,0,0,2771025929,14,0,272,0,30
80,0,13,0,0,대구광역시 달성군 유가읍 도의리,11,2,0,0,0,2,0,2771025930,38,0,128,0,10
0,0,14,0,0,대구광역시 달성군 유가읍 가태리,24,0,0,0,70,0,0,2771025931,12,0,511,0,110
3,0,17,0,0,대구광역시 달성군 유가읍 한정리,22,0,0,0,36,0,0,2771025932,20,0,104,0,6
0,0,3,0,0,대구광역시 달성군 유가읍 본말리,57,0,0,0,20,0,0,2771025933,25,0,412,0,0
0,0,15,0,0,충청북도 보은군 회남면 광포리,36,0,0,0,2,0,0,4372037040,0,0,767,0,0
0,0,469,0,0,경기도 시흥시 배곧동,20,0,0,0,0,0,0,4139013500,0,0,1,0,0
47,0,420,0,0,경기도 평택시 고덕동,7,0,0,0,3,0,0,4122012800,31,0,1059,0,94
0,2,1386,0,0,경기도 여주시 세종대왕면,458,0,0,0,28,79,0,4167034500,265,0,3057,0,22
0,0,125,0,0,경기도 여주시 세종대왕면 번도리,12,0,0,0,1,4,0,4167034521,10,0,260,0,0
0,0,91,0,0,경기도 여주시 세종대왕면 구양리,7,0,0,0,1,0,0,4167034522,0,0,167,0,0
0,0,157,0,0,경기도 여주시 세종대왕면 왕대리,77,0,0,0,2,3,0,4167034523,15,0,629,0,1
0,0,50,0,0,경기도 여주시 세종대왕면 백석리,210,0,0,0,20,44,0,4167034524,64,0,95,0,5
0,0,52,0,0,경기도 여주시 세종대왕면 내양리,42,0,0,0,4,5,0,4167034525,129,0,25,0,0
0,2,150,0,0,경기도 여주시 세종대왕면 용은리,22,0,0,0,0,6,0,4167034526,4,0,344,0,0
0,0,84,0,0,경기도 여주시 세종대왕면 매화리,13,0,0,0,0,1,0,4167034527,4,0,67,0,0
0,0,74,0,0,경기도 여주시 세종대왕면 양거리,7,0,0,0,0,0,0,4167034528,3,0,117,0,13
0,0,110,0,0,경기도 여주시 세종대왕면 마래리,12,0,0,0,1,10,0,4167034529,6,0,136,0,0
0,0,87,0,0,경기도 여주시 세종대왕면 광대리,2,0,0,0,0,0,0,4167034530,1,0,316,0,0
0,0,106,0,0,경기도 여주시 세종대왕면 오계리,2,0,0,0,0,0,0,4167034531,4,0,380,0,3
0,0,122,0,0,경기도 여주시 세종대왕면 매류리,34,0,0,0,0,5,0,4167034532,10,0,150,0,0
0,0,179,0,0,경기도 여주시 세종대왕면 신지리,17,0,0,0,0,0,0,4167034533,15,0,373,0,0
4,0,299,0,0,부산광역시 기장군 일광읍,51,0,0,0,6,0,0,2671025900,203,0,2416,0,596
0,0,58,0,0,부산광역시 기장군 일광읍 삼성리,2,0,0,0,0,0,0,2671025921,16,0,217,0,37
0,0,46,0,0,부산광역시 기장군 일광읍 이천리,11,0,0,0,2,0,0,2671025922,46,0,108,0,127
0,0,1,0,0,부산광역시 기장군 일광읍 학리,5,0,0,0,0,0,0,2671025923,2,0,87,0,17
0,0,23,0,0,부산광역시 기장군 일광읍 동백리,4,0,0,0,0,0,0,2671025924,24,0,48,0,122
0,0,6,0,0,부산광역시 기장군 일광읍 문중리,2,0,0,0,0,0,0,2671025925,13,0,18,0,8
0,0,18,0,0,부산광역시 기장군 일광읍 신평리,2,0,0,0,0,0,0,2671025926,20,0,5,0,38
4,0,0,0,0,부산광역시 기장군 일광읍 칠암리,2,0,0,0,0,0,0,2671025927,23,0,3,0,6
0,0,6,0,0,부산광역시 기장군 일광읍 문동리,2,0,0,0,0,0,0,2671025928,11,0,41,0,1
0,0,53,0,0,부산광역시 기장군 일광읍 청광리,1,0,0,0,0,0,0,2671025929,4,0,103,0,35
0,0,36,0,0,부산광역시 기장군 일광읍 원리,7,0,0,0,0,0,0,2671025930,19,0,366,0,10
0,0,36,0,0,부산광역시 기장군 일광읍 화전리,8,0,0,0,2,0,0,2671025931,8,0,207,0,73
0,0,6,0,0,부산광역시 기장군 일광읍 횡계리,1,0,0,0,2,0,0,2671025932,3,0,111,0,36
0,0,11,0,0,부산광역시 기장군 일광읍 용천리,4,0,0,0,1,0,0,2671025933,17,0,1103,0,85
0,1,171,0,0,세종특별자치시  세종동,806,0,0,0,100,98,0,3611011900,17,0,1173,0,0
0,0,50,0,0,세종특별자치시  누리동,5,0,0,0,0,0,0,3611012000,0,0,237,0,1
0,0,50,0,0,세종특별자치시  한별동,6,0,0,0,0,0,0,3611012100,0,0,106,0,0
0,0,42,0,0,세종특별자치시  다솜동,0,0,0,0,0,0,0,3611012200,1,0,136,0,0
0,0,40,0,0,세종특별자치시  용호동,6,0,0,0,3,0,0,3611012300,1,0,185,0,0
0,0,50,0,0,경기도 광주시 고산동,14,32,0,0,40,0,0,4161011400,1,0,323,0,0
0,0,77,0,0,경기도 광주시 신현동,0,0,0,0,27,0,0,4161011500,3,0,706,0,0
0,0,61,0,0,경기도 광주시 능평동,10,11,0,0,50,0,0,4161011600,10,0,619,0,0
0,0,75,0,0,경기도 광주시 문형동,17,71,0,0,31,0,0,4161011700,18,0,542,0,0
0,0,48,0,0,경기도 광주시 추자동,13,4,0,0,32,0,0,4161011800,11,0,275,0,0
0,0,38,0,0,경기도 광주시 매산동,25,17,0,0,52,0,0,4161011900,14,0,581,0,0
0,0,97,0,0,경기도 광주시 양벌동,41,0,0,0,90,0,0,4161012000,29,0,524,0,0
1,143,1909,0,0,강원특별자치도 춘천시,7482,324,0,0,16463,0,0,5111000000,1757,0,83487,0,0
0,0,0,0,0,강원특별자치도 춘천시 봉의동,0,0,0,0,0,0,0,5111010100,0,0,18,0,0
0,0,0,0,0,강원특별자치도 춘천시 요선동,0,0,0,0,0,0,0,5111010200,0,0,9,0,0
0,0,0,0,0,강원특별자치도 춘천시 낙원동,0,0,0,0,0,0,0,5111010300,0,0,11,0,0
0,0,0,0,0,강원특별자치도 춘천시 중앙로1가,0,0,0,0,0,0,0,5111010400,0,0,4,0,0
0,0,0,0,0,강원특별자치도 춘천시 중앙로2가,0,0,0,0,0,0,0,5111010500,0,0,4,0,0
0,0,0,0,0,강원특별자치도 춘천시 중앙로3가,0,0,0,0,8,0,0,5111010600,0,0,5,0,0
0,0,0,0,0,강원특별자치도 춘천시 옥천동,0,0,0,0,0,0,0,5111010700,0,0,17,0,0
4,0,96,0,0,경기도 양주시 백석읍 오산리,15,0,0,0,32,0,0,4163025022,78,0,113,0,0
5,0,30,0,0,경기도 양주시 백석읍 복지리,16,0,0,0,27,1,0,4163025023,69,0,703,0,0
16,0,78,0,0,경기도 양주시 백석읍 가업리,0,0,0,0,2,0,0,4163025024,103,0,215,0,0
0,0,89,0,0,경기도 양주시 백석읍 홍죽리,0,0,0,0,16,2,0,4163025025,42,0,355,0,0
0,0,36,0,0,경기도 양주시 백석읍 연곡리,3,0,0,0,0,0,0,4163025026,28,0,227,0,0
0,0,0,0,0,경기도 양주시 백석읍 기산리,13,0,0,0,310,0,0,4163025027,22,0,447,0,0
4,0,244,0,0,경기도 양주시 은현면,109,26,0,0,218,7,0,4163031000,122,0,2732,0,0
0,0,37,0,0,경기도 양주시 은현면 용암리,37,0,0,0,72,0,0,4163031021,18,0,836,0,0
0,0,28,0,0,경기도 양주시 은현면 선암리,19,0,0,0,38,3,0,4163031022,20,0,315,0,0
0,0,32,0,0,전라남도 곡성군 옥과면 설옥리,4,0,0,0,89,0,0,4672037024,12,0,356,0,0
0,0,0,0,0,경상남도 창원시성산구 상복동,14,0,0,0,1,0,0,4812311300,1,0,242,0,64
0,0,2,0,0,경상남도 창원시성산구 완암동,3,0,0,0,0,0,0,4812311400,7,0,74,0,17
0,0,3,0,0,경상남도 창원시성산구 창곡동,4,0,0,0,0,0,0,4812311500,3,0,120,0,35
0,0,0,0,0,경상남도 창원시성산구 월림동,0,0,0,0,0,0,0,4812311600,0,0,0,0,7
0,0,0,0,0,경상남도 창원시성산구 적현동,2,0,0,0,0,0,0,4812311700,2,0,207,0,2
0,4,5,0,0,경상남도 창원시성산구 양곡동,5,0,0,0,0,0,0,4812311800,11,0,530,0,63
0,0,0,0,0,경상남도 창원시성산구 반송동,0,0,0,0,0,0,0,4812311900,1,0,30,0,2
0,2,15,0,0,경상남도 창원시성산구 귀산동,3,0,0,0,0,0,0,4812312000,31,0,282,0,3
0,4,41,0,0,경상남도 창원시성산구 귀곡동,129,0,0,0,0,0,0,4812312100,12,0,437,0,36
0,4,7,0,0,경상남도 창원시성산구 귀현동,7,0,0,0,0,0,0,4812312200,7,0,257,0,0
0,67,41,0,0,경상남도 창원시성산구 신촌동,130,0,0,0,0,0,0,4812312300,16,0,193,0,29
0,0,77,0,0,세종특별자치시  어진동,6,0,0,0,0,6,0,3611011000,13,0,147,0,0
0,8,24,0,0,세종특별자치시  종촌동,4,0,0,0,4,1,0,3611011100,1,0,72,0,0
0,0,90,0,0,세종특별자치시  고운동,1,0,0,0,0,0,0,3611011200,3,0,436,0,0
0,2,38,0,0,세종특별자치시  아름동,5,0,0,0,0,4,0,3611011300,0,0,176,0,0
0,0,64,0,0,세종특별자치시  도담동,0,0,0,0,0,0,0,3611011400,0,0,139,0,0
0,0,204,0,0,세종특별자치시  조치원읍,74,0,0,0,118,25,0,3611025000,49,0,721,0,176
0,0,2,0,0,세종특별자치시  조치원읍 원리,0,0,0,0,21,0,0,3611025021,0,0,2,0,0
0,0,0,0,0,세종특별자치시  조치원읍 상리,2,0,0,0,10,0,0,3611025022,0,0,0,0,0
0,0,0,0,0,세종특별자치시  조치원읍 평리,4,0,0,0,9,0,0,3611025023,0,0,0,0,0
0,0,0,0,0,세종특별자치시  조치원읍 교리,0,0,0,0,20,0,0,3611025024,0,0,0,0,0
0,0,0,0,0,세종특별자치시  조치원읍 정리,0,0,0,0,8,0,0,3611025025,0,0,0,0,0
0,0,0,0,0,세종특별자치시  조치원읍 명리,3,0,0,0,9,0,0,3611025026,0,0,0,0,0
0,0,4,0,0,세종특별자치시  조치원읍 남리,9,0,0,0,13,0,0,3611025027,0,0,21,0,0
0,0,20,0,0,세종특별자치시  조치원읍 침산리,1,0,0,0,0,0,0,3611025028,6,0,8,0,30
4,0,90,0,0,전라남도 영암군 영암읍 농덕리,7,0,0,0,0,0,0,4683025034,27,0,550,0,14
27,0,70,0,0,전라남도 영암군 삼호읍 서호리,225,0,0,0,0,0,0,4683025323,29,0,57,0,113
9,32,125,0,0,전라남도 영암군 삼호읍 용앙리,14,0,0,0,3,0,0,4683025326,43,0,136,0,185
0,7,260,0,0,전라남도 영암군 삼호읍 용당리,119,0,0,0,0,0,0,4683025329,75,0,466,0,20
157,0,683,0,0,전라남도 영암군 덕진면,113,0,0,0,6,0,0,4683031000,242,0,555,0,869
0,0,23,0,0,전라남도 영암군 덕진면 영보리,3,0,0,0,0,0,0,4683031023,26,0,125,0,18
0,0,51,0,0,전라남도 영암군 덕진면 덕진리,4,0,0,0,1,0,0,4683031027,5,0,7,0,69
0,0,617,0,0,전라남도 영암군 금정면,82,6,0,0,1367,2,0,4683032000,212,0,4850,0,127
0,0,82,0,0,전라남도 영암군 금정면 아천리,9,1,0,0,3,0,0,4683032022,13,0,390,0,0
0,0,17,0,0,전라남도 영암군 금정면 남송리,20,0,0,0,170,0,0,4683032025,16,0,660,0,0
0,0,138,0,0,전라남도 영암군 금정면 와운리,13,0,0,0,0,0,0,4683032027,10,0,239,0,35
0,0,39,0,0,전라남도 영암군 금정면 세류리,1,0,0,0,117,0,0,4683032031,25,0,434,0,0
1,0,55,0,0,경상북도 문경시 영순면 달지리,41,0,0,0,9,18,0,4728031028,13,0,188,0,0
0,0,15,0,0,경상북도 문경시 영순면 이목리,47,0,0,0,22,7,0,4728031029,8,0,290,0,1
0,0,894,0,0,경상북도 문경시 산양면,125,16,0,0,39,0,0,4728032000,107,0,2052,0,65
0,0,43,0,0,경상북도 문경시 산양면 현리,16,0,0,0,1,0,0,4728032022,5,0,88,0,0
0,0,87,0,0,경상북도 문경시 산양면 우본리,16,0,0,0,0,0,0,4728032027,12,0,167,0,15
0,0,60,0,0,경상북도 문경시 산양면 존도리,11,0,0,0,0,0,0,4728032030,16,0,116,0,1
0,0,62,0,0,경상북도 문경시 산양면 진정리,1,0,0,0,0,0,0,4728032032,1,0,150,0,1
0,0,46,0,0,경상북도 문경시 산양면 송죽리,0,0,0,0,0,0,0,4728032035,6,0,148,0,0
0,0,43,0,0,경상북도 문경시 호계면 견탄리,23,0,0,0,4,0,0,4728033021,147,0,413,1,12
0,0,56,0,0,경상북도 문경시 호계면 지천리,2,0,0,0,7,0,0,4728033026,35,0,390,4,0
0,0,24,0,0,경상북도 문경시 호계면 우로리,5,0,0,0,163,0,0,4728033029,142,0,185,17,0
0,0,415,0,0,경상북도 문경시 산북면,135,5,0,0,926,1,0,4728034000,602,0,9066,25,60
0,0,46,0,0,경상남도 밀양시 삼랑진읍 삼랑리,88,0,0,0,27,4,0,4827025024,7,0,231,0,0
0,0,8,0,0,경상남도 밀양시 삼랑진읍 우곡리,4,0,0,0,4,0,0,4827025026,16,0,798,0,0
0,0,28,0,0,경상남도 밀양시 삼랑진읍 안태리,21,0,0,0,15,0,0,4827025028,4,0,476,0,17
0,0,6,0,0,경상남도 밀양시 삼랑진읍 숭진리,7,0,0,0,0,0,0,4827025031,18,0,641,0,10
0,0,67,0,0,경상남도 밀양시 삼랑진읍 용성리,43,0,0,0,4,0,0,4827025033,18,0,315,0,4
28,0,71,0,0,경상남도 밀양시 하남읍 수산리,98,0,0,0,36,62,0,4827025321,0,0,280,0,3
0,0,132,0,0,경상남도 밀양시 하남읍 파서리,18,0,0,0,0,24,0,4827025324,4,0,219,0,16
24,0,11,0,0,경상남도 밀양시 하남읍 귀명리,5,0,0,0,0,0,0,4827025328,9,0,133,0,10
0,0,69,0,0,경상남도 밀양시 부북면 전사포리,21,0,0,0,23,10,0,4827031022,7,0,267,0,75
55,0,53,0,0,경상남도 밀양시 부북면 감천리,5,3,0,0,0,0,0,4827031025,1,0,52,0,7
7,0,42,0,0,경상남도 밀양시 부북면 청운리,11,0,0,0,67,0,0,4827031028,4,0,151,0,11
0,0,28,0,0,경상남도 밀양시 부북면 대항리,43,0,0,0,70,0,0,4827031030,12,0,977,0,77
0,0,52,0,0,경기도 수원시영통구 원천동,4,1,0,0,13,5,0,4111710200,11,0,237,0,0
0,0,137,0,0,경기도 수원시영통구 이의동,6,0,0,0,1,0,0,4111710300,8,0,639,0,5
0,0,75,0,0,경기도 수원시영통구 하동,77,12,0,0,0,0,0,4111710400,1,0,251,0,0
0,0,106,0,0,경기도 수원시영통구 영통동,0,0,0,0,0,0,0,4111710500,8,0,271,0,19
11,0,7,0,0,경기도 수원시영통구 신동,3,0,0,0,4,0,0,4111710600,12,0,16,0,8
9,0,58,0,0,경기도 수원시영통구 망포동,2,0,0,0,0,0,0,4111710700,57,0,60,0,71
443,0,559,0,0,경기도 김포시 통진읍,18,0,0,0,0,0,0,4157025000,31,0,1716,0,175
139,0,24,0,0,경기도 김포시 통진읍 도사리,3,0,0,0,0,0,0,4157025021,3,0,51,0,78
0,0,37,0,0,경기도 김포시 통진읍 마송리,0,0,0,0,0,0,0,4157025022,0,0,160,0,26
38,0,99,0,0,경기도 김포시 통진읍 서암리,4,0,0,0,0,0,0,4157025023,6,0,306,0,14
20,0,101,0,0,전라남도 해남군 송지면 해원리,70,0,0,0,0,0,0,4682034033,33,0,450,0,32
59,0,20,0,0,전라남도 해남군 북평면 서홍리,7,0,0,0,88,1,0,4682035023,25,0,464,0,103
10,0,17,0,0,전라남도 해남군 북평면 평암리,4,0,0,0,158,0,0,4682035024,1,0,522,0,30
27,0,3,0,0,전라남도 해남군 북평면 동해리,7,0,0,0,50,0,0,4682035027,31,0,851,0,15
0,0,0,0,0,경상남도 밀양시 단장면 사연리,31,0,0,0,9,0,0,4827035029,12,0,987,0,21
0,0,11,0,0,경상남도 밀양시 단장면 구천리,47,1,0,0,72,0,0,4827035032,4,0,4080,0,63
0,0,92,0,0,경상남도 밀양시 상남면 예림리,45,0,0,0,117,0,0,4827036022,1,0,273,0,31
0,0,376,0,0,경상남도 밀양시 상남면 평촌리,82,0,0,0,35,0,0,4827036024,3,0,147,0,14
22,0,15,0,0,경상남도 밀양시 상남면 조음리,6,1,0,0,39,0,0,4827036027,11,0,284,0,16
196,0,820,0,0,경상남도 밀양시 초동면,323,0,0,0,71,0,0,4827037000,137,0,3053,0,250
0,0,81,0,0,경상남도 밀양시 초동면 범평리,1,0,0,0,3,0,0,4827037022,2,0,58,0,1
83,0,66,0,0,경상남도 밀양시 초동면 금포리,1,0,0,0,0,0,0,4827037027,5,0,175,0,1
0,0,64,0,0,경상남도 밀양시 초동면 신월리,13,0,0,0,0,0,0,4827037030,13,0,76,0,66
0,0,585,0,0,경상남도 밀양시 무안면,225,15,0,0,275,0,0,4827038000,245,0,8116,0,627
0,0,63,0,0,충청남도 당진시 구룡동,5,0,0,0,2,0,0,4427011100,19,0,443,0,0
1231,0,1617,0,0,충청남도 당진시 합덕읍,151,0,0,0,0,78,0,4427025000,79,0,1861,0,99
0,0,105,0,0,충청남도 당진시 합덕읍 운산리,13,0,0,0,0,31,0,4427025021,20,0,209,0,50
0,0,51,0,0,충청남도 당진시 합덕읍 도곡리,1,0,0,0,0,0,0,4427025022,0,0,342,0,1
0,0,56,0,0,충청남도 당진시 합덕읍 소소리,6,0,0,0,0,30,0,4427025023,7,0,334,0,2
0,0,154,0,0,충청남도 당진시 합덕읍 석우리,12,0,0,0,0,16,0,4427025024,0,0,561,0,1
0,0,155,0,0,충청남도 당진시 합덕읍 성동리,9,0,0,0,0,0,0,4427025025,0,0,92,0,0
66,0,124,0,0,충청남도 당진시 합덕읍 대합덕리,3,0,0,0,0,0,0,4427025026,5,0,93,0,0
7,0,104,0,0,충청남도 당진시 합덕읍 대전리,10,0,0,0,0,0,0,4427025027,33,0,210,0,20
171,0,1,0,0,충청남도 당진시 합덕읍 도리,3,0,0,0,0,0,0,4427025028,0,0,0,0,0
93,0,140,0,0,충청남도 당진시 합덕읍 신리,5,0,0,0,0,0,0,4427025029,5,0,1,0,0
75,0,159,0,0,충청남도 당진시 합덕읍 옥금리,20,0,0,0,0,0,0,4427025030,0,0,0,0,0
53,0,91,0,0,경기도 평택시 포승읍 신영리,833,0,0,0,0,0,0,4122025626,1,0,164,0,78
8,0,54,0,0,경기도 평택시 포승읍 방림리,0,0,0,0,0,0,0,4122025627,11,0,104,0,89
113,0,216,0,0,경기도 평택시 포승읍 석정리,4,0,0,0,0,0,0,4122025628,14,0,182,0,186
158,0,376,0,0,경기도 평택시 포승읍 홍원리,106,0,0,0,0,0,0,4122025629,15,0,184,0,183
0,0,41,0,0,서울특별시 강동구 강일동,14,0,0,0,57,0,0,1174011000,67,0,46,0,1
17,0,31,0,0,충청북도 충주시 금릉동,46,12,0,0,16,17,0,4313012800,58,0,102,0,34
0,0,87,0,0,충청남도 천안시동남구 목천읍 신계리,2,0,0,0,0,0,0,4413125033,7,0,292,0,0
0,0,56,0,0,충청남도 천안시동남구 목천읍 천정리,4,0,0,0,0,0,0,4413125034,1,0,160,0,0
0,0,43,0,0,충청남도 천안시동남구 목천읍 응원리,0,0,0,0,0,0,0,4413125035,2,0,255,0,0
