bjd_Nm,crush_Stone_Area,etc_Area,except_Area,low_Moist_Area,none_Area,rock_Area,salt_Area,sand_Area,slope_Area,spaicd_Area,stdg_Cd,stone_Power_Area,unripe_Area,volcano_Area
경상남도 거제시 거제면 소랑리,0,4,227,0,0,0,5,0,32,0,4831034032,2,12,0
경상남도 거제시 둔덕면 시목리,0,7,302,0,0,0,0,4,51,0,4831035022,13,0,0
경상남도 거제시 둔덕면 방하리,0,11,380,0,0,0,0,6,54,0,4831035025,26,3,0
경상남도 거제시 둔덕면 술역리,0,22,375,0,0,0,1,0,72,0,4831035028,8,5,0
경상남도 거제시 사등면 사등리,0,19,591,0,0,0,5,0,107,0,4831036022,47,2,0
경상남도 거제시 사등면 청곡리,0,3,152,0,0,0,8,0,22,0,4831036025,0,7,0
세종특별자치시  금남면 남곡리,0,3,223,9,0,0,0,54,23,0,3611034029,0,0,0
세종특별자치시  금남면 황용리,0,7,136,50,0,0,0,42,31,0,3611034030,0,4,0
세종특별자치시  금남면 영대리,0,9,416,43,0,0,0,111,55,0,3611034031,0,3,0
세종특별자치시  금남면 달전리,0,11,195,101,0,0,0,39,35,0,3611034032,0,0,0
세종특별자치시  금남면 박산리,0,14,115,16,0,0,0,28,37,0,3611034033,0,0,0
세종특별자치시  금남면 대박리,0,6,137,21,0,0,0,39,21,0,3611034034,0,0,0
세종특별자치시  금남면 부용리,0,128,281,10,0,0,0,42,31,0,3611034035,0,0,0
세종특별자치시  금남면 장재리,0,0,46,19,0,0,0,12,21,0,3611034036,0,0,0
세종특별자치시  금남면 호탄리,0,0,56,3,0,0,0,23,6,0,3611034037,0,0,0
세종특별자치시  금남면 신촌리,0,0,77,0,0,0,0,19,3,0,3611034038,0,0,0
세종특별자치시  금남면 도암리,0,16,121,6,0,0,0,87,17,0,3611034039,0,2,0
세종특별자치시  금남면 성덕리,0,1,71,7,0,0,18,15,21,0,3611034040,0,0,0
세종특별자치시  금남면 영곡리,0,0,168,16,0,0,0,50,47,0,3611034041,0,0,0
서울특별시 용산구 용산동1가,0,0,0,0,0,0,0,48,13,0,1117010600,0,0,0
서울특별시 용산구 청암동,0,2,0,0,0,0,0,0,5,0,1117011600,0,0,0
서울특별시 용산구 청파동1가,0,0,8,0,0,0,0,5,7,0,1117010900,0,0,0
서울특별시 용산구 한강로1가,0,0,0,0,0,0,0,17,2,0,1117012400,0,5,0
서울특별시 은평구,0,40,1896,6,0,0,0,890,136,0,1138000000,0,12,0
서울특별시 종로구 관수동,0,0,0,0,0,0,0,6,0,0,1111015500,0,0,0
서울특별시 종로구 관훈동,0,0,0,0,0,0,0,7,0,0,1111012800,0,0,0
서울특별시 종로구 교북동,0,0,0,0,0,0,0,3,0,0,1111018000,0,0,0
전라남도 무안군 삼향읍 남악리,0,83,213,111,101,0,2,59,72,0,4684025622,0,3,0
전라남도 무안군 삼향읍 용포리,0,16,213,0,194,0,0,3,123,0,4684025623,0,25,0
전라남도 무안군 삼향읍 맥포리,0,23,274,0,153,0,0,0,99,0,4684025624,0,38,0
전라남도 무안군 삼향읍 유교리,0,12,429,0,38,0,0,31,139,0,4684025625,0,21,0
전라남도 무안군 삼향읍 왕산리,0,76,593,2,3,0,0,51,258,0,4684025626,2,14,0
전라남도 무안군 삼향읍 지산리,0,32,395,0,49,0,0,85,118,0,4684025627,0,22,0
전라남도 영광군 군남면 동월리,0,1,110,0,14,0,0,12,88,0,4687035025,0,5,0
전라남도 영광군 군남면 대덕리,0,17,695,13,10,0,0,32,193,0,4687035028,0,9,0
전라남도 영광군 군남면 남창리,0,14,359,4,7,0,0,74,90,0,4687035030,0,2,0
전라남도 영광군 염산면,0,464,2269,72,84,0,982,1136,1184,0,4687036000,16,221,0
전라남도 영광군 염산면 신성리,0,20,92,4,0,0,44,61,98,0,4687036024,0,82,0
전라남도 영광군 염산면 야월리,0,23,159,0,0,0,149,104,76,0,4687036026,0,0,0
전라남도 영광군 염산면 옥실리,0,59,257,2,0,0,6,248,219,0,4687036029,0,7,0
전라남도 영광군 법성면 법성리,0,29,128,0,11,0,9,15,44,0,4687037022,17,0,0
전라남도 영광군 법성면 신장리,0,18,42,25,18,0,36,1,279,0,4687037027,0,2,0
충청남도 당진시 순성면 성북리,0,3,445,0,0,0,0,39,139,0,4427036030,0,7,0
충청남도 당진시 순성면 갈산리,0,7,236,31,0,0,0,59,91,0,4427036031,0,1,0
충청남도 당진시 우강면,0,400,186,151,1123,0,643,968,243,0,4427037000,0,170,0
충청남도 당진시 우강면 창리,0,2,2,19,71,0,0,69,1,0,4427037021,0,15,0
충청남도 당진시 우강면 송산리,0,0,131,92,25,0,0,34,110,0,4427037022,0,91,0
충청남도 당진시 우강면 세류리,0,0,53,29,17,0,0,1,69,0,4427037023,0,41,0
충청남도 당진시 우강면 원치리,0,0,0,11,91,0,0,0,63,0,4427037024,0,22,0
충청남도 당진시 우강면 공포리,0,0,0,0,194,0,0,49,0,0,4427037025,0,1,0
충청남도 당진시 우강면 부장리,0,150,0,0,157,0,123,80,0,0,4427037026,0,0,0
충청남도 당진시 우강면 신촌리,0,101,0,0,110,0,206,128,0,0,4427037027,0,0,0
충청남도 당진시 우강면 강문리,0,1,0,0,1,0,12,108,0,0,4427037028,0,0,0
충청남도 당진시 우강면 소반리,0,71,0,0,44,0,167,153,0,0,4427037029,0,0,0
충청남도 천안시동남구 봉명동,0,0,60,0,11,0,0,15,49,0,4413111300,0,12,0
충청남도 천안시동남구 다가동,0,4,12,0,0,0,0,36,35,0,4413111400,0,1,0
충청남도 천안시동남구 용곡동,0,10,52,6,41,0,0,71,16,0,4413111500,0,17,0
충청남도 천안시동남구 신방동,0,10,117,45,65,0,0,55,153,0,4413111600,0,55,0
충청남도 천안시동남구 쌍용동,0,0,2,0,0,0,0,0,3,0,4413111700,0,2,0
충청남도 천안시동남구 신부동,0,23,71,5,10,0,0,150,97,0,4413111800,0,20,0
충청남도 천안시동남구 안서동,0,27,562,3,0,0,0,102,86,0,4413111900,2,2,0
충청남도 천안시동남구 구룡동,0,1,184,14,0,0,0,68,192,0,4413112000,0,57,0
충청남도 천안시서북구,0,545,6259,1326,1120,0,8,4895,4585,0,4413300000,101,964,0
충청남도 천안시서북구 성환읍,0,212,659,263,894,0,0,1690,1675,0,4413325000,1,331,0
충청남도 천안시서북구 성환읍 성환리,0,8,4,31,56,0,0,115,39,0,4413325021,0,23,0
충청남도 천안시서북구 성환읍 성월리,0,1,70,3,0,0,0,93,55,0,4413325022,0,5,0
경기도 광주시 초월읍 학동리,0,0,507,0,0,0,0,33,25,0,4161025325,29,0,0
경기도 광주시 초월읍 선동리,0,3,191,0,0,0,0,67,32,0,4161025326,5,16,0
경기도 광주시 초월읍 용수리,0,22,126,0,0,0,0,84,5,0,4161025327,21,0,0
경기도 광주시 초월읍 신월리,0,5,380,0,0,0,0,54,88,0,4161025328,10,23,0
경기도 광주시 초월읍 지월리,0,60,499,0,0,0,0,104,70,0,4161025329,27,38,0
경기도 광주시 초월읍 무갑리,0,20,1050,0,0,0,0,34,37,0,4161025330,28,16,0
경기도 광주시 초월읍 서하리,0,32,48,0,9,0,0,68,24,0,4161025331,5,9,0
경기도 광주시 초월읍 도평리,0,22,102,0,0,0,0,53,6,0,4161025332,0,10,0
경기도 화성시 향남읍 요리,0,1,106,0,0,0,0,34,26,0,4159025931,0,0,0
경기도 화성시 향남읍 수직리,0,2,37,25,11,0,0,31,1,0,4159025932,0,4,0
경기도 화성시 향남읍 갈천리,0,2,31,17,0,0,0,17,4,0,4159025933,0,0,0
경기도 화성시 향남읍 증거리,0,2,114,7,0,0,0,31,30,0,4159025934,0,2,0
경기도 화성시 향남읍 송곡리,0,0,65,11,0,0,0,26,14,0,4159025935,0,0,0
경기도 화성시 향남읍 동오리,0,1,176,20,0,0,0,94,33,0,4159025936,0,2,0
경기도 화성시 향남읍 관리,0,1,51,1,0,0,0,38,17,0,4159025937,0,0,0
경기도 화성시 향남읍 도이리,0,0,91,25,0,0,0,62,76,0,4159025938,0,17,0
경기도 화성시 향남읍 행정리,0,0,97,11,2,0,0,42,74,0,4159025939,0,34,0
경기도 화성시 향남읍 방축리,0,0,39,20,0,0,0,37,32,0,4159025940,0,5,0
경기도 화성시 향남읍 장짐리,0,9,63,4,1,0,0,19,71,0,4159025941,3,19,0
경기도 화성시 반송동,0,0,180,17,0,0,0,112,87,0,4159012700,7,6,0
제주특별자치도 제주시 구좌읍,0,265,17405,0,3,170,48,231,49,0,5011025600,0,210,223
제주특별자치도 제주시 구좌읍 동복리,0,0,754,0,0,0,0,0,0,0,5011025621,0,0,0
제주특별자치도 제주시 구좌읍 덕천리,0,0,2000,0,0,0,0,0,22,0,5011025624,0,16,106
제주특별자치도 제주시 구좌읍 송당리,0,31,3860,0,0,0,0,0,22,0,5011025625,0,7,0
제주특별자치도 제주시 구좌읍 월정리,0,3,598,0,0,20,0,4,0,0,5011025626,0,41,0
제주특별자치도 제주시 구좌읍 행원리,0,10,1295,0,0,1,0,3,0,0,5011025627,0,44,10
제주특별자치도 제주시 구좌읍 세화리,0,9,1875,0,0,0,0,29,0,0,5011025628,0,0,12
제주특별자치도 제주시 구좌읍 상도리,0,68,864,0,0,0,0,18,0,0,5011025629,0,0,5
경상남도 창원시성산구 남지동,0,1,149,0,0,0,0,0,17,0,4812311200,0,0,0
경기도 김포시 마산동,0,0,118,0,0,0,0,0,143,0,4157010800,0,43,0
경기도 김포시 구래동,0,0,51,0,43,0,0,12,57,0,4157010900,0,49,0
경기도 김포시 고촌읍,0,520,354,10,464,0,0,589,275,0,4157025300,0,283,0
경기도 김포시 고촌읍 향산리,0,160,48,0,25,0,0,166,26,0,4157025321,0,20,0
경기도 김포시 고촌읍 풍곡리,0,127,117,0,43,0,0,43,67,0,4157025322,0,60,0
경기도 김포시 고촌읍 태리,0,20,64,0,140,0,0,89,96,0,4157025323,0,113,0
경상남도 창원시마산합포구 구산면 마전리,0,3,279,0,0,0,0,0,57,0,4812531022,8,1,0
경상남도 창원시마산합포구 구산면 석곡리,0,3,334,0,0,0,0,0,70,0,4812531023,0,1,0
경상남도 창원시마산합포구 구산면 수정리,0,36,593,0,0,0,7,2,60,0,4812531024,16,6,0
경상남도 창원시마산합포구 구산면 내포리,0,17,388,0,3,0,2,0,98,0,4812531025,0,6,0
경상남도 창원시마산합포구 구산면 옥계리,0,8,412,0,0,0,3,0,69,0,4812531026,3,3,0
경상남도 창원시마산합포구 구산면 반동리,0,3,187,0,0,0,4,0,96,0,4812531027,0,7,0
경상남도 창원시마산합포구 구산면 구복리,0,9,430,0,0,0,0,0,54,0,4812531028,4,2,0
경상남도 창원시마산합포구 구산면 심리,0,18,533,0,0,0,0,0,76,0,4812531029,0,3,0
충청북도 청주시청원구 북이면 화하리,0,11,31,29,56,0,0,29,14,0,4311431045,0,1,0
충청북도 청주시청원구 북이면 송정리,0,1,95,16,0,0,0,45,30,0,4311431046,0,0,0
충청북도 음성군 맹동면 동성리,0,0,24,17,0,0,0,63,11,0,4377033031,0,3,0
경기도 화성시 남양읍,0,404,3166,304,311,0,528,860,953,0,4159026200,1,184,0
경기도 화성시 남양읍 남양리,0,18,574,80,22,0,3,177,98,0,4159026221,0,34,0
경기도 화성시 남양읍 신남리,0,7,334,41,10,0,47,126,95,0,4159026222,0,33,0
경기도 화성시 남양읍 장덕리,0,166,173,0,1,0,91,53,59,0,4159026223,0,9,0
경기도 화성시 남양읍 안석리,0,60,88,7,36,0,65,50,47,0,4159026224,0,5,0
경기도 화성시 남양읍 활초리,0,76,112,70,5,0,12,67,41,0,4159026225,0,6,0
경기도 화성시 남양읍 온석리,0,39,100,16,99,0,5,33,38,0,4159026226,0,12,0
경기도 화성시 남양읍 무송리,0,2,269,14,0,0,0,51,89,0,4159026227,0,3,0
경기도 화성시 남양읍 북양리,0,3,426,20,1,0,0,62,89,0,4159026228,1,3,0
경기도 화성시 남양읍 송림리,0,0,190,26,0,0,0,17,87,0,4159026229,0,7,0
경기도 화성시 남양읍 수화리,0,0,121,6,8,0,9,48,54,0,4159026230,0,2,0
경기도 화성시 남양읍 장전리,0,7,142,4,24,0,42,31,55,0,4159026231,0,8,0
경기도 화성시 남양읍 신외리,0,6,81,0,11,0,22,40,44,0,4159026232,0,6,0
경기도 화성시 남양읍 문호리,0,14,229,0,46,0,87,39,52,0,4159026233,0,23,0
경기도 화성시 남양읍 시리,0,4,176,5,31,0,137,28,73,0,4159026234,0,21,0
경기도 화성시 남양읍 원천리,0,3,151,14,17,0,9,38,33,0,4159026235,0,14,0
경상남도 합천군 봉산면 도곡리,0,72,443,0,0,0,0,0,36,0,4889031033,0,0,0
경기도 화성시 오산동,0,34,97,4,47,0,0,137,43,0,4159012900,29,58,0
경기도 화성시 청계동,0,2,282,0,0,0,0,33,94,0,4159013000,1,13,0
경기도 화성시 영천동,0,27,278,2,11,0,0,103,67,0,4159013100,50,12,0
경상남도 함안군 칠원읍,0,159,3658,0,101,0,0,85,489,0,4873025300,383,176,0
경상남도 함안군 칠원읍 구성리,0,14,102,0,0,0,0,3,39,0,4873025321,44,20,0
경상남도 함안군 칠원읍 용산리,0,17,56,0,13,0,0,22,33,0,4873025322,23,7,0
경상남도 함안군 칠원읍 유원리,0,18,451,0,8,0,0,16,66,0,4873025323,40,12,0
경상남도 함안군 칠원읍 장암리,0,3,444,0,0,0,0,0,51,0,4873025324,2,0,0
경상남도 함안군 칠원읍 오곡리,0,37,239,0,40,0,0,6,77,0,4873025325,38,34,0
경상남도 함안군 칠원읍 예곡리,0,13,199,0,33,0,0,8,6,0,4873025326,69,8,0
경상남도 함안군 칠원읍 용정리,0,11,267,0,6,0,0,3,60,0,4873025327,50,34,0
경상남도 함안군 칠원읍 무기리,0,21,1092,0,0,0,0,4,59,0,4873025328,48,31,0
경상남도 함안군 칠원읍 운서리,0,12,189,0,0,0,0,23,43,0,4873025329,39,24,0
경상남도 함안군 칠원읍 운곡리,0,13,619,0,0,0,0,1,55,0,4873025330,29,4,0
경상북도 고령군 대가야읍,0,308,3102,81,204,0,0,363,523,0,4783025300,31,116,0
경상북도 고령군 대가야읍 쾌빈리,0,8,137,0,42,0,0,20,29,0,4783025321,2,17,0
경상북도 고령군 대가야읍 고아리,0,13,58,1,20,0,0,59,10,0,4783025322,0,6,0
경상북도 고령군 대가야읍 헌문리,0,25,49,2,27,0,0,32,4,0,4783025323,4,7,0
경상북도 고령군 대가야읍 장기리,0,55,180,7,0,0,0,71,12,0,4783025324,0,2,0
경상북도 고령군 대가야읍 연조리,0,0,60,0,0,0,0,0,19,0,4783025325,0,10,0
경상북도 고령군 대가야읍 지산리,0,3,495,8,12,0,0,7,78,0,4783025326,0,24,0
경상북도 고령군 대가야읍 본관리,0,52,114,28,56,0,0,70,8,0,4783025327,17,11,0
경상북도 고령군 대가야읍 중화리,0,27,323,0,3,0,0,8,30,0,4783025328,2,2,0
경상북도 고령군 대가야읍 저전리,0,11,259,1,0,0,0,19,100,0,4783025329,4,7,0
경상북도 고령군 대가야읍 내상리,0,1,205,0,0,0,0,0,39,0,4783025330,0,1,0
경상북도 고령군 대가야읍 신리,0,9,478,0,0,0,0,3,71,0,4783025331,0,3,0
경상북도 고령군 대가야읍 외리,0,40,188,11,43,0,0,45,54,0,4783025332,1,4,0
경상북도 고령군 대가야읍 내곡리,0,63,559,23,1,0,0,27,67,0,4783025333,1,21,0
인천광역시 미추홀구,0,35,528,14,287,0,518,379,377,0,2817700000,0,350,0
인천광역시 미추홀구 숭의동,0,0,31,0,50,0,0,37,69,0,2817710100,0,14,0
인천광역시 미추홀구 용현동,0,0,38,0,17,0,209,47,44,0,2817710200,0,77,0
인천광역시 미추홀구 학익동,0,34,143,10,0,0,249,103,40,0,2817710300,0,9,0
인천광역시 미추홀구 도화동,0,0,61,0,82,0,57,47,59,0,2817710400,0,79,0
인천광역시 미추홀구 주안동,0,0,122,3,121,0,2,80,126,0,2817710500,0,164,0
인천광역시 미추홀구 관교동,0,0,17,0,16,0,0,30,19,0,2817710600,0,6,0
인천광역시 미추홀구 문학동,0,0,116,1,0,0,0,36,19,0,2817710700,0,0,0
대구광역시 달성군 옥포읍,0,235,2901,0,106,0,0,122,584,0,2771026200,100,636,0
대구광역시 달성군 옥포읍 신당리,0,88,45,0,22,0,0,64,26,0,2771026221,0,118,0
대구광역시 달성군 옥포읍 교항리,0,22,297,0,28,0,0,22,102,0,2771026222,0,202,0
대구광역시 달성군 옥포읍 강림리,0,3,55,0,0,0,0,0,55,0,2771026223,0,59,0
대구광역시 달성군 옥포읍 송촌리,0,1,374,0,0,0,0,0,44,0,2771026224,0,10,0
대구광역시 달성군 옥포읍 간경리,0,9,11,0,27,0,0,1,40,0,2771026225,8,34,0
대구광역시 달성군 옥포읍 기세리,0,60,473,0,0,0,0,3,35,0,2771026226,37,21,0
대구광역시 달성군 옥포읍 반송리,0,10,963,0,0,0,0,1,67,0,2771026227,46,5,0
대구광역시 달성군 옥포읍 김흥리,0,4,547,0,0,0,0,1,150,0,2771026228,9,16,0
대구광역시 달성군 옥포읍 본리리,0,38,137,0,28,0,0,31,67,0,2771026229,0,172,0
대구광역시 달성군 현풍읍,0,320,1098,0,296,0,0,66,325,0,2771026500,43,327,0
대구광역시 달성군 현풍읍 상리,0,3,88,0,0,0,0,0,54,0,2771026521,1,5,0
대구광역시 달성군 현풍읍 중리,0,3,2,0,2,0,0,0,56,0,2771026522,15,43,0
대구광역시 달성군 현풍읍 부리,0,1,38,0,0,0,0,0,15,0,2771026523,0,8,0
대구광역시 달성군 현풍읍 하리,0,2,0,0,0,0,0,0,3,0,2771026524,7,0,0
대구광역시 달성군 현풍읍 성하리,0,63,171,0,0,0,0,5,52,0,2771026525,3,16,0
대구광역시 달성군 현풍읍 원교리,0,117,14,0,188,0,0,44,15,0,2771026526,8,28,0
대구광역시 달성군 현풍읍 자모리,0,71,222,0,1,0,0,0,19,0,2771026527,0,75,0
대구광역시 달성군 현풍읍 오산리,0,33,267,0,0,0,0,2,29,0,2771026528,0,32,0
대구광역시 달성군 현풍읍 지리,0,7,165,0,50,0,0,2,35,0,2771026529,0,66,0
대구광역시 달성군 현풍읍 대리,0,8,120,0,43,0,0,0,45,0,2771026530,0,32,0
대구광역시 달성군 현풍읍 신기리,0,13,11,0,11,0,0,12,2,0,2771026531,7,22,0
경상남도 창원시성산구 용지동,0,5,5,0,0,0,0,1,5,0,4812313400,0,0,0
경상남도 창원시성산구 용호동,0,0,31,0,0,0,0,30,60,0,4812313500,0,0,0
경상남도 창원시성산구 신월동,0,3,7,0,0,0,0,0,73,0,4812313600,22,22,0
경상남도 창원시성산구 대원동,0,20,50,79,1,0,7,42,57,0,4812313700,2,2,0
경상남도 창원시성산구 두대동,0,0,34,1,5,0,0,2,23,0,4812313800,0,0,0
경상남도 창원시성산구 삼동동,0,0,22,1,0,0,0,8,3,0,4812313900,0,0,0
경상남도 창원시성산구 덕정동,0,0,0,2,0,0,0,0,0,0,4812314000,0,0,0
경상남도 창원시성산구 퇴촌동,0,0,23,0,0,0,0,1,0,0,4812314100,0,0,0
강원특별자치도 춘천시 조양동,0,0,0,0,0,0,0,1,11,0,5111010800,0,0,0
강원특별자치도 춘천시 죽림동,0,0,0,0,0,0,0,0,9,0,5111010900,0,0,0
강원특별자치도 춘천시 운교동,0,0,0,0,0,0,0,13,7,0,5111011000,0,0,0
강원특별자치도 춘천시 약사동,0,0,0,0,0,0,0,20,7,0,5111011100,0,0,0
강원특별자치도 춘천시 효자동,0,8,52,9,0,0,0,107,102,0,5111011200,0,0,0
강원특별자치도 춘천시 소양로1가,0,12,29,0,0,0,0,9,4,0,5111011300,0,3,0
강원특별자치도 춘천시 소양로2가,0,0,6,0,0,0,0,0,15,0,5111011400,0,13,0
강원특별자치도 춘천시 소양로3가,0,0,0,0,0,0,0,0,4,0,5111011500,0,16,0
강원특별자치도 춘천시 소양로4가,0,0,0,0,0,0,0,4,0,0,5111011600,0,7,0
강원특별자치도 춘천시 근화동,0,195,0,0,0,0,0,87,0,0,5111011700,0,77,0
강원특별자치도 춘천시 우두동,0,123,18,7,0,0,0,159,5,0,5111011800,0,118,0
강원특별자치도 춘천시 사농동,0,101,12,0,0,0,0,99,0,0,5111011900,0,106,0
강원특별자치도 춘천시 후평동,0,24,140,1,0,0,0,112,107,0,5111012000,1,0,0
강원특별자치도 춘천시 온의동,0,16,97,11,0,0,0,57,47,0,5111012100,0,0,0
강원특별자치도 춘천시 교동,0,0,9,0,0,0,0,9,32,0,5111012200,0,0,0
강원특별자치도 춘천시 퇴계동,0,18,122,33,3,0,0,89,135,0,5111012300,10,8,0
강원특별자치도 춘천시 석사동,0,24,149,9,0,0,0,113,87,0,5111012400,2,3,0
강원특별자치도 춘천시 삼천동,0,156,167,10,0,0,0,73,42,0,5111012500,0,0,0
서울특별시 종로구 동숭동,0,0,20,0,0,0,0,14,2,0,1111016800,0,0,0
서울특별시 종로구 묘동,0,0,0,0,0,0,0,3,0,0,1111015100,0,0,0
서울특별시 종로구 와룡동,0,0,24,0,0,0,0,12,34,0,1111013000,0,0,0
서울특별시 종로구 창신동,0,0,36,0,0,0,0,37,5,0,1111017400,0,0,0
전라남도 영광군 백수읍 길용리,0,54,909,0,7,0,32,0,48,0,4687025322,73,0,0
전라남도 영광군 백수읍 논산리,0,1,9,0,44,0,0,3,111,0,4687025325,0,2,0
전라남도 영광군 백수읍 대전리,0,0,77,0,0,0,13,10,1,0,4687025330,47,10,0
전라남도 영광군 백수읍 백암리,0,23,245,0,0,0,24,2,23,0,4687025334,0,0,0
전라남도 영광군 백수읍 하사리,0,194,0,0,0,0,668,378,0,0,4687025336,0,0,0
전라남도 영광군 홍농읍,0,200,1709,178,112,0,104,407,1025,0,4687025600,15,54,0
전라남도 영광군 홍농읍 칠곡리,0,54,433,3,0,0,0,85,76,0,4687025622,15,5,0
전라남도 영광군 홍농읍 진덕리,0,12,185,70,38,0,16,34,173,0,4687025625,0,0,0
전라남도 영광군 대마면,0,70,1459,59,133,0,0,368,1285,0,4687031000,24,96,0
전라남도 영광군 대마면 남산리,0,13,396,0,0,0,0,69,91,0,4687031022,0,0,0
전라남도 영광군 대마면 화평리,0,8,106,1,12,0,0,9,163,0,4687031024,0,9,0
경상남도 의령군 칠곡면 도산리,0,7,451,0,0,0,0,1,91,0,4872032024,1,23,0
경상남도 의령군 대의면,0,54,2873,0,94,0,0,19,411,0,4872033000,40,93,0
경상남도 의령군 대의면 행정리,0,8,184,0,0,0,0,0,25,0,4872033022,13,18,0
경상남도 의령군 대의면 다사리,0,2,292,0,14,0,0,0,41,0,4872033025,0,16,0
경상남도 의령군 대의면 심지리,0,2,325,0,24,0,0,0,51,0,4872033028,0,11,0
경상남도 의령군 화정면 석천리,0,2,636,0,0,0,0,0,21,0,4872034023,21,7,0
경상남도 의령군 화정면 상일리,0,23,243,0,12,0,0,27,46,0,4872034025,0,27,0
경상남도 의령군 용덕면,0,148,2333,0,137,0,0,154,283,0,4872035000,86,231,0
경상남도 의령군 용덕면 가미리,0,3,241,0,0,0,0,4,24,0,4872035022,15,11,0
경상남도 의령군 용덕면 죽전리,0,7,128,0,13,0,0,21,21,0,4872035025,0,8,0
경상남도 의령군 용덕면 소상리,0,55,64,0,57,0,0,95,23,0,4872035028,0,43,0
인천광역시 강화군 양도면 능내리,0,7,88,5,82,0,0,32,20,0,2871035022,0,15,0
인천광역시 계양구 계산동,0,5,162,0,3,0,0,5,117,0,2824510200,24,83,0
인천광역시 계양구 다남동,0,6,145,2,5,0,0,0,88,0,2824512200,0,30,0
