allvplain_Tpgraphy_Area,alpine_Tpgraphy_Area,bjd_Nm,diluvial_Tpgraphy_Area,etc_Area,hilly_Tpgraphy_Area,lavaplain_Tpgraphy_Area,lavaplate_Tpgraphy_Area,marnplain_Tpgraphy_Area,mount_Tpgraphy_Area,piedmont_Tpgraphy_Area,stdg_Cd,valley_Tpgraphy_Area
123,0,충청북도 충주시 중앙탑면 탑평리,0,103,2,0,0,0,67,0,4313038521,30
64,0,충청북도 충주시 중앙탑면 봉황리,0,30,25,0,0,0,316,39,4313038522,67
116,0,충청북도 충주시 중앙탑면 가흥리,8,72,153,0,0,0,138,4,4313038523,215
264,0,충청북도 충주시 중앙탑면 장천리,0,118,73,0,0,0,180,15,4313038524,118
8,0,충청북도 충주시 중앙탑면 하구암리,0,9,72,0,0,0,513,48,4313038525,241
20,0,충청북도 충주시 중앙탑면 용전리,13,30,24,0,0,0,353,6,4313038526,197
53,0,충청북도 충주시 중앙탑면 루암리,5,36,26,0,0,0,257,12,4313038527,125
32,0,충청북도 충주시 중앙탑면 창동리,0,71,20,0,0,0,200,15,4313038528,55
1,0,전라남도 나주시 빛가람동,0,9,466,0,0,0,3,0,4617013400,258
61,0,충청북도 보은군 장안면 장안리,0,8,18,0,0,0,165,13,4372032530,51
36,0,전라남도 곡성군 고달면 뇌죽리,0,40,39,0,0,0,146,11,4672036022,116
11,0,전라남도 곡성군 고달면 백곡리,0,6,22,0,0,0,190,29,4672036024,146
8,0,전라남도 곡성군 고달면 두가리,0,15,55,0,0,0,776,194,4672036027,33
37,0,전라남도 곡성군 옥과면 죽림리,0,10,17,0,0,0,138,10,4672037022,58
0,0,경상북도 김천시 구성면 양각리,0,5,0,0,0,0,405,7,4715041022,201
0,0,경상북도 김천시 구성면 흥평리,0,4,3,0,0,0,803,31,4715041023,177
24,0,경상북도 김천시 구성면 구미리,0,12,0,0,0,0,134,0,4715041027,60
0,0,경상북도 김천시 구성면 임평리,0,3,0,0,0,0,183,1,4715041028,73
0,0,경상북도 김천시 구성면 월계리,0,3,0,0,0,0,262,23,4715041030,93
0,0,경상북도 김천시 구성면 작내리,0,5,0,0,0,0,224,4,4715041032,99
26,0,경상북도 김천시 구성면 상원리,0,17,3,0,0,0,237,0,4715041035,87
115,0,경상북도 김천시 지례면,0,126,10,0,0,0,3746,369,4715042000,1032
0,0,경상북도 김천시 지례면 신평리,0,7,1,0,0,0,315,82,4715042027,97
14,0,경상북도 김천시 지례면 여배리,0,18,0,0,0,0,521,50,4715042030,101
7,0,경상북도 김천시 부항면 유촌리,0,6,0,0,0,0,255,6,4715043022,106
2,0,경상북도 김천시 부항면 사등리,0,6,0,0,0,0,403,26,4715043024,140
0,0,경상남도 통영시 산양읍 연화리,0,4,0,0,0,0,180,57,4822025024,33
0,0,경상남도 통영시 산양읍 남평리,0,5,0,0,0,7,267,130,4822025026,72
0,0,경상남도 통영시 산양읍 추도리,0,15,0,0,0,0,109,25,4822025029,16
0,0,경상남도 통영시 용남면 동달리,0,7,0,0,0,21,177,39,4822031022,56
0,0,경상남도 통영시 용남면 지도리,0,9,0,0,0,1,148,17,4822031027,24
0,0,경상남도 통영시 도산면 법송리,0,35,0,0,0,29,548,94,4822033023,74
0,0,경상남도 통영시 도산면 저산리,0,3,0,0,0,0,131,45,4822033026,24
0,0,경상남도 통영시 도산면 수월리,0,14,0,0,0,4,485,94,4822033027,43
0,0,경상남도 통영시 광도면 우동리,0,16,0,0,0,0,565,69,4822034022,63
0,0,경상남도 통영시 광도면 죽림리,0,112,0,0,0,6,380,92,4822034024,104
0,0,경상남도 통영시 광도면 황리,0,110,0,0,0,4,476,104,4822034026,126
83,0,경상남도 합천군 율곡면 갑산리,0,60,54,0,0,0,171,0,4889035024,59
17,0,경상남도 합천군 율곡면 와리,0,6,9,0,0,0,501,0,4889035027,95
12,0,경상남도 합천군 율곡면 영전리,0,16,26,0,0,0,418,17,4889035032,82
138,0,경상남도 합천군 초계면,8,53,87,0,0,0,999,512,4889036000,510
50,0,경상남도 합천군 초계면 초계리,0,4,10,0,0,0,12,3,4889036022,32
25,0,경상남도 합천군 초계면 중리,0,2,11,0,0,0,18,13,4889036023,32
0,0,경상남도 합천군 초계면 택리,0,5,13,0,0,0,186,100,4889036026,98
51,0,경상남도 합천군 초계면 관평리,3,7,0,0,0,0,0,32,4889036028,20
0,0,경상남도 합천군 초계면 신촌리,0,11,1,0,0,0,357,49,4889036031,79
73,0,경상남도 합천군 쌍책면 건태리,0,56,23,0,0,0,225,4,4889037023,42
61,0,경상남도 합천군 쌍책면 성산리,0,22,59,0,0,0,12,0,4889037027,38
57,0,경상남도 합천군 덕곡면 포두리,0,27,100,0,0,0,245,6,4889038021,59
61,0,경상북도 고령군 개진면 오사리,0,7,3,0,0,0,423,21,4783035037,84
47,0,경상북도 고령군 개진면 생리,0,32,8,0,0,0,101,11,4783035041,35
941,0,경상북도 고령군 우곡면,0,637,318,0,0,0,2209,81,4783036000,592
50,0,경상북도 고령군 우곡면 도진리,0,24,12,0,0,0,149,11,4783036034,25
110,0,경상북도 고령군 우곡면 답곡리,0,82,51,0,0,0,78,2,4783036036,77
133,0,경상북도 고령군 우곡면 객기리,0,23,37,0,0,0,1,4,4783036039,18
51,0,경상북도 고령군 우곡면 대곡리,0,34,40,0,0,0,321,13,4783036042,91
98,0,경상북도 고령군 우곡면 야정리,0,61,30,0,0,0,65,10,4783036044,21
0,0,전라남도 강진군 병영면 상고리,0,0,31,0,0,0,16,7,4681038028,46
126,0,전라남도 강진군 병영면 하고리,0,3,19,0,0,0,0,0,4681038030,8
49,0,전라남도 강진군 옴천면 봉림리,0,15,3,0,0,0,243,30,4681039021,60
0,0,전라남도 강진군 옴천면 월곡리,0,12,4,0,0,0,203,20,4681039024,15
16,0,경상남도 함양군 함양읍 백연리,0,3,0,0,0,0,79,0,4887025028,76
0,0,경상남도 함양군 함양읍 삼산리,0,2,0,0,0,0,130,22,4887025031,103
0,0,경상남도 함양군 함양읍 구룡리,0,18,3,0,0,0,415,128,4887025034,141
0,0,경상남도 함양군 마천면 가흥리,0,21,0,0,0,0,435,164,4887031021,13
0,0,경상남도 함양군 마천면 덕전리,0,4,0,0,0,0,309,127,4887031023,9
0,36,경상남도 함양군 마천면 추성리,0,27,0,0,0,0,2485,193,4887031026,0
18,0,경상남도 함양군 휴천면,0,113,12,0,0,0,4411,1135,4887032000,488
0,0,경상남도 함양군 휴천면 태관리,0,0,0,0,0,0,398,70,4887032023,66
2,0,경상남도 함양군 휴천면 호산리,0,7,0,0,0,0,354,56,4887032025,136
0,0,경상북도 상주시 낙동면 용포리,0,6,1,0,0,0,368,126,4725033034,73
38,0,경상북도 상주시 낙동면 유곡리,0,18,4,0,0,0,291,116,4725033037,118
98,0,경상북도 구미시 선산읍 북산리,0,50,0,0,0,0,97,14,4719025027,45
103,0,경상북도 구미시 선산읍 화조리,0,39,0,0,0,0,65,6,4719025030,46
140,0,경상북도 구미시 선산읍 생곡리,0,96,5,0,0,0,235,62,4719025033,76
0,0,경상북도 구미시 선산읍 소재리,0,1,3,0,0,0,96,33,4719025037,33
107,0,경상북도 구미시 고아읍 관심리,0,9,0,0,0,0,17,5,4719025321,52
46,0,경상북도 구미시 고아읍 신촌리,0,17,0,0,0,0,124,29,4719025326,113
1,0,경상북도 구미시 고아읍 외예리,6,3,10,0,0,0,132,57,4719025329,128
97,0,경상북도 구미시 고아읍 문성리,0,13,1,0,0,0,143,18,4719025332,195
16,0,경상북도 구미시 고아읍 송림리,11,6,3,0,0,0,69,8,4719025335,82
178,0,경상북도 구미시 고아읍 예강리,0,86,0,0,0,0,67,6,4719025338,32
0,0,경상북도 구미시 무을면 오가리,0,3,1,0,0,0,172,32,4719031023,136
18,0,경상북도 구미시 무을면 무등리,0,10,2,0,0,0,323,33,4719031026,144
0,0,경상남도 창원시마산합포구 월영동,0,8,62,0,0,0,125,73,4812513400,49
0,0,경상남도 창원시마산합포구 월포동,0,0,0,0,0,0,0,0,4812513500,25
0,0,경상남도 창원시마산합포구 예곡동,0,4,16,0,0,0,381,144,4812513600,65
0,0,경상남도 창원시마산합포구 오동동,0,15,0,0,0,0,0,0,4812513700,25
3,0,경상남도 창원시마산합포구 우산동,0,3,14,0,0,0,125,42,4812513800,24
0,0,경상남도 창원시마산합포구 유록동,0,0,0,0,0,0,0,1,4812513900,1
0,0,경상남도 창원시마산합포구 자산동,0,3,34,0,0,0,33,27,4812514000,18
0,0,경상남도 창원시마산합포구 장군동1가,0,0,0,0,0,0,0,0,4812514100,4
45,0,세종특별자치시  전동면 석곡리,0,14,0,0,0,0,159,2,3611038024,63
63,0,세종특별자치시  전동면 보덕리,0,17,2,0,0,0,222,13,3611038025,70
39,0,세종특별자치시  전동면 송곡리,0,8,0,0,0,0,196,37,3611038026,84
5,0,세종특별자치시  전동면 송정리,0,5,0,0,0,0,344,4,3611038027,144
24,0,세종특별자치시  전동면 청람리,0,17,2,0,0,0,333,21,3611038028,111
38,0,세종특별자치시  전동면 미곡리,0,8,0,0,0,0,308,3,3611038029,105
29,0,세종특별자치시  전동면 송성리,0,32,0,0,0,0,620,32,3611038030,174
40,0,세종특별자치시  전동면 심중리,0,23,21,0,0,0,420,64,3611038031,85
170,0,세종특별자치시  소정면,0,30,0,0,0,0,974,21,3611039000,468
86,0,세종특별자치시  소정면 소정리,0,15,0,0,0,0,186,1,3611039021,94
36,0,세종특별자치시  소정면 운당리,0,4,0,0,0,0,154,7,3611039022,61
46,0,세종특별자치시  소정면 대곡리,0,7,0,0,0,0,332,2,3611039023,146
3,0,세종특별자치시  소정면 고등리,0,3,0,0,0,0,301,11,3611039024,166
0,0,제주특별자치도 제주시 오라일동,0,4,0,61,0,0,0,0,5011011900,0
0,0,제주특별자치도 제주시 오라이동,0,82,328,842,779,0,675,0,5011012000,0
0,0,제주특별자치도 제주시 오라삼동,0,0,0,85,5,0,0,0,5011012100,0
0,0,제주특별자치도 제주시 노형동,0,22,79,738,339,0,279,0,5011012200,0
0,0,제주특별자치도 제주시 외도일동,0,4,0,343,12,0,0,0,5011012300,0
0,0,제주특별자치도 제주시 외도이동,0,3,0,28,0,0,0,0,5011012400,0
0,0,제주특별자치도 제주시 이호일동,0,15,0,97,0,0,0,0,5011012500,0
0,0,제주특별자치도 제주시 이호이동,0,2,0,151,0,0,0,0,5011012600,0
0,0,제주특별자치도 제주시 도두일동,0,13,0,179,8,0,0,0,5011012700,0
0,0,제주특별자치도 제주시 도두이동,0,4,0,197,0,0,0,0,5011012800,0
0,0,제주특별자치도 제주시 도남동,0,9,0,239,12,0,0,0,5011012900,0
1,0,경상남도 창원시마산합포구 가포동,0,94,20,0,0,6,305,86,4812510100,23
2,0,경상남도 창원시마산합포구 교방동,0,2,12,0,0,0,143,45,4812510200,25
0,0,경상남도 창원시마산합포구 교원동,0,0,0,0,0,0,0,7,4812510300,5
0,0,경상남도 창원시마산합포구 남성동,0,7,0,0,0,0,0,0,4812510400,8
0,0,경상남도 창원시마산합포구 대내동,0,0,1,0,0,0,0,0,4812510500,5
0,0,경상남도 창원시마산합포구 대성동1가,0,0,0,0,0,0,0,0,4812510600,2
0,0,경상남도 창원시마산합포구 대성동2가,0,0,0,0,0,0,0,0,4812510700,2
0,0,경상남도 창원시마산합포구 대외동,0,0,0,0,0,0,0,0,4812510800,2
0,0,경상남도 창원시마산합포구 대창동,0,0,0,0,0,0,0,3,4812510900,3
9,0,경상남도 창원시마산합포구 덕동동,0,13,0,0,0,14,268,81,4812511000,40
0,0,경상남도 창원시마산합포구 동성동,0,4,0,0,0,0,0,0,4812511100,6
578,0,세종특별자치시  연동면,0,155,247,0,0,0,532,2,3611032000,625
0,0,세종특별자치시  연동면 내판리,0,2,67,0,0,0,79,0,3611032021,130
137,0,세종특별자치시  연동면 문주리,0,41,2,0,0,0,33,0,3611032022,27
20,0,세종특별자치시  연동면 명학리,0,20,4,0,0,0,198,1,3611032023,126
34,0,세종특별자치시  연동면 응암리,0,8,78,0,0,0,152,1,3611032024,196
0,0,세종특별자치시  연동면 노송리,0,0,56,0,0,0,36,0,3611032025,93
170,0,세종특별자치시  연동면 예양리,0,51,22,0,0,0,1,0,3611032026,14
217,0,세종특별자치시  연동면 송용리,0,30,18,0,0,0,10,0,3611032027,35
0,0,세종특별자치시  연동면 합강리,0,2,0,0,0,0,24,0,3611032028,4
0,0,경상남도 사천시 죽림동,17,8,21,0,0,0,443,163,4824012700,67
20,0,경상남도 사천시 사천읍 평화리,0,0,0,0,0,0,0,0,4824025023,0
83,0,경상남도 사천시 사천읍 용당리,0,18,21,0,0,3,0,0,4824025026,29
1,0,경상남도 사천시 사천읍 장전리,0,3,37,0,0,0,301,9,4824025029,131
467,0,경상남도 사천시 정동면,0,108,205,0,0,1,2179,238,4824031000,476
104,0,경상남도 창원시마산합포구 진동면,0,90,111,0,0,46,2186,375,4812532000,321
0,0,경상남도 창원시마산합포구 진동면 고현리,0,5,36,0,0,3,51,7,4812532021,18
16,0,경상남도 창원시마산합포구 진동면 신기리,0,11,17,0,0,29,34,5,4812532022,26
12,0,경상남도 창원시마산합포구 진동면 사동리,0,8,17,0,0,5,18,3,4812532023,6
36,0,경상남도 창원시마산합포구 진동면 진동리,0,5,0,0,0,5,29,13,4812532024,55
0,0,전라남도 함평군 신광면 동정리,0,6,0,0,0,0,202,41,4686032023,123
0,0,전라남도 함평군 신광면 삼덕리,0,7,0,0,0,0,350,59,4686032026,127
0,0,전라남도 함평군 신광면 복흥리,0,2,0,0,0,0,155,38,4686032028,121
101,0,전라남도 함평군 학교면 복천리,0,20,0,0,0,0,197,42,4686033021,34
18,0,전라남도 함평군 학교면 월호리,0,68,0,0,0,97,213,20,4686033024,22
56,0,전라남도 함평군 학교면 사거리,0,18,0,0,0,72,112,1,4686033027,20
21,0,울산광역시 울주군 범서읍 구영리,61,50,285,0,0,0,165,10,3171025927,90
1,0,울산광역시 울주군 범서읍 망성리,10,10,23,0,0,0,309,33,3171025929,49
2551,0,경기도 광주시,55,1753,11,0,0,0,29658,3032,4161000000,5938
102,0,울산광역시 울주군 온양읍 동상리,0,21,49,0,0,0,107,21,3171025625,48
0,0,경상북도 포항시남구 동해면 중산리,0,2,16,0,0,0,46,7,4711132033,26
0,0,경상북도 포항시남구 동해면 공당리,0,3,30,0,0,1,164,16,4711132034,79
60,0,충청남도 부여군 부여읍 신정리,0,1,1,0,0,0,139,9,4476025038,69
17,0,충청남도 부여군 부여읍 송간리,0,0,9,0,0,0,91,5,4476025039,57
223,0,충청남도 부여군 부여읍 군수리,35,23,4,0,0,0,0,0,4476025040,3
0,0,충청북도 음성군 맹동면 두성리,0,2,93,0,0,0,91,0,4377033028,172
22,0,경기도 광주시 도척면 도웅리,0,9,0,0,0,0,532,48,4161033026,41
37,0,경기도 광주시 도척면 진우리,1,14,0,0,0,0,560,100,4161033028,127
257,0,경기도 광주시 퇴촌면,0,261,0,0,0,0,4538,409,4161034000,562
48,0,경기도 광주시 퇴촌면 광동리,0,79,0,0,0,0,86,9,4161034021,51
0,0,경기도 광주시 퇴촌면 우산리,0,3,0,0,0,0,1144,125,4161034023,47
40,0,경기도 광주시 퇴촌면 도수리,0,11,0,0,0,0,758,50,4161034025,114
2,0,경기도 광주시 퇴촌면 오리,0,48,0,0,0,0,49,0,4161034026,31
8,0,경기도 광주시 퇴촌면 도마리,0,18,0,0,0,0,319,35,4161034027,46
0,0,경기도 광주시 퇴촌면 원당리,0,6,0,0,0,0,192,24,4161034029,20
90,0,경기도 광주시 남종면,0,788,0,0,0,0,3255,208,4161035000,497
0,0,경기도 광주시 남종면 분원리,0,142,0,0,0,0,93,18,4161035021,16
0,0,경기도 광주시 도척면 추곡리,0,15,0,0,0,0,443,46,4161033024,102
0,0,충청남도 서산시 갈산동,26,0,132,0,0,0,324,46,4421010300,185
0,0,충청남도 서산시 온석동,6,3,112,0,0,0,43,9,4421010400,110
28,0,충청남도 서산시 잠홍동,81,2,90,0,0,0,0,2,4421010500,89
40,0,충청남도 서산시 석림동,72,2,57,0,0,13,0,0,4421010700,86
24,0,충청남도 서산시 석남동,1,1,72,0,0,70,0,0,4421010800,72
120,0,충청남도 계룡시,11,139,118,0,0,0,3835,384,4425000000,1474
26,0,충청남도 계룡시 금암동,0,6,0,0,0,0,150,7,4425010100,87
41,0,충청남도 계룡시 두마면,0,25,27,0,0,0,787,51,4425031000,338
15,0,충청남도 계룡시 두마면 두계리,0,10,10,0,0,0,76,0,4425031021,45
26,0,충청남도 계룡시 두마면 왕대리,0,11,14,0,0,0,80,9,4425031022,58
0,0,충청남도 계룡시 두마면 입암리,0,2,0,0,0,0,337,31,4425031023,85
0,0,충청남도 계룡시 두마면 농소리,0,1,1,0,0,0,294,10,4425031024,149
48,0,경상남도 거창군 위천면 남산리,22,14,24,0,0,0,285,41,4888035022,125
4,0,경상남도 거창군 위천면 강천리,20,8,10,0,0,0,211,51,4888035025,116
194,0,경상남도 거창군 마리면,30,84,41,0,0,0,2781,407,4888036000,1081
15,0,경상남도 거창군 마리면 율리,0,19,0,0,0,0,340,31,4888036024,106
3,0,경상남도 거창군 마리면 하고리,0,8,2,0,0,0,286,46,4888036026,105
48,0,경상남도 거창군 남상면 무촌리,36,21,43,0,0,0,742,85,4888037021,293
2,0,경상남도 거창군 남상면 송변리,14,5,8,0,0,0,75,18,4888037025,36
117,0,경상남도 사천시 정동면 고읍리,0,7,0,0,0,1,5,0,4824031021,0
30,0,경상남도 사천시 정동면 풍정리,0,6,41,0,0,0,113,3,4824031024,44
5,0,경상남도 사천시 정동면 감곡리,0,7,3,0,0,0,391,18,4824031028,119
240,0,경상남도 사천시 사남면,0,281,257,0,0,46,2307,539,4824032000,572
0,0,경상남도 사천시 사남면 방지리,0,43,56,0,0,8,1,1,4824032023,54
0,3,경상남도 산청군 산청읍 내수리,0,0,9,0,0,0,511,131,4886025029,7
1,0,경상남도 산청군 차황면 실매리,0,5,3,0,0,0,217,90,4886031024,71
1,0,경기도 양주시 남면 황방리,0,32,0,0,0,0,332,55,4163032030,62
334,0,경기도 양주시 광적면,42,72,465,0,0,0,2469,57,4163033000,1412
130,0,경기도 양주시 광적면 가납리,27,19,77,0,0,0,172,4,4163033021,151
56,0,경기도 양주시 광적면 광석리,3,3,38,0,0,0,39,0,4163033022,130
2,0,경기도 양주시 광적면 우고리,0,0,9,0,0,0,413,8,4163033023,187
2,0,경기도 양주시 광적면 비암리,0,13,0,0,0,0,1330,40,4163033024,263
8,0,경기도 양주시 광적면 효촌리,0,14,101,0,0,0,240,2,4163033025,215
38,0,경기도 양주시 광적면 덕도리,0,5,186,0,0,0,224,4,4163033026,302
95,0,경기도 양주시 광적면 석우리,11,19,53,0,0,0,51,0,4163033027,165
272,0,경기도 양주시 장흥면,0,92,0,0,0,0,4997,313,4163034000,718
127,0,경기도 포천시 화현면 지현리,0,32,4,0,0,0,929,86,4165041023,238
45,0,경기도 포천시 화현면 명덕리,0,11,5,0,0,0,804,132,4165041022,120
2337,0,경기도 양주시,492,661,2492,0,0,0,16343,880,4163000000,7675
18,0,경기도 양주시 유양동,0,4,50,0,0,0,239,25,4163010100,99
0,0,경기도 양주시 어둔동,17,13,49,0,0,0,257,46,4163010200,82
0,0,경상남도 통영시 욕지면 연화리,0,22,0,0,0,0,163,27,4822035023,6
0,0,경상남도 통영시 욕지면 두미리,0,29,0,0,0,0,430,45,4822035025,0
0,0,경상남도 통영시 한산면 염호리,0,10,0,0,0,2,333,40,4822036022,22
0,0,경상남도 통영시 한산면 추봉리,0,10,0,0,0,0,306,50,4822036025,18
0,0,경상남도 통영시 한산면 매죽리,0,36,0,0,0,0,286,21,4822036028,6
0,0,경상남도 통영시 사량면 돈지리,0,10,0,0,0,0,579,126,4822037022,17
0,0,경상남도 사천시 좌룡동,0,3,0,0,0,0,40,45,4824010700,47
2,0,경상남도 사천시 와룡동,0,29,1,0,0,0,507,126,4824011000,7
3,0,경상남도 사천시 사등동,0,11,15,0,0,2,41,0,4824011500,30
0,0,경상남도 사천시 실안동,0,6,0,0,0,0,279,152,4824011800,25
0,0,경상남도 사천시 마도동,0,6,0,0,0,0,11,3,4824011900,0
0,0,경상남도 사천시 신벽동,0,2,24,0,0,0,163,49,4824012300,65
0,0,경상남도 사천시 노룡동,126,13,17,0,0,0,2,0,4824012400,24
167,0,경상북도 예천군 유천면,0,67,28,0,0,0,2003,191,4790037000,1418
29,0,경상북도 예천군 유천면 광전리,0,6,0,0,0,0,160,1,4790037044,86
7,0,경상북도 예천군 유천면 송전리,0,1,1,0,0,0,74,2,4790037047,83
0,0,전라남도 해남군 황산면 외입리,28,8,0,0,0,99,219,9,4682040030,50
0,0,전라남도 해남군 황산면 관춘리,12,501,0,0,0,94,803,120,4682040032,161
0,0,전라남도 해남군 산이면 금송리,0,339,0,0,0,55,237,0,4682041022,138
0,0,전라남도 해남군 산이면 대진리,0,361,0,0,0,29,244,0,4682041028,130
0,0,전라남도 해남군 산이면 구성리,0,771,0,0,0,21,137,0,4682041030,44
111,0,경상북도 경주시 안강읍 사방리,0,49,0,0,0,0,301,77,4713025322,61
63,0,경상북도 경주시 안강읍 근계리,34,23,46,0,0,0,423,77,4713025325,154
11,0,경상북도 경주시 안강읍 하곡리,0,24,13,0,0,0,257,25,4713025330,80
46,0,경상북도 상주시 이안면 소암리,36,2,6,0,0,0,15,0,4725046029,25
49,0,경상북도 상주시 이안면 여물리,2,29,9,0,0,0,117,24,4725046030,65
28,0,경상북도 상주시 화남면 평온리,0,24,0,0,0,0,994,159,4725047022,154
0,0,경상북도 상주시 화남면 소곡리,7,5,10,0,0,0,299,60,4725047025,159
34,0,경상북도 문경시 점촌동,6,0,7,0,0,0,20,17,4728010100,55
74,0,경상북도 문경시 우지동,0,26,0,0,0,0,215,67,4728010400,25
2,0,경상북도 문경시 문경읍 교촌리,0,1,0,0,0,0,57,1,4728025023,56
0,0,경상북도 문경시 문경읍 지곡리,0,0,0,0,0,0,383,63,4728025025,71
6,0,경상북도 문경시 문경읍 각서리,0,4,2,0,0,0,922,94,4728025028,47
