allcolluvm_Layer_Area,alluvm_Layer_Area,bjd_Nm,colluvm_Layer_Area,diluvm_Layer_Area,etc_Area,residum_Layer_Area,stdg_Cd
0,112,제주특별자치도 제주시 한림읍 수원리,0,3,3,0,5011025022
0,268,제주특별자치도 제주시 한림읍 대림리,0,23,2,6,5011025023
0,181,제주특별자치도 제주시 한림읍 한림리,0,52,22,11,5011025024
309,1822,제주특별자치도 제주시 한림읍 금악리,37,6,360,528,5011025025
0,248,제주특별자치도 제주시 한림읍 동명리,0,122,1,3,5011025026
0,399,제주특별자치도 제주시 한림읍 명월리,34,39,0,80,5011025027
51,17,충청남도 천안시서북구 성거읍 석교리,6,0,1,98,4413325330
98,1,충청남도 천안시서북구 성거읍 요방리,0,0,0,148,4413325331
109,2,충청남도 천안시서북구 성거읍 소우리,2,0,6,135,4413325332
6,464,제주특별자치도 서귀포시 대포동,0,100,10,264,5013011400
0,19,제주특별자치도 서귀포시 월평동,0,143,0,2,5013011500
99,982,제주특별자치도 서귀포시 강정동,13,212,76,222,5013011600
10,159,제주특별자치도 서귀포시 도순동,7,142,36,1145,5013011700
38,306,제주특별자치도 서귀포시 하원동,12,111,48,1315,5013011800
154,363,제주특별자치도 서귀포시 색달동,59,116,27,1309,5013011900
114,683,제주특별자치도 서귀포시 상예동,66,82,22,527,5013012000
0,170,제주특별자치도 서귀포시 하예동,0,46,3,27,5013012100
130,144,제주특별자치도 서귀포시 영남동,0,0,13,1511,5013012200
3,3705,제주특별자치도 서귀포시 대정읍,24,3015,630,462,5013025000
90,6,충청북도 청주시상당구 문의면 등동리,7,0,2,136,4311135037
1,4,충청북도 청주시상당구 문의면 묘암리,50,0,0,371,4311135038
4,2,충청북도 청주시상당구 문의면 마구리,21,0,0,203,4311135039
9,15,충청북도 청주시상당구 문의면 마동리,75,0,0,592,4311135040
1,3,충청북도 청주시상당구 문의면 염티리,34,0,0,253,4311135041
62,47,충청북도 청주시상당구 문의면 노현리,46,10,17,414,4311135042
3549,1211,충청북도 청주시서원구,379,140,370,6677,4311200000
50,69,충청북도 청주시서원구 사직동,0,0,29,74,4311210100
32,6,충청북도 청주시서원구 사창동,0,0,0,65,4311210200
50,34,충청북도 청주시서원구 모충동,0,0,20,55,4311210300
93,2,충청북도 청주시서원구 산남동,1,0,1,86,4311210400
68,33,충청북도 청주시서원구 미평동,0,0,1,72,4311210500
25,201,충청북도 청주시서원구 분평동,0,6,13,14,4311210600
69,60,충청북도 청주시서원구 수곡동,0,0,3,59,4311210700
92,24,충청북도 청주시서원구 성화동,3,0,2,139,4311210800
111,1,충청북도 청주시서원구 개신동,0,0,1,114,4311210900
55,12,충청북도 청주시서원구 죽림동,1,0,3,56,4311211000
28,25,충청북도 청주시서원구 장성동,6,4,3,23,4311211100
60,97,충청북도 청주시서원구 장암동,5,24,12,59,4311211200
1631,324,충청북도 청주시서원구 남이면,209,0,47,3442,4311231000
161,12,충청북도 청주시서원구 남이면 척산리,35,0,11,357,4311231021
42,39,충청북도 청주시서원구 남이면 외천리,30,0,6,223,4311231022
89,2,충청북도 청주시서원구 남이면 문동리,24,0,0,211,4311231023
26,1,충청북도 청주시서원구 남이면 척북리,0,0,1,45,4311231024
91,18,충청북도 청주시서원구 남이면 산막리,15,0,0,262,4311231025
68,34,충청북도 청주시서원구 남이면 비룡리,2,0,3,86,4311231026
33,48,충청북도 청주시서원구 남이면 구미리,2,0,10,75,4311231027
71,9,충청북도 청주시서원구 남이면 사동리,6,0,1,222,4311231028
78,11,충청북도 청주시서원구 남이면 갈원리,0,0,3,75,4311231029
89,4,충청북도 청주시서원구 남이면 팔봉리,17,0,0,166,4311231030
89,5,충청북도 청주시서원구 남이면 상발리,1,0,0,99,4311231031
92,1,충청북도 청주시서원구 남이면 구암리,4,0,0,133,4311231032
135,11,충청북도 청주시서원구 남이면 석실리,6,0,0,209,4311231033
74,7,충청북도 청주시서원구 남이면 석판리,7,0,0,101,4311231034
65,3,충청북도 청주시서원구 남이면 대련리,5,0,0,118,4311231035
110,16,충청북도 청주시서원구 남이면 가좌리,3,0,0,191,4311231036
76,27,충청북도 청주시서원구 남이면 양촌리,3,0,0,96,4311231037
84,12,충청북도 청주시서원구 남이면 가마리,0,0,0,87,4311231038
63,2,충청북도 청주시서원구 남이면 수대리,7,0,0,121,4311231039
94,61,충청북도 청주시서원구 남이면 부용외천리,42,0,9,567,4311231040
1183,320,충청북도 청주시서원구 현도면,155,106,235,2420,4311232000
77,0,충청북도 청주시서원구 현도면 상삼리,2,0,0,134,4311232021
74,4,충청북도 청주시서원구 현도면 중삼리,0,0,2,107,4311232022
74,67,충청북도 청주시서원구 현도면 죽전리,3,36,18,95,4311232023
108,20,충청북도 청주시서원구 현도면 우록리,36,8,4,244,4311232024
100,4,충청북도 청주시서원구 현도면 시동리,9,0,0,186,4311232025
99,0,충청북도 청주시서원구 현도면 선동리,2,0,1,82,4311232026
85,32,충청북도 청주시서원구 현도면 시목리,0,19,21,83,4311232027
84,76,충청북도 청주시서원구 현도면 중척리,2,0,80,147,4311232028
57,26,충청북도 청주시서원구 현도면 하석리,43,0,33,426,4311232029
111,26,충청북도 청주시서원구 현도면 노산리,2,43,37,176,4311232030
141,1,충청북도 청주시서원구 현도면 달계리,0,0,0,208,4311232031
83,2,충청북도 청주시서원구 현도면 매봉리,1,0,3,106,4311232032
55,29,충청북도 청주시서원구 현도면 양지리,0,0,30,101,4311232033
33,35,충청북도 청주시서원구 현도면 죽암리,56,0,4,324,4311232034
5169,4506,충청북도 청주시흥덕구,370,695,1113,8041,4311300000
18,49,충청북도 청주시흥덕구 운천동,0,0,10,17,4311310400
29,43,충청북도 청주시흥덕구 신봉동,0,0,13,34,4311310500
150,40,충청북도 청주시흥덕구 가경동,3,0,7,134,4311311300
131,100,충청북도 청주시흥덕구 복대동,15,36,11,96,4311311400
155,0,충청북도 청주시흥덕구 봉명동,0,0,0,172,4311311500
110,0,충청북도 청주시흥덕구 송정동,3,2,0,92,4311311600
72,23,충청북도 청주시흥덕구 강서동,0,0,3,70,4311311700
76,21,충청북도 청주시흥덕구 석곡동,2,0,3,89,4311311800
122,5,충청북도 청주시흥덕구 휴암동,0,0,0,121,4311311900
104,10,충청북도 청주시흥덕구 신전동,0,0,3,71,4311312000
95,10,충청북도 청주시흥덕구 현암동,0,0,1,93,4311312100
141,16,충청북도 청주시흥덕구 동막동,1,0,1,155,4311312200
120,26,충청북도 청주시흥덕구 수의동,0,0,1,226,4311312300
166,31,충청북도 청주시흥덕구 지동동,10,0,12,155,4311312400
95,86,충청북도 청주시흥덕구 서촌동,0,0,20,85,4311312500
28,26,충청북도 청주시흥덕구 신성동,0,0,6,22,4311312600
17,70,충청북도 청주시흥덕구 평동,0,0,0,19,4311312700
0,202,충청북도 청주시흥덕구 신대동,0,0,58,0,4311312800
20,43,충청북도 청주시흥덕구 남촌동,0,0,0,15,4311312900
38,55,충청북도 청주시흥덕구 내곡동,1,0,1,34,4311313000
25,118,충청북도 청주시흥덕구 상신동,0,0,14,24,4311313100
30,108,충청북도 청주시흥덕구 원평동,0,0,32,23,4311313200
30,32,충청북도 청주시흥덕구 문암동,0,0,9,22,4311313300
235,310,경기도 남양주시 다산동,1,0,40,203,4136011200
0,1842,인천광역시 서구 청라동,0,0,147,71,2826012200
413,481,경상북도 청송군 주왕산면,992,13,314,11151,4775031500
28,48,경상북도 청송군 주왕산면 상평리,65,0,46,368,4775031521
45,104,경상북도 청송군 주왕산면 지리,13,0,38,479,4775031522
91,42,경상북도 청송군 주왕산면 하의리,43,13,15,552,4775031523
39,31,경상북도 청송군 주왕산면 상의리,126,0,48,2142,4775031524
88,71,경상북도 청송군 주왕산면 부일리,106,0,41,1517,4775031525
27,35,경상북도 청송군 주왕산면 신점리,113,0,25,934,4775031526
32,84,경상북도 청송군 주왕산면 주산지리,214,0,46,2540,4775031527
30,26,경상북도 청송군 주왕산면 내룡리,106,0,23,966,4775031528
31,37,경상북도 청송군 주왕산면 라리,129,0,11,896,4775031529
1,2,경상북도 청송군 주왕산면 항리,75,0,21,756,4775031530
101,3,세종특별자치시  산울동,3,0,0,180,3611011500
43,9,세종특별자치시  해밀동,2,0,0,45,3611011600
75,17,세종특별자치시  합강동,1,0,1,181,3611011700
121,120,세종특별자치시  집현동,0,0,6,309,3611011800
31,103,충청북도 진천군 문백면 구산동리,0,0,30,97,4375033032
807,548,경상북도 구미시 산동읍,794,10,115,3519,4719025600
78,2,경상북도 구미시 산동읍 동곡리,108,0,5,240,4719025621
84,13,경상북도 구미시 산동읍 도중리,70,0,7,348,4719025622
30,54,경상북도 구미시 산동읍 적림리,34,0,8,129,4719025623
23,293,경상북도 구미시 산동읍 성수리,9,0,33,99,4719025624
120,8,경상북도 구미시 산동읍 신당리,78,0,4,214,4719025625
64,67,경상북도 구미시 산동읍 봉산리,73,0,14,124,4719025626
86,55,경상북도 구미시 산동읍 임천리,96,10,8,224,4719025627
92,26,경상북도 구미시 산동읍 인덕리,105,0,14,388,4719025628
152,23,경상북도 구미시 산동읍 백현리,153,0,15,1299,4719025629
77,8,경상북도 구미시 산동읍 송산리,66,0,7,459,4719025630
1282,907,경기도 용인시처인구 남사읍,54,172,190,3274,4146125900
82,95,경기도 용인시처인구 남사읍 봉무리,2,0,27,228,4146125921
203,29,경기도 용인시처인구 남사읍 북리,1,0,18,547,4146125922
176,22,경기도 용인시처인구 남사읍 통삼리,1,0,7,347,4146125923
144,128,경기도 용인시처인구 남사읍 봉명리,4,0,17,279,4146125924
34,149,경기도 용인시처인구 남사읍 진목리,3,104,20,51,4146125925
61,32,경기도 용인시처인구 남사읍 원암리,0,35,8,144,4146125926
39,108,경기도 용인시처인구 남사읍 전궁리,11,34,7,107,4146125927
169,149,경기도 용인시처인구 남사읍 방아리,18,0,32,339,4146125928
139,74,경기도 용인시처인구 남사읍 창리,5,0,25,442,4146125929
107,47,경기도 용인시처인구 남사읍 아곡리,0,0,12,222,4146125930
126,73,경기도 용인시처인구 남사읍 완장리,7,0,17,567,4146125931
850,905,경상북도 경주시 문무대왕면,871,15,377,8986,4713031500
101,96,경상북도 경주시 문무대왕면 어일리,29,0,39,446,4713031521
41,95,경상북도 경주시 문무대왕면 입천리,32,0,52,560,4713031522
35,81,경상북도 경주시 문무대왕면 두산리,0,0,18,170,4713031523
125,43,경상북도 경주시 문무대왕면 송전리,12,0,8,450,4713031524
35,25,경상북도 경주시 문무대왕면 죽전리,25,0,6,335,4713031525
41,58,경상북도 경주시 문무대왕면 구길리,36,0,27,355,4713031526
17,97,경상북도 경주시 문무대왕면 용당리,24,0,24,195,4713031527
60,26,경상북도 경주시 문무대왕면 봉길리,32,0,22,416,4713031528
37,6,경상북도 경주시 문무대왕면 권이리,78,0,12,659,4713031529
42,13,경상북도 경주시 문무대왕면 호암리,64,0,9,801,4713031530
130,78,경상북도 경주시 문무대왕면 용동리,146,15,52,1289,4713031531
52,49,경상북도 경주시 문무대왕면 와읍리,34,0,28,394,4713031532
63,83,경상북도 경주시 문무대왕면 안동리,91,0,48,854,4713031533
45,144,경상북도 경주시 문무대왕면 장항리,166,0,33,1544,4713031534
23,10,경상북도 경주시 문무대왕면 범곡리,100,0,0,520,4713031535
30,26,전라남도 담양군 담양읍 담빛리,10,0,5,36,4671025039
12,5,전라남도 담양군 수북면 담빛리,11,4,0,0,4671040035
186,3,전라남도 장성군 삼서면 대곡리,30,0,9,199,4688034021
102,2,경상남도 진주시 미천면 미곡리,10,0,4,274,4817043027
953,67,경상남도 진주시 명석면,623,0,115,5166,4817044000
92,2,경상남도 진주시 명석면 왕지리,3,0,4,242,4817044022
42,3,경상남도 진주시 명석면 계원리,57,0,5,270,4817044025
89,3,경상남도 진주시 명석면 외율리,97,0,2,873,4817044027
137,0,경상남도 진주시 명석면 용산리,65,0,14,778,4817044030
39,2,경상남도 진주시 대평면 하촌리,8,0,131,218,4817045023
39,0,경상남도 진주시 대평면 내촌리,24,19,152,171,4817045026
132,17,경상남도 진주시 수곡면 대천리,72,0,5,345,4817046023
71,20,경상남도 창원시의창구 동읍 봉강리,14,0,6,77,4812125040
25,29,경상남도 창원시의창구 동읍 본포리,18,0,46,109,4812125041
75,141,경상남도 창원시의창구 동읍 노연리,9,14,68,73,4812125042
142,5,경상북도 영주시 문수면 대양리,1,0,2,172,4721033030
71,0,경상북도 칠곡군 지천면 연화리,135,0,3,462,4785031039
49,37,세종특별자치시  연서면 국촌리,0,0,10,67,3611036030
249,43,세종특별자치시  연서면 와촌리,1,0,5,370,3611036031
52,13,세종특별자치시  연서면 부동리,1,0,4,67,3611036032
59,136,세종특별자치시  연서면 봉암리,3,0,54,84,3611036033
1172,486,세종특별자치시  전의면,437,0,97,4028,3611037000
20,42,세종특별자치시  전의면 읍내리,20,0,7,69,3611037021
48,29,세종특별자치시  전의면 동교리,5,0,7,86,3611037022
50,38,세종특별자치시  전의면 서정리,26,0,6,175,3611037023
69,18,세종특별자치시  전의면 원성리,8,0,4,123,3611037024
23,15,세종특별자치시  전의면 신흥리,6,0,2,43,3611037025
209,62,세종특별자치시  전의면 유천리,46,0,17,771,3611037026
59,106,전라남도 강진군 작천면 야흥리,64,0,28,110,4681037027
35,58,전라남도 강진군 작천면 삼당리,28,39,13,101,4681037028
466,353,전라남도 강진군 병영면,191,0,70,1609,4681038000
46,4,전라남도 강진군 병영면 지로리,25,0,9,281,4681038022
38,59,전라남도 강진군 병영면 삼인리,15,0,9,71,4681038025
0,209,제주특별자치도 제주시 일도이동,0,1,2,11,5011010200
0,21,제주특별자치도 제주시 이도일동,0,44,1,0,5011010300
0,170,제주특별자치도 제주시 이도이동,0,85,7,35,5011010400
0,77,제주특별자치도 제주시 삼도일동,0,6,4,0,5011010500
0,70,제주특별자치도 제주시 삼도이동,0,0,13,0,5011010600
0,143,제주특별자치도 제주시 건입동,10,26,43,30,5011010700
119,82,경상남도 사천시 곤양면 환덕리,7,0,29,384,4824035026
143,59,경상남도 사천시 곤양면 묵곡리,5,0,12,675,4824035027
61,20,경상남도 사천시 곤양면 검정리,0,0,4,168,4824035030
77,16,경상남도 사천시 곤양면 맥사리,1,0,7,255,4824035033
52,36,경상남도 사천시 곤명면 초량리,41,0,12,290,4824036025
150,0,경상남도 사천시 곤명면 은사리,34,0,6,369,4824036027
46,17,경상남도 사천시 곤명면 작팔리,2,0,57,197,4824036030
73,8,경상남도 사천시 곤명면 신흥리,6,0,134,386,4824036033
12,71,경상남도 사천시 곤명면 금성리,2,0,175,109,4824036035
121,52,경상남도 사천시 서포면 금진리,1,0,6,396,4824037021
77,102,경상남도 사천시 서포면 자혜리,0,0,22,280,4824037026
113,123,경상남도 사천시 서포면 다평리,1,0,71,508,4824037028
50,11,경기도 수원시장안구 율전동,0,0,3,127,4111113200
42,45,경기도 수원시장안구 천천동,20,0,10,81,4111113300
35,70,경기도 수원시장안구 영화동,1,17,3,3,4111113400
76,2,경기도 수원시장안구 송죽동,2,7,19,62,4111113500
97,17,경기도 수원시장안구 조원동,16,10,0,149,4111113600
4,28,경기도 수원시장안구 연무동,19,0,4,39,4111113700
29,28,경기도 수원시장안구 상광교동,50,0,3,475,4111113800
37,36,경기도 수원시장안구 하광교동,35,0,44,328,4111113900
42,219,경기도 수원시권선구 세류동,10,20,6,70,4111312600
0,78,경기도 수원시권선구 평동,0,0,1,0,4111312700
0,206,경기도 수원시권선구 고색동,0,227,14,19,4111312800
76,98,경기도 수원시권선구 오목천동,0,0,22,178,4111312900
98,71,경기도 양주시 회정동,1,14,13,152,4163011700
806,325,경기도 양주시 백석읍,228,201,68,2482,4163025000
178,77,경기도 양주시 백석읍 방성리,34,21,21,587,4163025021
0,1031,제주특별자치도 서귀포시 대정읍 상모리,1,13,5,96,5013025021
58,109,경상남도 창원시마산회원구 내서읍 중리,78,0,24,284,4812725025
